"capacity_mgd","concentration_method","county_names","extraction_method","flow_rate","inhibition_adjust","inhibition_detect","inhibition_method","institution_type","lab_id","lod_ref","lod_sewage","ntc_amplify","num_no_target_control","other_jurisdiction","pcr_target","pcr_target_ref","pcr_type","population_served","quant_stan_type","rec_eff_percent","rec_eff_spike_conc","rec_eff_spike_matrix","rec_eff_target_name","reporting_jurisdiction","sample_collect_date","sample_collect_time","sample_id","sample_location","sample_location_specify","sample_matrix","sample_type","sars_cov2_avg_conc","sars_cov2_units","stan_ref","test_result_date","wwtp_jurisdiction","wwtp_name","zipcode"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-12-21","12:00","A01-0131","wwtp","","raw wastewater","24-hr flow-weighted composite","11398.8754","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-12","WV","StarCityWWTP-01","26505"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.26461","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-02-15","09:00","L01-0035","wwtp","","raw wastewater","24-hr time-weighted composite","633710.0065","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-24","WV","WestUnionWWTP-01","26456"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","10.2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-01-22","12:00","A01-0158","wwtp","","raw wastewater","24-hr flow-weighted composite","565406.4918","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-26","WV","StarCityWWTP-01","26505"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.6","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-03-16","07:00","B01-0106","wwtp","","raw wastewater","24-hr flow-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","CharlestonWWTP-01","25312"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.678","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","36000","rna","-1","","","","WV","2021-12-06","08:00","E01-0016","wwtp","","raw wastewater","24-hr time-weighted composite","1130345.968","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-14","WV","PrincetonWWTP-01","24740"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","11.7","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-03-14","12:00","A01-0201","wwtp","","raw wastewater","24-hr flow-weighted composite","14191.5022395551","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","StarCityWWTP-01","26505"
"0.525","Ceres Nanotrap","54073","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.232","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2892","rna","-1","","","","WV","2022-01-28","09:05","P01-0005","wwtp","","raw wastewater","24-hr time-weighted composite","1022680.65","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-07","WV","StMarysWWTP-01","26170"
"0.125","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.112","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","610","rna","-1","","","","WV","2022-03-08","12:03","M04-0019","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","FarmingtonWWTP-01","26571"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.004","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","yes","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-09-27","12:00","A01-0050","wwtp","","raw wastewater","24-hr flow-weighted composite","51619.2168","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-10-05","WV","StarCityWWTP-01","26505"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.143","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-02-02","08:00","E02-0090","wwtp","","raw wastewater","24-hr time-weighted composite","757271.3828","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-10","WV","AthensWWTP-01","24740"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.458","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2022-04-05","08:00","G01-0106","wwtp","","raw wastewater","24-hr time-weighted composite","5759.87965799868","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-11","WV","KeyserWWTP-01","26726"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-02-21","08:00","H01-0136","wwtp","","raw wastewater","24-hr flow-weighted composite","8804.683853","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-28","WV","MoundsvilleWWTP-01","26041"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","16.8","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-04-05","12:00","A01-0220","wwtp","","raw wastewater","24-hr flow-weighted composite","6837.71367184817","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-14","WV","StarCityWWTP-01","26505"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.752","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-11-16","07:00","B01-0075","wwtp","","raw wastewater","24-hr flow-weighted composite","11240.91877","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-11-29","WV","CharlestonWWTP-01","25312"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","4.913","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48050","rna","-1","","","","WV","2021-12-14","06:02","K01-0015","wwtp","","raw wastewater","24-hr flow-weighted composite","38750.11124","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-21","WV","ParkersburgWWTP-01","26101"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.698","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-11-06","12:00","A01-0082","wwtp","","raw wastewater","24-hr flow-weighted composite","60562.5","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-11-18","WV","StarCityWWTP-01","26505"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","15.315","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-12-29","07:00","C01-0070","wwtp","","raw wastewater","24-hr flow-weighted composite","65358.27801","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-12","WV","WheelingWWTP-01","26003"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.29","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","17000","rna","-1","","","","WV","2022-03-02","07:04","D01-0051","wwtp","","raw wastewater","24-hr flow-weighted composite","51730.64344","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-09","WV","CharlesTownWWTP-01","25414"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","11.8","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-03-13","12:00","A01-0200","wwtp","","raw wastewater","24-hr flow-weighted composite","23429.118655622","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","StarCityWWTP-01","26505"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.983","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-06-30","12:00","A1082","wwtp","","raw wastewater","24-hr flow-weighted composite","4797.5","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-07-09","WV","StarCityWWTP-01","26505"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.633","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2021-12-03","09:00","G01-0040","wwtp","","raw wastewater","24-hr time-weighted composite","126977.9603","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-14","WV","KeyserWWTP-01","26726"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.39","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-03-09","08:00","E02-0065","wwtp","","raw wastewater","24-hr time-weighted composite","2244.812194","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-18","WV","AthensWWTP-01","24740"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.911","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","36000","rna","-1","","","","WV","2022-03-02","08:01","E01-0073","wwtp","","raw wastewater","24-hr time-weighted composite","131937.8257","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-14","WV","PrincetonWWTP-01","24740"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","5.1","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-02-25","08:00","H01-0140","wwtp","","raw wastewater","24-hr flow-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-09","WV","MoundsvilleWWTP-01","26041"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.68","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2000","rna","-1","","","","WV","2022-02-24","08:00","A04-0023","wwtp","","raw wastewater","24-hr time-weighted composite","151472.1778","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-02","WV","CheatLakeWWTP-01","26508"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.925","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2022-04-04","09:00","G01-0101","wwtp","","raw wastewater","24-hr time-weighted composite","3469.08596344292","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-11","WV","KeyserWWTP-01","26726"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.045","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2022-04-02","09:00","G01-0111","wwtp","","raw wastewater","24-hr time-weighted composite","5662.98661753533","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-11","WV","KeyserWWTP-01","26726"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.171","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2022-02-07","09:00","G01-0093","wwtp","","raw wastewater","24-hr time-weighted composite","189932.8038","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-16","WV","KeyserWWTP-01","26726"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.53129","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-02-16","09:00","L01-0027","wwtp","","raw wastewater","24-hr time-weighted composite","64258.51867","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-24","WV","WestUnionWWTP-01","26456"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.9","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-03-22","08:00","H01-0165","wwtp","","raw wastewater","24-hr flow-weighted composite","15554.5608513057","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-30","WV","MoundsvilleWWTP-01","26041"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.292","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-03-19","09:00","L01-0068","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-29","WV","WestUnionWWTP-01","26456"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.149","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48050","rna","-1","","","","WV","2022-02-09","06:02","K01-0033","wwtp","","raw wastewater","24-hr flow-weighted composite","112521.4335","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-17","WV","ParkersburgWWTP-01","26101"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.144","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-01-25","08:00","E02-0095","wwtp","","raw wastewater","24-hr time-weighted composite","1387779.686","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-02","WV","AthensWWTP-01","24740"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.51","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","6071","rna","-1","","","","WV","2022-02-14","06:04","O01-0026","wwtp","","raw wastewater","24-hr flow-weighted composite","87983.94084","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-17","WV","GraftonWWTP-01","26354"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","21.187","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-01-02","07:00","B01-0037","wwtp","","raw wastewater","24-hr flow-weighted composite","3188.782646","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-13","WV","CharlestonWWTP-01","25312"
