capacity_mgd,concentration_method,county_names,dashboard_ignore,epaid,extraction_method,flow_rate,inhibition_adjust,inhibition_detect,inhibition_method,institution_type,lab_id,lod_ref,lod_sewage,major_lab_method,major_lab_method_desc,ntc_amplify,num_no_target_control,other_jurisdiction,pasteurized,pcr_gene_target,pcr_gene_target_ref,pcr_target,pcr_target_avg_conc,pcr_target_units,pcr_type,population_served,pretreatment,quant_stan_type,rec_eff_percent,rec_eff_spike_conc,rec_eff_spike_matrix,rec_eff_target_name,reporting_jurisdiction,sample_collect_date,sample_collect_time,sample_id,sample_location,sample_location_specify,sample_matrix,sample_type,site_id,stan_ref,test_result_date,wwtp_jurisdiction,wwtp_name,zipcode
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,7.46,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,96539.41393,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,3/28/2022,0:01,1172,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/4/2022,WV,Huntington,25755
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,2,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,6209.4,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,3/27/2022,8:00,1176,wwtp,,raw wastewater,grab,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/4/2022,WV,Hurricane,25526
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,2,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,24925.22448,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,3/27/2022,8:00,1176,wwtp,,raw wastewater,grab,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/4/2022,WV,Hurricane,25526
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,2.07,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,6314.47,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,3/28/2022,9:00,1177,wwtp,,raw wastewater,24-hr time-weighted composite,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/4/2022,WV,Hurricane,25526
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,2.07,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,6335.840374,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,3/28/2022,9:00,1177,wwtp,,raw wastewater,24-hr time-weighted composite,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/4/2022,WV,Hurricane,25526
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,1.95,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,5970.03,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,3/29/2022,8:00,1194,wwtp,,raw wastewater,grab,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/4/2022,WV,Hurricane,25526
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,1.95,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,11980.35181,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,3/29/2022,8:00,1194,wwtp,,raw wastewater,grab,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/4/2022,WV,Hurricane,25526
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,1.8,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,6203.08,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,3/30/2022,9:00,1195,wwtp,,raw wastewater,24-hr time-weighted composite,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/4/2022,WV,Hurricane,25526
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,1.8,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,37350.24929,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,3/30/2022,9:00,1195,wwtp,,raw wastewater,24-hr time-weighted composite,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/4/2022,WV,Hurricane,25526
5,ceres nanotrap,54039,no,WV0028118,qiagen ez1 virus mini kit v2.0,1.31,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,54115.79,copies/L wastewater,ddpcr,9000,no,dna,-1,,,,WV,3/29/2022,9:00,1198,wwtp,,raw wastewater,72-hr time-weighted composite,54039-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/4/2022,WV,Dunbar,25064
5,ceres nanotrap,54039,no,WV0028118,qiagen ez1 virus mini kit v2.0,1.31,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,67878.52645,copies/L wastewater,ddpcr,9000,no,dna,-1,,,,WV,3/29/2022,9:00,1198,wwtp,,raw wastewater,72-hr time-weighted composite,54039-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/4/2022,WV,Dunbar,25064
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,8.24,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,248266.19,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,3/31/2022,0:01,1202,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/4/2022,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,8.24,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,291866.4932,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,3/31/2022,0:01,1202,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/4/2022,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,6.85,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,52664.56,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,4/2/2022,0:01,1211,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,6.85,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,88085.55007,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,4/2/2022,0:01,1211,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,7.22,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,106717.15,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,4/3/2022,0:01,1229,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,7.22,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,153957.6411,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,4/3/2022,0:01,1229,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,14.15,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,50321.42,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,4/4/2022,0:01,1231,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,14.15,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,69432.50299,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,4/4/2022,0:01,1231,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Huntington,25755
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,1.96,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,89763.75,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,4/3/2022,8:00,1235,wwtp,,raw wastewater,grab,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Hurricane,25526
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,1.96,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,110863.6022,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,4/3/2022,8:00,1235,wwtp,,raw wastewater,grab,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Hurricane,25526
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,1.94,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,455607.22,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,4/4/2022,9:00,1236,wwtp,,raw wastewater,24-hr time-weighted composite,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Hurricane,25526
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,1.94,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,476240.2534,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,4/4/2022,9:00,1236,wwtp,,raw wastewater,24-hr time-weighted composite,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Hurricane,25526
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,3.27,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,273186.74,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,4/5/2022,8:00,1253,wwtp,,raw wastewater,grab,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Hurricane,25526
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,3.27,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,247980.3562,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,4/5/2022,8:00,1253,wwtp,,raw wastewater,grab,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Hurricane,25526
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,3.01,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,185434.33,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,4/6/2022,9:00,1254,wwtp,,raw wastewater,24-hr time-weighted composite,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Hurricane,25526
4.5,ceres nanotrap,54079,no,WV0028151,qiagen ez1 virus mini kit v2.0,3.01,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,160382.6404,copies/L wastewater,ddpcr,28759,no,dna,-1,,,,WV,4/6/2022,9:00,1254,wwtp,,raw wastewater,24-hr time-weighted composite,54079-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Hurricane,25526
5,ceres nanotrap,54039,no,WV0028118,qiagen ez1 virus mini kit v2.0,2.77,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,36247.57,copies/L wastewater,ddpcr,9000,no,dna,-1,,,,WV,4/5/2022,9:00,1257,wwtp,,raw wastewater,72-hr time-weighted composite,54039-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Dunbar,25064
5,ceres nanotrap,54039,no,WV0028118,qiagen ez1 virus mini kit v2.0,2.77,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,24245.87756,copies/L wastewater,ddpcr,9000,no,dna,-1,,,,WV,4/5/2022,9:00,1257,wwtp,,raw wastewater,72-hr time-weighted composite,54039-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Dunbar,25064
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,15.87,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,12786.94,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,4/6/2022,0:01,1260,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,15.87,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,6414.954364,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,4/6/2022,0:01,1260,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/11/2022,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,18.54,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,6739.49,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,4/9/2022,0:01,1270,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays 2019-nCoV_N_Positive Control 10006637,4/18/2022,WV,Huntington,25755
