Sample ID	Description	Category	Department	Site	Location	Sample QC Check	Status: NWSS	Status: WaTCH	Sample Collection Method	Sample Composite Start	Sample Composite End	Sample Collection Date/Time	Sample Collection By	Sample Flow (MGD)	Assay Accepted Droplets	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Spike-In (CN/L)	Assay Control, Process Result (CN/L)	Assay Control, Internal	Assay Control, Internal Result (CN/L)	Assay Control, Internal Concentration (CN/Rxn)	Concentration Input Volume (mL)	Concentration Method	Concentration Output Volume (mL)	Extraction Input Volume (mL)	Extraction Method	Extraction Output Volume (mL)	Assay Type	Assay Name	Assay Volume (mL)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Sample Received By	Sample Received Date	Sample pH (Lab)	Concentration Date	Concentration Lot ID	Concentration Machine	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Extraction Date	Extraction Lot ID	Extraction Machine	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Assay Date	Assay Amplification Method	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Comments
A02-0193	Sample	Sample	WVU Morgantown	Monongalia	CollegePark-02	Pass	Processing	Confirming	Composite	10/25/2021 10:29 AM	10/27/2021 10:26 AM	10/25/2021 10:26 AM	EL		46.4	SARS-CoV-2 N1					SARS-CoV-2 N2					None				Human RNase P			10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/27/2021	6.69	10/28/21	NT04474	Halcyon		CP0030	B06	JL	10/28/21	2108255	Halcyon	B4	EP0030	B04	JL	11/01/2021	OneStep RT-ddPCR	OK	ABS	58477038	QX 200	B4	AP0015	F04	JL	
J01-0023	Sample	Sample	WWTP	Preston	AlpineLakeWWTP-01		Processing	Processing																																																																																																
A02-0080	Sample	Sample	WVU Morgantown	Monongalia	CollegePark-02	Pass	Processing	Complete	Composite	09/01/2021 10:59 AM	09/03/2021 10:46 AM	09/03/2021 10:46 AM	EL		14549	SARS-CoV-2 N1	6.469900608	0	1303.838043	6874.2694	SARS-CoV-2 N2	14.55977917	0	1366.207123	15469.76537					Human RNase P	53325.09726	50.18832684	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/03/2021	5.86	9/3/21	NT04155	Halcyon		CP0008	A06	JL	9/3/21	2102028	Halcyon	I6	EP0008	A06	JL	09/09/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX 200	I6	AP0007	C03	JL	
L01-0019	Sample	Sample	WWTP	Doddridge	WestUnionWWTP-01		Processing	Processing																																																																																																
A02-0206	Sample	Sample	WVU Morgantown	Monongalia	NorthHighSt-02 (MUB)	Pass	Processing	Complete	Composite	11/01/2021 11:11 AM	11/03/2021 11:11 AM	11/03/2021 11:11 AM	CA		11965	SARS-CoV-2 N1	7.867395282	0	1040.980072	8359.10749	SARS-CoV-2 N2	5.900299549	0	1205.935364	6269.06827	None				Human RNase P	31361.07504	29.51630592	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/03/2021	7.12	11/3/21	NT04474	Halcyon		CP0032	D02	JL	11/3/21	21108255	Kookaburra	K4	EP0032	B08	JL	11/04/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	K4	AP0016	F04	JL	
A03-0147	Sample	Sample	K-12	Monongalia	SuncrestES-01		Processing	Processing																																																																																																
A1059	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	05/30/2021 12:00 AM	05/30/2021 11:55 PM	06/04/2021 11:55 PM	EL	8.082	16033	SARS-CoV-2 N1	1.47			3491.25	SARS-CoV-2 N2	2.94			6982.5	BRSV			349647.5			147.22	10	Ceres Nanotrap	0.95	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	N1/N2/BRSV Triplex	BRSV Triplex	0.005																																				JL	06/04/2021	6.94				pH - 6.94				7/7/21						JL	07/07/2021	OneStep RT-ddPCR	Manual	DQ							
A0037	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	12/09/2020 12:00 PM	12/09/2020 11:59 AM	12/09/2020 12:00 AM	GG	6.932	13832	SARS-CoV-2 N1				85800	SARS-CoV-2 N2				85800					Human RNase P	98064		100	PEG Precipitation	4	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	12/11/2020		12/13/20						MS	12/14/20						MS	12/14/2020	OneStep RT-ddPCR	Manual	DQ							
A01-0068	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Confirming	Composite	10/20/2021 12:00 AM	10/20/2021 11:55 PM	10/20/2021 11:55 PM	GG	7.189	44.8	SARS-CoV-2 N1					SARS-CoV-2 N2					None				Human RNase P			10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/25/2021	7.36	10/25/21	NT04474	Halcyon		CP0028	B03	JL	10/25/21	2108255	Halcyon	B1	EP0028	B01	JL	11/01/2021	OneStep RT-ddPCR	OK	ABS	58477038	QX 200	B1	AP0015	B01	JL	
J01-0036	Sample	Sample	WWTP	Preston	AlpineLakeWWTP-01		Processing	Processing																																																																																																
A01-0129	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01		Processing	Processing																																																																																																
C01-0047	Sample	Sample	WWTP	Ohio	WheelingWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	11/28/2021 07:00 AM	11/29/2021 07:00 AM	11/29/2021 07:00 AM	-	5.567	13544	SARS-CoV-2 N1	67.85076618	0	1030.216827	120859.1773	SARS-CoV-2 N2	34.77082491	0	1109.431686	61935.53187	None				Human RNase P	43345.25876	24.33418036	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																						6.67	11/30/21	NT04474	Halcyon		CP0041	A05	AJ	11/30/21	2108255	Halcyon	G5	EP0041	A05	AJ	12/03/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	G5	AP0023	C05	JL	
A03-0162	Sample	Sample	K-12	Monongalia	MountainviewES-01		Processing	Processing																																																																																																
A0040	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	12/14/2020 12:00 PM	12/14/2020 11:59 AM	12/14/2020 12:00 AM	GG	9.162	11665	SARS-CoV-2 N1				81396	SARS-CoV-2 N2				81396					Human RNase P	15246		100	PEG Precipitation	4.2	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	12/18/2020		12/14/20						AT	12/21/20						AT	02/22/2021	OneStep RT-ddPCR	Manual	DQ							
K01-0007	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
A02-0095	Sample	Sample	WVU Morgantown	Monongalia	CollegePark-02	Pass	Processing	Complete	Composite	09/08/2021 09:51 AM	09/10/2021 09:51 AM	09/10/2021 09:51 AM	EL		12903	SARS-CoV-2 N1	3.647405207	0	1320.22522	3875.36803	SARS-CoV-2 N2	7.295376062	0	1524.019623	7751.33707					Human RNase P	27140.20073	25.54371834	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/13/2021	6.69	9/13/21	NT04155	Halcyon		CP0011	B02	JL	9/13/21	2105033	Halcyon	A8	EP0011	A08	JL	09/20/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX 200	A8	AP0008	A08	JL	
G01-0062	Sample	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Processing	Complete	Composite	10/26/2021 09:00 AM	10/27/2021 08:00 AM	10/27/2021 08:05 AM	-		12263	SARS-CoV-2 N1	44.17227745	0	1040.980072	46933.04479	SARS-CoV-2 N2	23.03605795	0	1205.935364	24475.81157	None				Human RNase P	6116.707213	5.756900907	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/02/2021	6.87	11/3/21	NT04474	Halcyon		CP0032	A04	JL	11/3/21	21108255	Kookaburra	I4	EP0032	A04	JL	11/04/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	I4	AP0016	D04	JL	
A01-0059	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	10/09/2021 12:00 AM	10/09/2021 11:55 PM	10/09/2021 11:55 PM	GG	8.547	10172	SARS-CoV-2 N1	34.72293139	0	2152.007294	36893.1146	SARS-CoV-2 N2	11.56861782	0	2493.552246	12291.65643	None				Human RNase P	2457.847921	2.313268632	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/13/2021	6.76	10/18/21	NT04474	Halcyon		CP0026	D01	JL	10/18/21	2108255	Halcyon	I5	EP0026	B05	JL	10/20/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX One	I5	AP0014	E05	JL	
B01-0067	Sample	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	11/02/2021 07:00 AM	11/03/2021 07:00 AM	11/03/2021 07:45 AM	-		16019	SARS-CoV-2 N1	13.22331071	0	560.2787018	14049.76763	SARS-CoV-2 N2	14.69302654	0	653.7683868	15611.3407	None				Human RNase P	0	0	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	11/05/2021	6.86	11/5/21	NT04474	Kookaburra		CP00033	B03	JL	11/5/21	21108255	Kookaburra	B1	EP0033	B01	JL	11/08/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	B1	AP0017	B01	AJ	
A02-0275	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A1099	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	07/25/2021 12:00 AM	07/25/2021 11:55 PM	07/25/2021 11:55 PM	EL	6.52	14434	SARS-CoV-2 N1	4.89			11613.75	SARS-CoV-2 N2	6.52			15485	BRSV			646403.75			272.17	10	Ceres Nanotrap	0.95	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	N1/N2/BRSV Triplex	BRSV Triplex	0.005																																				JL	07/30/2021		7/30/21							7/30/21						JL	07/30/2021	OneStep RT-ddPCR	Manual	DQ							
A02-0161	Sample	Sample	WVU Morgantown	Monongalia	HonorsSummit-01 (MUB)	Pass	Processing	Complete	Composite	10/09/2021 09:00 AM	10/11/2021 09:00 AM	10/11/2021 09:31 AM	EL		19481	SARS-CoV-2 N1	9.981848001	0	1707.766876	10605.7135	SARS-CoV-2 N2	13.30981493	0	1836.244965	14141.67836					Human RNase P	341013.8059	320.9541702	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/11/2021	6.79	10/11/21	NT04474	Halcyon		CP0023	A03	JL	10/11/21	2108255	Halcyon	B3	EP0023	A03	JL	10/14/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX One	B3	AP0013	C01	JL	
L01-0009	Sample	Sample	WWTP	Doddridge	WestUnionWWTP-01		Processing	Processing																																																																																																
A02-0335	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A01-0118	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	12/05/2021 12:00 AM	12/05/2021 11:55 PM	12/06/2021 12:00 AM	GG	9.511	11089	SARS-CoV-2 N1	25.47622204	0	584.9592972	45379.52051	SARS-CoV-2 N2	16.98108196	0	645.5539703	30247.55225	None				Human RNase P	34030.03257	19.10457969	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	12/06/2021	7.52	12/8/21	NT04474	Halcyon		CP0045	A03	AJ	12/8/21	2110258	Halcyon	C3	EP0045	A03	AJ	12/09/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	C3	AP0025	C03	JL	
A02-0330	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
G01-0080	Sample	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	11/30/2021 09:00 AM	12/01/2021 08:00 AM	12/01/2021 01:40 PM	-	0.58	18313	SARS-CoV-2 N1	34.71648216	0	0	61838.73385	SARS-CoV-2 N2	43.72541428	0	0	77885.89418					Human RNase P	9155.537914	5.13995111	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005	Human RNase P																																			AJ	12/02/2021	7.29	12/3/21	NT04474	Halcyon		CP0043	C04	AJ	12/3/21	2110258	Halcyon	K8	EP0043	B08	AJ	12/06/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	K8	AP000024	B08	JL	
A02-0119	Sample	Sample	WVU Morgantown	Monongalia	Evansdale-01	Pass	Processing	Complete	Composite	09/20/2021 09:16 AM	09/22/2021 09:16 AM	09/22/2021 09:16 AM	EL		14235	SARS-CoV-2 N1	8.266085386	0	878.4640503	8782.71572	SARS-CoV-2 N2	9.919651151	0	968.4371185	10539.62935					Human RNase P	19326.04924	18.18922281	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/22/2021	6.51	9/24/21		Halcyon		CP0016	C04	JL	9/24/21	XXXXXX	Halcyon	I8	EP0016	B04	JL	09/24/2021	OneStep RT-ddPCR	Manual	DQ		QX 200	I8	AP0009	B08	JL	
A1033	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	04/20/2021 12:00 PM	04/20/2021 11:59 AM	04/23/2021 10:56 AM	EL	8.676	11036	SARS-CoV-2 N1				5112	SARS-CoV-2 N2				5112					Human RNase P	97296		100	PEG Precipitation	4	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				MVS	04/23/2021		4/23/21						MVS	4/26/21						MVS	04/26/2021	OneStep RT-ddPCR	Manual	DQ		QX 200					
A1011	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	03/22/2021 12:00 PM	03/22/2021 12:00 PM	03/26/2021 10:52 AM	EL	9.663	12587	SARS-CoV-2 N1				0	SARS-CoV-2 N2				0					Human RNase P	50490		100	PEG Precipitation	9	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				MVS	03/26/2021		3/26/21						MVS	3/29/21						MVS	03/30/2021	OneStep RT-ddPCR	Manual	DQ		QX 200					
F01-0015	Sample	Sample	WWTP	Lewis	WestonWWTP-01	Pass	Processing	Complete	Composite	10/14/2021 10:00 AM	10/15/2021 10:00 AM	10/15/2021 10:15 AM	BP		9768	SARS-CoV-2 N1	82.04295158	0	2152.007294	87170.63606	SARS-CoV-2 N2	84.4603157	0	2493.552246	89739.08544	None				Human RNase P	10239.60695	9.637277126	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/18/2021		10/18/21	NT04474	Halcyon		CP0026	C01	JL	10/18/21	2108255	Halcyon	I1	EP0026	B01	JL	10/20/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX One	I1	AP0014	A05	JL	
A1060	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	05/31/2021 12:00 AM	05/31/2021 11:55 PM	05/31/2021 11:55 PM	EL	7.296	13067	SARS-CoV-2 N1	3.6			8550	SARS-CoV-2 N2	1.8			4275	BRSV			325968.75			137.25	10	Ceres Nanotrap	0.95	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	N1/N2/BRSV Triplex	BRSV Triplex	0.005																																				JL	06/04/2021	6.93				pH - 6.93				7/7/21						JL	07/07/2021	OneStep RT-ddPCR	Manual	DQ							
A02-0155	Sample	Sample	WVU Morgantown	Monongalia	OaklandE-02	Pass	Processing	Complete	Composite	08/10/2021 09:00 AM	08/11/2021 09:00 AM	08/11/2021 09:19 AM	EL		18494	SARS-CoV-2 N1	3.817127943	0	2236.361694	4055.69844	SARS-CoV-2 N2	6.362224221	0	2276.707153	6759.86311	BRSV	1238.125916		1315508.785				10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	BRSV Triplex	0.005																																				JL	08/11/2021	7.13	8/13/21	NT04155	Kookaburra		CP000000	B03	JL	8/13/21	2102028	Kookaburra		EP000000	B03	JL	08/13/2021	OneStep RT-ddPCR	Manual	DQ		QX 200		AP000000	B01	JL	Was A07-0012
E02-0011	Sample	Sample	WWTP	Mercer	AthensWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	11/17/2021 08:00 AM	11/18/2021 08:00 AM	11/18/2021 08:00 AM	-	0.115	18755	SARS-CoV-2 N1	15.05962729	0	1092.976303	26824.96112	SARS-CoV-2 N2	33.89772654	0	1279.930573	60380.32539	None				Human RNase P	24588.89209	13.80429029	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	11/19/2021	6.57	11/22/21	NT04474	Halcyon		CP0039	C02	AJ	11/22/21	2108255	Halcyon	D2	EP0039	B02	AJ	11/29/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	D2	AP0022	D02	JL	
A02-0147	Sample	Sample	WVU Morgantown	Monongalia	Evansdale-01	Pass	Processing	Complete	Composite	10/06/2021 09:18 AM	10/08/2021 09:18 AM	10/08/2021 09:18 AM	EL		17428	SARS-CoV-2 N1	13.47467899	0	1593.187866	14316.84643	SARS-CoV-2 N2	51.2449789	0	2077.493896	54447.79009					Human RNase P	40107.89663	37.74860859	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/08/2021	6.42	10/8/21	NT04474	Halcyon		CP0022	A01	JL	10/8/21	2108052	Halcyon	K1	EP0022	A01	JL	10/11/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX One	K1	AP0012	A04	JL	
F01-0022	Sample	Sample	WWTP	Lewis	WestonWWTP-01	Pass	Processing	Complete	Composite	11/01/2021 10:00 AM	11/02/2021 10:00 AM	11/02/2021 10:30 AM	BP		15262	SARS-CoV-2 N1	29.31053162	0	1040.980072	31142.43984	SARS-CoV-2 N2	24.68012571	0	1205.935364	26222.63357	None				Human RNase P	9830.263779	9.252012968	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/03/2021	7.07	11/3/21	NT04474	Halcyon		CP0032	D04	JL	11/3/21	21108255	Kookaburra	K6	EP0032	B10	JL	11/04/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	K6	AP0016	F06	JL	
K01-0009	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
A03-0202	Sample	Sample	K-12	Monongalia	NorthES-01	Pass	Processing	Complete	Composite	11/29/2021 06:00 AM	11/29/2021 02:00 PM	11/30/2021 11:35 AM	BL		12557	SARS-CoV-2 N1	0	0	1030.216827	0	SARS-CoV-2 N2	0	0	1109.431686	0	None				Human RNase P	66807.64072	37.50604391	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				JL	12/01/2021	7.94	12/2/21	NT04474	Kookaburra		CP0042	C05	LW	12/2/21	2108255	Kookaburra	G1	EP0042	C01	LW	12/03/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	NAB14 G1	AP0023	B08	JL	
A01-0092	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	11/17/2021 12:00 AM	11/17/2021 11:55 PM	11/17/2021 11:55 PM	GG	7.38	20540	SARS-CoV-2 N1	28.65596771	0	1092.976303	51043.44249	SARS-CoV-2 N2	41.27565861	0	1279.930573	73522.26689	None				Human RNase P	79654.94558	44.71856594	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	11/29/2021	7.32	11/19/21	NT04474	Halcyon		CP0038	B03	AJ	11/19/21	2108255	Halcyon	A2	EP0038	A07	AJ	11/29/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	A2	AP0022	A07	JL	
H01-0019	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Pass	Processing	Processing	Composite	10/17/2021 08:00 AM	10/18/2021 08:00 AM	10/18/2021 08:15 AM	DRC			SARS-CoV-2 N1					SARS-CoV-2 N2					None				Human RNase P			10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/25/2021	7.07	10/25/21	NT04474	Halcyon		CP0028	D03	JL	10/25/21	2108255	Halcyon	C5	EP0028	C05	JL	11/01/2021	OneStep RT-ddPCR	CHECK	ABS	58477038	QX 200	C5	AP0015	C05	JL	
A1106	Sample	Sample				Fail	Rejected	Rejected							18310	SARS-CoV-2 N1	8.997125626	0	2236.361694	9559.44598	SARS-CoV-2 N2	11.56836629	0	2276.707153	12291.38918	BRSV	492.1482468		522907.5122				10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	N1/N2/BRSV Triplex	BRSV Triplex	0.005																																							8/13/21	NT04155	Kookaburra		CP000000	A02	JL	8/13/21	2102028	Kookaburra		EP000000	A02	JL	08/13/2021	OneStep RT-ddPCR	Manual	DQ		QX 200		AP000000	A02	JL	
A03-0015	Sample	Sample					Processing	Unknown																																																																																																
A02-0259	Sample	Sample	WVU Morgantown	Monongalia	CollegePark-02	Pass	Processing	Complete	Composite	12/11/2021 09:00 AM	12/13/2021 09:00 AM	12/13/2021 09:37 AM	GZ		12203	SARS-CoV-2 N1	55.98336697	0	721.9914246	99720.37241	SARS-CoV-2 N2	40.526371	0	850.2881622	72187.59835					Human RNase P	30922.31847	17.35989809	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	12/13/2021	7.29	12/13/21	NT04474	Halcyon		CP0048	B03	AJ	12/13/21	2108255	Halcyon	H8	EP0048	A08	AJ	12/14/2021	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	H8	AP0027	F08	JL	
A02-0308	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
K01-0032	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
A0027	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	11/25/2020 12:00 AM	11/25/2020 11:59 PM	11/25/2020 12:00 AM	GG	7.45	10133	SARS-CoV-2 N1				15891.6	SARS-CoV-2 N2				15891.6					Human RNase P	42362.4		100	PEG Precipitation	3.8	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	11/30/2020		12/4/20						MS	12/7/20						MS	12/14/2020	OneStep RT-ddPCR	Manual	DQ							
G01-0066	Sample	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Processing	Complete	Composite	11/01/2021 12:00 PM	11/02/2021 12:00 PM	11/02/2021 12:45 PM	-		3694	SARS-CoV-2 N1	12.74270892	0	560.2787018	13539.12823	SARS-CoV-2 N2	12.74270892	0	653.7683868	13539.12823	None				Human RNase P	6768.64773	6.370491982	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/05/2021	6.55	11/5/21	NT04474	Kookaburra		CP00033	A01	JL	11/5/21	21108255	Kookaburra	A1	EP0033	A01	JL	11/08/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	A1	AP0017	A01	AJ	
