Sample ID	Assay Accepted Droplets	Assay Amplification Method	Assay Control, Internal	Assay Control, Internal Concentration (CN/Rxn)	Assay Control, Internal Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Result (CN/L)	Assay Control, Process Spike-In (CN/L)	Assay Date	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Name	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Assay Type	Assay Volume (mL)	Comments	Concentration Date	Concentration Input Volume (mL)	Concentration Lot ID	Concentration Machine	Concentration Method	Concentration Output Volume (mL)	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Created by	Date Added to Database	Date Created	Department	Description	Extraction Date	Extraction Input Volume (mL)	Extraction Lot ID	Extraction Machine	Extraction Method	Extraction Output Volume (mL)	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Location	QC Check, Sample	Sample Collection By	Sample Collection Date/Time	Sample Collection Method	Sample Composite End	Sample Composite Start	Sample Received By	Sample Received Date	Sample pH (Lab)	Site	Status	Volume Tested (mL)
A02-0085	19332	OneStep RT-ddPCR	Human RNase P	34.1041350364686	36235.6434762479	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	K7	AP0007	A07	JL	SARS-CoV-2 N1	6.0863995552063	0	1303.83804321289	6466.79952740669	SARS-CoV-2 N2	4.86899375915528	0	1366.20712280273	5173.30586910249																																					0.005		2021-09-08	10	NT04155	Halcyon	Nanotrap	0.425		CP0009	B01	JL				WVU Morgantown		2021-09-08	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	K7	EP0009	A07	JL		Pass	EL	09/06/2021 09:00 AM	Composite	09/06/2021 09:00 AM	09/04/2021 09:00 AM	JL	09/07/2021	6.67	CollegePark-02		
A02-0027	11916	OneStep RT-ddPCR	Human RNase P	1076.2198638916	1143483.60538483	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	I3	AP0004	C01	JL		18.3324611186981	-20	2835.2719116211			30.5618023872376	-20	3151.89849853516																																						0.005		2021-08-23	10	NT04155	Kookaburra	Nanotrap	0.425		CP000002	A03	JL				WVU Morgantown	G	2021-08-23	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000002	A03	JL		Pass	EL	08/23/2021 09:35 AM	Grab			JL	08/23/2021	8.48	OaklandE-02		
A02-0074	18056	OneStep RT-ddPCR	Human RNase P	58.7142848968506	62383.9277029038	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	I4	AP0007	B06	JL	SARS-CoV-2 N1	36.5161085128784	0	1303.83804321289	38798.3652949333	SARS-CoV-2 N2	44.3483686447144	0	1366.20712280273	47120.141685009																																					0.005		2021-09-03	10	NT04155	Halcyon	Nanotrap	0.425		CP0008	A04	JL				WVU Morgantown		2021-09-03	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	I4	EP0008	A04	JL		Pass	EL	09/03/2021 09:30 AM	Composite	09/03/2021 09:08 AM	09/01/2021 09:08 AM	JL	09/03/2021	6.81	Evansdale-01		
A02-0001	16799	OneStep RT-ddPCR				BRSV	0	0		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	B07	JL	SARS-CoV-2 N1	0	0	2236.36169433594	0	SARS-CoV-2 N2	0	0	2276.70715332032	0																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	C03	JL	Eric Lundstrum		08/12/2021 09:35 AM	WVU Morgantown	Building/Complex	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	C03	JL	NaN	Pass	EL	08/12/2021 09:35 AM	Composite	08/12/2021 09:00 AM	08/11/2021 09:00 AM	JL	08/12/2021	NaN	Evansdale-01		10
A02-0071	9657	OneStep RT-ddPCR	Human RNase P	242.699298858642	257868.005037307						Manual	DQ	XXXXXX	QX One	BRSV Triplex	H6	AP000000	F03	JL		2.51566112041474	0	3138.02612304688			2.51566112041474	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	D04	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	H6	EP0007	B10	JL		Pass	EL	09/01/2021 10:20 AM	Grab			JL	09/01/2021	8.16	HonorsSummit-01 (MUB)		
A02-0014	19433	OneStep RT-ddPCR	Human RNase P	18.1689620018005	19304.5221269131	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	B03	JL	SARS-CoV-2 N1	31.5017914772034	0	1714.01901245117	33470.65294	SARS-CoV-2 N2	30.2894043922424	0	1783.14178466797	32182.49166	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	B05	JL	Eric Lundstrum		08/16/2021 10:05 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A11	JL	NaN	Pass	Eric Lundstrom	08/16/2021 10:05 AM	Composite	08/16/2021 09:00 AM	08/14/2021 09:00 AM	Josh Lambert	08/16/2021	7.83	NorthHighSt-02 (MUB)		10
A02-0070	13720	OneStep RT-ddPCR	Human RNase P	21.5154576301574	22860.1737320422						Manual	DQ	XXXXXX	QX One	BRSV Triplex	G7	AP000000	G02	JL		8.27276229858398	0	3138.02612304688			4.96329575777054	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	C03	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G7	EP0007	B03	JL		Pass	EL	09/01/2021 10:19 AM	Composite	09/01/2021 10:04 AM	08/30/2021 10:04 AM	JL	09/01/2021	7.09	HonorsSummit-01 (MUB)		
A01-0004	18261	OneStep RT-ddPCR	Human RNase P	20.62513589859	21914.2068922519	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A03	JL	SARS-CoV-2 N1	63.221664428711	0	1714.01901245117	67173.01846	SARS-CoV-2 N2	64.5136737823486	0	1783.14178466797	68545.77637	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	A03	JL	Josh Lambert		08/16/2021 10:18 AM	Monongalia County	Star City	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A03	JL	NaN	Pass	GG	08/12/2021 11:55 PM	Composite	08/12/2021 11:55 PM	08/12/2021 12:00 AM	Josh Lambert	08/13/2021	6.95	StarCityWWTP-01		10
A1025	14133	OneStep RT-ddPCR	Human RNase P		24990						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				59970	SARS-CoV-2 N2				34980																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				5				MVS	Josh Lambert	4/9/21 12:59	4/9/21 12:59	Monongalia County	A1025	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	4/8/21 11:55	Composite	4/8/21 11:55	4/8/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
A0214	16742	OneStep RT-ddPCR	Human RNase P		3384					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				131712	SARS-CoV-2 N2				101280																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				4				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0214	2/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/6/21 0:00	Composite	1/6/21 23:59	1/6/21 0:00	TD	1/8/21		StarCityWWTP-01	Available	
A1008	11651	OneStep RT-ddPCR	Human RNase P		74217.6					3/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				0	SARS-CoV-2 N2				0																																				CDC N1/N2/RP Triplex	0.005		3/19/21 3:00	100				3.6				TD	Josh Lambert	3/19/21 15:33	3/19/21 15:33	Monongalia County	A1008	3/21/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				TD		Pass	GG	3/17/21 11:59	Composite	3/17/21 11:59	3/17/21 12:01	JL	3/19/21		StarCityWWTP-01	Available	
A02-0010	17250	OneStep RT-ddPCR	Human RNase P	8.18556666374206	8697.16458022594	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A08	JL	SARS-CoV-2 N1	0	0	1714.01901245117	0	SARS-CoV-2 N2	0	0	1783.14178466797	0	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	B02	JL	Eric Lundstrum		08/16/2021 09:28 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A08	JL	NaN	Pass	Alexander Brun	08/16/2021 09:28 AM	Composite	08/16/2021 09:00 AM	08/14/2021 09:00 AM	Josh Lambert	08/16/2021	6.85	Evansdale-01		10
A1037	10058	OneStep RT-ddPCR	Human RNase P		42138						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				4212	SARS-CoV-2 N2				0																																				CDC N1/N2/RP Triplex	0.005		4/30/21 11:30	100				3				KED	Mathilda Santee	4/30/21 11:07	4/30/21 11:07	Monongalia County	A1037	5/3/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				KED		Pass	EL	4/30/21 11:07	Composite	4/26/21 11:59	4/26/21 12:00	MVS	4/30/21		StarCityWWTP-01	Available	
A1028	8596	OneStep RT-ddPCR	Human RNase P		39408						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				13152	SARS-CoV-2 N2				26304																																				CDC N1/N2/RP Triplex	0.005		4/16/21 11:00	100				8				JL	Aiyana-Mei Tom	4/16/21 11:18	4/16/21 11:18	Monongalia County	A1028	4/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				JL		Pass	EL	4/13/21 12:00	Composite	4/14/21 12:00	4/13/21 12:00	MVS	4/16/21		StarCityWWTP-01	Available	
A06-0017	17517	OneStep RT-ddPCR				BRSV	1378.82507324219	1465001.64031982		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	A08	JL	SARS-CoV-2 N1	0	0	2236.36169433594	0	SARS-CoV-2 N2	1.34327128529549	0	2276.70715332032	1427.22571																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	B02	JL	Eric Lundstrum		08/11/2021 09:35 AM	WVU Morgantown	Building/Complex	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	B02	JL	NaN	Pass	EL	08/11/2021 09:35 AM	Composite	08/11/2021 09:00 AM	08/10/2021 09:00 AM	JL	08/11/2021	7.55	NorthHighSt-02 (MUB)		10
A02-0038	10367	OneStep RT-ddPCR	Human RNase P	460.497283935546	489278.364181518	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	L4	AP0004	D02	JL		2.60926604270936	-20	2835.2719116211			10.4385757446289	-20	3151.89849853516																																						0.005		2021-08-25	10	NT04155	Kookaburra	Nanotrap	0.425		CP0004	A04	JL				WVU Morgantown		2021-08-25	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	L4	EP0004	A04	JL		Pass	EL	08/25/2021 09:25 AM	Grab			JL	08/25/2021	8.43	OaklandE-02		
A1073	11796	OneStep RT-ddPCR		140.04		BRSV		332595												SARS-CoV-2 N1	1.99			4726.25	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.39				Josh Lambert		7/9/21 11:54		A1073	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/17/21 23:55	Composite	6/17/21 23:55	6/17/21 0:00	JL	6/18/21	6.39	StarCityWWTP-01	Available	
A0029	10527	OneStep RT-ddPCR	Human RNase P		24138					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				28170	SARS-CoV-2 N2				32202																																				CDC N1/N2/RP Triplex	0.005		12/4/20 17:00	100				3				MS	Timothy Driscoll	12/7/20 15:15	12/7/20 15:15	Monongalia County	A0029	12/7/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	11/29/20 0:00	Composite	11/29/20 23:59	11/29/20 0:00	TD	12/4/20		StarCityWWTP-01	Available	
A02-0090	17810	OneStep RT-ddPCR	Human RNase P	30.405740737915	32306.0995340347	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	L5	AP0007	B05	JL	SARS-CoV-2 N1	48.9328384399414	0	1303.83804321289	51991.1408424377	SARS-CoV-2 N2	70.1245403289794	0	1366.20712280273	74507.3240995406																																					0.005		2021-09-08	10	NT04155	Halcyon	Nanotrap	0.425		CP0010	A05	JL				WVU Morgantown		2021-09-08	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	L5	EP0010	A05	JL		Pass	EL	09/08/2021 10:07 AM	Composite	09/08/2021 09:00 AM	09/06/2021 09:00 AM	JL	09/08/2021	7.07	CollegePark-02		
A1039	6779	OneStep RT-ddPCR	Human RNase P		20820						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				20820	SARS-CoV-2 N2				20820																																				CDC N1/N2/RP Triplex	0.005		4/30/21 11:30	100				5				KED	Mathilda Santee	4/30/21 11:10	4/30/21 11:10	Monongalia County	A1039	5/3/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				KED		Pass	EL	4/30/21 11:09	Composite	4/28/21 11:59	4/28/21 12:00	MVS	4/30/21		StarCityWWTP-01	Available	
A01-0001	19475	OneStep RT-ddPCR				BRSV	548.826522827148	583128.180503845		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	A03	JL	SARS-CoV-2 N1	8.45881879329682	0	2236.36169433594	8987.49459	SARS-CoV-2 N2	9.66746926307678	0	2276.70715332032	10271.68584																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A03	JL	Josh Lambert		08/13/2021 12:13 PM	Monongalia County	WWTP	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A03	JL	NaN	Pass	GG	08/09/2021 11:55 PM	Composite	08/09/2021 11:55 PM	08/09/2021 12:00 AM	JL	08/13/2021	NaN	StarCityWWTP-01		10
A02-0006	17196	OneStep RT-ddPCR	Human RNase P	13.6870515346527	14542.4922555685	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A05	JL	SARS-CoV-2 N1	23.272728919983	0	1714.01901245117	24727.27346	SARS-CoV-2 N2	17.7947211265564	0	1783.14178466797	18906.8917	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	A05	JL	Eric Lundstrum		08/13/2021 09:23 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A05	JL	NaN	Pass	Eric Lundstrom	08/13/2021 09:22 AM	Composite	08/13/2021 09:22 AM	08/11/2021 09:45 AM	Josh Lambert	08/13/2021	7.34	OaklandE-02		10
A0219	16477	OneStep RT-ddPCR	Human RNase P		2574					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				82332	SARS-CoV-2 N2				110664																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				3				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0219	2/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/13/21 0:00	Composite	1/13/21 23:59	1/13/21 0:00	TD	1/15/21		StarCityWWTP-01	Available	
A0038	13631	OneStep RT-ddPCR	Human RNase P		59680.8					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				100764	SARS-CoV-2 N2				74628																																				CDC N1/N2/RP Triplex	0.005		12/13/20 17:00	100				3.6				AT	Timothy Driscoll	12/21/20 16:22	12/21/20 16:22	Monongalia County	A0038	12/15/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	DW	12/10/20 0:00	Composite	12/10/20 11:59	12/10/20 12:00	TD	12/14/20		StarCityWWTP-01	Available	
A0249	10132	OneStep RT-ddPCR	Human RNase P		61628.4					11/17/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				151837.2	SARS-CoV-2 N2				132824.4																																				CDC N1/N2/RP Triplex	0.005		11/13/20 16:30	100				3.4				MS	Timothy Driscoll	11/13/20 22:10	11/13/20 22:10	Monongalia County	A0249	11/17/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	11/11/20 0:00	Composite	11/11/20 23:59	11/11/20 0:00	TD	11/13/20		StarCityWWTP-01	Available	
A1084	14915	OneStep RT-ddPCR		0		BRSV		0												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/9/21	10				0.95	pH - 6.48				Josh Lambert		7/9/21 12:18		A1084	7/9/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/4/21 23:55	Composite	7/4/21 23:55	7/4/21 0:00	JL	7/9/21	6.48	StarCityWWTP-01	Available	
A1023	10840	OneStep RT-ddPCR	Human RNase P		26040						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				32580	SARS-CoV-2 N2				26040																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				5				MVS	Josh Lambert	4/9/21 12:57	4/9/21 12:57	Monongalia County	A1023	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	4/6/21 11:55	Composite	4/6/21 11:55	4/6/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
A01-0028	15508	OneStep RT-ddPCR	Human RNase P	27.3262453079224	29034.1356396675	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	K2	AP0007	A02	JL	SARS-CoV-2 N1	80.5516242980958	0	1303.83804321289	85586.1008167268	SARS-CoV-2 N2	71.4187240600586	0	1366.20712280273	75882.3943138123																																					0.005		2021-09-08	10	NT04155	Halcyon	Nanotrap	0.425		CP0009	A02	JL				Monongalia County		2021-09-08	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	K2	EP0009	A02	JL		Pass	DW	09/05/2021 11:55 PM	Composite	09/05/2021 11:55 PM	09/05/2021 12:00 AM	JL	09/07/2021	6.60	StarCityWWTP-01		
A02-0021	15351	OneStep RT-ddPCR	Human RNase P	113.261661529541	120340.515375137	None				08/20/2021	CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	H1	AP0004	C03	JL	SARS-CoV-2 N1	12.3360800743103	-20	2835.2719116211	0	SARS-CoV-2 N2	34.9647617340088	-20	3151.89849853516	0																																					0.005		2021-08-20	10	NT04155	Kookaburra	Nanotrap	0.425	7.74	CP000000	A01	JL				WVU Morgantown	G	2021-08-20	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	H1	EP000000	A01	JL		Pass	EL	08/20/2021 09:30 AM	Composite	08/20/2021 09:30 AM	08/18/2021 09:30 AM	Jl	08/20/2021	7.74	OaklandE-02		
A1044	14661	OneStep RT-ddPCR	Human RNase P		19260						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				4800	SARS-CoV-2 N2				4800																																				CDC N1/N2/RP Triplex	0.005	Reconc vol estimated	5/7/21 14:30	100				5					Josh Lambert	5/7/21 15:24	5/7/21 15:24	Monongalia County	A1044		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	GG	5/5/21 23:55	Composite	5/5/21 23:55	5/5/21 0:00	Josh Lambert	5/7/21		StarCityWWTP-01	Available	
A02-0069	14426	OneStep RT-ddPCR	Human RNase P	73.225417137146	77802.0057082176						Manual	DQ	XXXXXX	QX One	BRSV Triplex	H5	AP000000	E03	JL		7.16750741004944	0	3138.02612304688			5.73380708694458	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	D03	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	H5	EP0007	B09	JL		Pass	EL	09/01/2021 10:01 AM	Grab			JL	09/01/2021	8.30	NorthHighSt-02 (MUB)		
A01-0009	17879	OneStep RT-ddPCR	Human RNase P	15.7977366447449	16785.0951850414	None				08/20/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	H5	AP000000	A05	JL	SARS-CoV-2 N1	15.7977366447449	0	1047.21549987793	16785.09569	SARS-CoV-2 N2	27.6530051231384	0	1082.35214233398	29381.31845																																					0.005		2021-08-20	10	NT04155	Kookaburra	Nanotrap	0.425	6.97	CP000000	A05	JL				Monongalia County	Star City	2021-08-20	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	H5	EP000000	A05	JL		Pass	GG	08/18/2021 11:59 AM	Composite	08/18/2021 11:59 AM	08/18/2021 12:01 PM	Jl	08/20/2021	6.97	StarCityWWTP-01		
A0234	18510	OneStep RT-ddPCR	Human RNase P		17172					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				75546	SARS-CoV-2 N2				51516																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				4.5				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0234	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	2/3/21 0:00	Composite	2/3/21 23:59	2/3/21 0:00	TD	2/4/21		StarCityWWTP-01	Available	
A02-0050	19522	OneStep RT-ddPCR	Human RNase P	2.41067692637444	2561.34423427284	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	F7	AP0007	C05	JL	SARS-CoV-2 N1	73.6369848251342	0	1303.83804321289	78239.2963767051	SARS-CoV-2 N2	112.35857963562	0	1366.20712280273	119380.990862846																																					0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	B01	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F7	EP0007	A07	JL		Pass	EL	08/27/2021 09:32 AM	Composite	08/27/2021 09:13 AM	08/23/2021 09:13 AM	JL	08/27/2021	6.51	Evansdale-01		
A02-0028	15032	OneStep RT-ddPCR	Human RNase P	17.5776660442352	18676.2701719999	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	I4	AP0004	D01	JL		13.1823718547821	-20	2835.2719116211			13.1823718547821	-20	3151.89849853516																																						0.005		2021-08-23	10	NT04155	Kookaburra	Nanotrap	0.425		CP000002	A04	JL				WVU Morgantown	G	2021-08-23	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000002	A04	JL		Pass	EL	08/23/2021 09:45 AM	Composite	08/23/2021 09:00 AM	08/21/2021 09:00 AM	JL	08/23/2021	7.41	HonorsSummit-01 (MUB)		
A02-0029	14381	OneStep RT-ddPCR	Human RNase P	525.883865356446	558751.606941224	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	B8	AP0005	H01	JL		16.5232312679291	0	2615.09490966796			21.0317611694336	0	2786.11602783204																																						0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	B02	JL				WVU Morgantown	G	2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	B8	EP0005	A08	JL		Pass	EL	08/23/2021 09:46 AM	Grab			JL	08/23/2021	7.54	HonorsSummit-01 (MUB)		
A1001	12141	OneStep RT-ddPCR	Human RNase P		46530					3/16/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				17430	SARS-CoV-2 N2				5820																																				CDC N1/N2/RP Triplex	0.005		3/12/21 11:00	100				5				AHT	Mathilda Santee	3/12/21 10:59	3/12/21 10:59	Monongalia County	A1001	3/15/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AHT		Pass	EL	3/8/21 12:00	Composite	3/8/21 12:00	3/8/21 12:00	MVS	3/12/21		StarCityWWTP-01	Available	
A1034	12606	OneStep RT-ddPCR	Human RNase P		47040						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				23520	SARS-CoV-2 N2				15666																																				CDC N1/N2/RP Triplex	0.005		4/23/21 11:00	100				7				MVS	Mathilda Santee	4/23/21 10:58	4/23/21 10:58	Monongalia County	A1034	4/26/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	4/23/21 10:57	Composite	4/21/21 11:59	4/21/21 12:00	MVS	4/23/21		StarCityWWTP-01	Available	
A0235	14491	OneStep RT-ddPCR	Human RNase P		11688					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				35088	SARS-CoV-2 N2				31176																																				CDC N1/N2/RP Triplex	0.005		2/22/21 0:00	100				4				AT	Timothy Driscoll	2/24/21 10:37	2/24/21 10:37	Monongalia County	A0235	2/24/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	2/4/21 8:00	Composite	2/4/21 11:55	2/4/21 12:00	TD	2/11/21		StarCityWWTP-01	Available	
