Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
A1075	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	6/21/21 0:00	6/21/21 23:55	9.229	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	586	2628	1607	20472.23164954	91810.62248292	56141.42706623	2017.65	3198.28682282174	67917.736884324	103071.08226055	2872.825	4115.27381916086	94010.764477103	113853.830038834	3728	7761.53449621828	120103.792069882	211218.471637529
D01-0047	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	2/8/22 7:30	2/9/22 7:20	NA	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	412429.5938	159440.2859	285934.93985	NA	NA	NA	368644.01596	202476.142380239	1847750.30029753	1095265.4806368	292447.99188	122558.36603653	1496637.10087432	695520.991856373	216251.9678	112840.344552856	1145523.90145112	508461.122236118
G01-0042	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	1/17/22 9:00	1/18/22 8:00	0.966	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	823490.7568	283350.0212	553420.389	3011263.64074455	1036127.73962317	2023695.69018386	740564.354974	692122.831473306	2596926.22749584	2349225.43617006	500963.518461	474945.830102666	1758266.83037111	1636800.3870436	261362.681948	278855.117242959	919607.43324638	991951.265843678
A01-0082	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/6/21 0:00	11/6/21 23:55	6.698	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	60562.5	54187.5	57375	1535542.57615125	1373906.51550375	1454724.5458275	57671.486762	24509.4811394089	1646279.92708042	825652.215091337	56505.617656	16272.2971887263	1602639.49119305	510476.150617571	55339.74855	17699.1332352324	1558999.05530568	435064.52824161
H01-0138	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	2/23/22 8:00	2/24/22 8:00	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	16769.17786	16769.17786	16769.17786	NA	NA	NA	7315.7922498	10851.9303738356	39657.2031819678	39404.2429948366	7709.4951401	10262.6211667189	45312.4511467189	39100.106840212	8103.1980304	10601.3386379904	50967.6991114699	58345.191344254
B01-0099	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	2/16/22 7:00	2/17/22 7:00	7.932	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	260701.3321	282963.7465	271832.5393	7827784.85914825	8496233.2670051	8162009.06307667	281499.76534	85485.8191298466	9290236.63817388	4890526.12787376	286311.47067	115386.958150188	9477707.01234903	5888994.07526169	291123.176	147274.091914574	9665177.38652417	6949743.40210977
B01-0095	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	2/10/22 7:00	2/11/22 7:00	10.22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	360562.2661	414243.6701	387402.9681	13949032.7988739	16025799.3812037	14987416.0900388	325944.07422	222524.831166533	12828813.313457	5637345.93636731	341131.75241	223682.79610477	13449738.0136123	5711298.33343114	356319.4306	225814.400760761	14070662.7137676	5842427.29931374
I01-0002	not institution specific	wwtp	WWTP	WWTP	17884	WarmSpringsWWTP-01	10/25/21 7:00	10/26/21 7:00	NA	24-hr flow-weighted composite	Warm Springs	25411		-78.22662	39.62802	3255	Morgan	1.8	Complete	paused	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5707.979612	3805.175349	4756.5774805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0227	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	1/25/21 0:00	1/25/21 23:59	8.487	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	57576	44784	51180	1849731.17839992	1438765.47682128	1644248.3276106	65308.2	50869.5841643559	1948061.58286929	1224533.29178875	58346.7	39475.7089507711	1747559.92092298	952940.939903665	51385.2	29551.0292513715	1547058.25897668	743208.977485534
E01-0077	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	3/9/22 8:35	3/10/22 8:35	6.695	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9391.290117	9391.290117	9391.290117	238006.470178404	238006.470178404	238006.470178404	79039.3128694	105879.14008511	1035866.17612546	1237998.84690636	75993.0283404	101054.09153137	1031437.98882625	1388918.38316769	72946.7438114	104925.380297234	1027009.80152705	1617564.99831511
A03-0122	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	1/26/22 6:00	1/26/22 14:00	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	147284.3778	128453.2754	137868.8266	NA	NA	NA	74373.113952	131575.103782266	NA	NA	76266.411536	129508.882511151	NA	NA	78159.70912	131067.986801564	NA	NA
B01-0106	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	3/16/22 7:00	3/17/22 7:00	6.6	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1481	2854	2167.5	37000.868586	71303.496924	54152.182755	4305.2984936	4550.47211604829	94623.9951185989	91397.1048902823	4173.5798025	3269.84395602673	92351.5201089286	62434.0102045142	4041.8611114	2096.92745831842	90079.0450992582	35725.6349628225
F01-0012	not institution specific	wwtp	WWTP	WWTP	16166	WestonWWTP-01	10/4/21 10:00	10/5/21 10:00	NA	24-hr time-weighted composite	Weston	26452		-80.45991	39.06224	10364	Lewis	2.5	Complete	paused	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	30917.42858	37105.88291	34011.655745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A03-0041	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	10/11/21 6:00	10/11/21 14:00	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	160	2548	1354	NA	NA	NA	11933.623548	31793.5579676395	NA	NA	9401.671428	21854.0079572485	NA	NA	6869.719308	12614.2032870452	NA	NA
C01-0041	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	11/17/21 7:00	11/18/21 7:00	6.011	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	128589.0806	59299.78721	93944.433905	2925928.73587181	1349313.25909817	2137620.99748499	112009.901008	89665.4226930028	2499504.35554651	2655647.36923165	95475.658075	83790.4250022781	2079305.66261162	2331823.619114	78941.415142	91585.3171933623	1659106.96967674	2282758.25927999
N02-0037	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	2/20/22 7:00	2/21/22 7:00	8.86	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	91162.10774	94014.11802	92588.11288	3057461.55474425	3153114.36489762	3105287.95982094	68955.802888	71329.6478448736	2474561.35472844	3260470.76893845	75509.821147	76278.9762939524	2768701.96775899	3749222.6327983	82063.839406	82710.0873717756	3062842.58078953	4281573.70450302
E01-0078	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	3/10/22 8:55	3/11/22 8:55	5.258	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	18134.46287	12088.7699	15111.616385	360942.650753557	240611.077556322	300776.864154939	56278.6403034	98927.9298457688	817281.457419485	1252265.19589461	53975.9956174	96160.6521469798	815676.4722144	1442782.71150402	51673.3509314	102347.636897145	814071.487009316	1697931.39638451
A04-0051	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	4/6/22 8:00	4/7/22 8:00	0.983	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	60800.44314	70942.43176	65871.43745	226241.977173655	263980.905368275	245111.441270965	168990.047112	315591.38941793	372605.319887037	622885.04047137	170455.412732	314218.038104328	377139.298517659	617371.387950157	171920.778352	313356.644282884	381673.277148281	613261.171880914
B01-0018	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	10/17/21 7:00	10/18/21 7:00	7.471	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	21333.54232	15513.49722	18423.51977	603329.603323061	438734.082858866	521031.843090964	42732.269132	99546.4383708308	454167.906361704	608014.07288832	43175.906088	98078.5931361854	447126.293645963	301911.448404494	43619.543044	96812.3062712425	440084.680930221	11853.9123305857
A01-0163	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	1/28/22 0:00	1/29/22 0:00	8.5	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	276697.0548	215050.7534	245873.9041	8903000.28478898	6919469.8156371	7911235.05021304	3227089.96316	7503436.68824326	111801833.074938	247182714.2253	3186080.24132	7502976.7782693	110269743.165229	247177824.801246	3145070.51948	7502874.73754116	108737653.25552	247194455.174678
O01-0050	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	3/3/22 11:00	3/4/22 11:00	1.55	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4994.549761	9989.695139	7492.12245	29304.9488467199	58613.3924079891	43959.1706273545	15081.320449	23185.9602468612	95295.998117921	147446.387212923	15502.1102868	20183.1788310154	97859.4756493343	128773.275469506	15922.9001246	18562.298770351	100422.953180748	118951.87299547
B01-0046	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	3/3/22 7:00	3/4/22 7:00	4.3	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	798	2488	1643	12989.255874	40497.830344	26743.543109	36118.282	41599.7350032276	715173.792186157	814866.665418192	45547.734051	53044.0255924261	900120.590246062	1035772.89915337	54977.186102	64605.5300562901	1085067.38830597	1259109.83377442
O01-0056	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	4/29/22 7:30	4/30/22 7:30	1.92	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7916.094996	15833.68488	11874.889938	57534.0771049121	115079.019036674	86306.5480707928	5824.9700852	10053.787652779	42557.5924903236	68462.6883036465	7995.7553222	12468.6320844215	58537.0090508014	84784.5996758465	10166.5405592	15077.459955534	74516.4256112791	102626.300636864
L01-0083	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	4/11/22 9:10	4/12/22 9:10	0.337	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8249.535458	5499.510169	6874.5228135	10523.7935440888	7015.63256583716	8769.713054963	4559.5818984	6158.41751395932	6043.06325930827	7594.79268074108	3755.1671838	5213.78170890645	4975.19230243703	6455.25796957695	2950.7524692	4411.30108738366	3907.32134556579	5561.04285338572
N03-0021	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	3/14/22 7:30	3/15/22 7:30	0.81	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14604.92911	11683.53623	13144.23267	44781.3722088509	35823.8496531275	40302.6109309892	29086.835805	44728.38934614	91535.6786285525	153340.725800312	26844.3319756	43676.0882605156	85096.9618464442	149394.862846398	24601.8281462	42874.8355759478	78658.245064336	145870.570017592
G01-0081	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	1/24/22 9:00	1/25/22 8:00	1.03	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	444429.363	363835.7574	404132.5602	1732817.77564365	1418585.53985212	1575701.65774788	650227.6987	409116.963001846	2387710.34999193	1128549.9708163	595082.54118	402512.809162008	2182928.74419004	1068616.10049841	539937.38366	508264.52820912	1978147.13838815	1536808.91892599
E02-0006	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	11/9/21 8:00	11/10/21 8:00	NA	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24809.28168	12401.563	18605.42234	NA	NA	NA	10955.192656	17624.4931234417	NA	NA	10084.775112	15316.8410779836	NA	NA	9214.357568	15512.4807336057	NA	NA
H01-0107	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	1/23/22 8:00	1/24/22 8:00	1.9	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	653990.0172	316814.0638	485402.0405	4703678.6669172	2278615.1379734	3491146.9024453	1115458.39296	1417468.56270862	8786961.5403209	11236187.2884779	1074841.18882	1434784.87256142	8529805.38014541	11641049.61839	1034223.98468	1474641.70492036	8272649.21996993	12195008.8455681
E02-0075	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	2/25/22 8:00	2/26/22 8:00	0.604	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	35065.27193	23373.58922	29219.430575	80172.8043339909	53441.0854950452	66806.9449145181	354785.357206	611422.562558736	291271.79045819	504437.84679359	386886.924225	638880.061522415	313034.611105826	521520.794940281	418988.491244	669303.566550964	334797.431753462	540834.202099862
E02-0096	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	1/26/22 8:00	1/27/22 8:00	0.131	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1377259.233	647494.4723	1012376.85265	682967.30438796	321085.198600978	502026.251494469	2218313.075	3217286.3359608	1560123.85822507	2074926.35969191	2044833.46254	3235586.2838387	1429832.22062754	2070065.6844223	1871353.85008	3279031.67956213	1299540.58303002	2088721.92221051
M04-0034	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	3/28/22 10:00	3/29/22 10:00	0.098	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	181	350	265.5	67.14560258	129.839563	98.49258279	1220.4	1469.16322155397	492.316797124	584.648566145067	1413.3600422	1844.18079289686	573.749614211185	759.885438199627	1606.3200844	2871.95305702114	655.182431298369	1183.96705850784
A02-0095	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	9/8/21 9:51	9/10/21 9:51	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3875.368033	7751.337066	5813.3525495	NA	NA	NA	19156.8127152	37725.4412990934	NA	NA	21049.4445131	44598.5422175598	NA	NA	22942.076311	53574.8247659949	NA	NA
A03-0301	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	4/20/22 6:00	4/20/22 14:00	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2496.903017	2496.903017	2496.903017	NA	NA	NA	3190.7099058	4699.13331518167	NA	NA	2537.4739229	2019.09000117802	NA	NA	1884.23794	1369.03740157175	NA	NA
E01-0089	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	3/31/22 8:30	4/1/22 8:30	3.392	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5671.416046	8507.412057	7089.4140515	72821.6099698246	109236.112752543	91028.8613611838	45515.7597972	51701.9441615625	390481.158070909	434215.633827949	38669.6145209	44904.7483351227	337728.053971596	400709.240614881	31823.4692446	50098.1525050446	284974.949872283	451602.813075083
A01-0094	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/20/21 0:00	11/20/21 23:55	6.561	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	97570.77098	41054.75172	69312.76135	2423274.98684281	1019638.89323485	1721456.94003883	77228.708394	54329.1008481249	2244877.48530745	1421031.71648545	74890.086053	57776.1298032985	2193730.31212681	1711204.9444181	72551.463712	75510.338881875	2142583.13894617	2293681.54273543
E02-0016	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	11/29/21 8:00	11/30/21 8:00	0.079	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	256317.7532	114163.5217	185240.63745	76651.1551051242	34140.3031975934	55395.7291513588	102208.551054	176839.687585414	38437.1560376644	53659.7220162996	76556.998769	123827.119967597	28992.7561657081	37240.0811672855	50905.446484	80066.3354211322	19548.3562937519	26491.2239697283
