Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
G01-0122	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	4/1/22 9:00	4/2/22 8:00	1.199	4/7/22	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	33754.44297	33754.44297	33754.44297	153201.512749718	153201.512749718	153201.512749718	71205.945508	83120.669631672	257721.300497226	269214.393731817	60461.13473	59879.8576848884	220425.067872802	193479.882264932	49716.323952	66136.4869659244	183128.835248378	226783.697060958
A01-0215	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	3/30/22 0:00	3/31/22 0:00	9.3	4/4/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	131279.5584	118453.6788	124866.6186	4621606.66441538	4170080.38447666	4395843.52444602	65404.744284	69598.9496216648	2275711.00374275	2499254.23463178	63296.617831	63909.0975569657	2197601.2432429	2290078.80578268	61188.491378	60213.0799963863	2119491.48274306	2149343.83431712
A01-0211	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	3/26/22 0:00	3/27/22 0:00	9.5	3/29/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	62422.89819	39003.41347	50713.15583	2244814.49885538	1402617.15814299	1823715.82849918	36685.2812236	62509.2935568991	1359525.29425757	2324692.65196426	31006.0767025	52822.7288432437	1161293.6067079	1955519.26369158	25326.8721814	43687.5951574575	963061.919158222	1615335.05870182
A03-0228	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	1/31/22 6:00	1/31/22 14:00	NA	2/1/22	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	15097.35446	15097.35446	15097.35446	NA	NA	NA	16046.2369576	29992.3248729379	NA	NA	14647.5186976	27132.6683982984	NA	NA	13248.8004376	24381.9089528683	NA	NA
P01-0038	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	3/24/22 12:55	3/25/22 12:55	0.323	3/31/22	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2870.177161	2350	2610.0885805	3509.32953662779	2873.3154605	3191.32249856389	2367.8413716	1561.3020578067	2462.46328445519	2032.64210218023	2213.2816069	1746.95536919039	2257.14164820521	1843.84042805717	2058.7218422	2166.6193572816	2051.82001195524	1987.51888385588
G01-0134	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	3/27/22 9:00	3/28/22 8:00	0.977	3/31/22	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	29500.78525	26549.77284	28025.279045	109104.098440859	98190.2347673203	103647.16660409	68915.06221	176749.505152589	269584.554199037	723667.778802128	58320.3053655	128667.400382552	223425.032529526	518893.53856969	47725.548521	95708.070708353	177265.510860016	364833.102895684
N03-0057	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	5/2/22 7:30	5/3/22 7:30	0.44611	5/4/22	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2688.633632	5377.439791	4033.0367115	4540.32049793153	9080.93234380471	6810.62642086812	8727.1835836	20289.6335180015	14489.4344401899	28619.1153127164	7454.2482185	13703.5521950726	12700.9202942129	19042.0370936652	6181.3128534	7494.20542630806	10912.4061482359	10437.3982201373
A02-0285	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	1/10/22 9:00	1/12/22 9:00	NA	1/12/22	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	247778.2425	251723.0558	249750.64915	NA	NA	NA	175617.0060246	502649.547586421	NA	NA	123229.0272601	310753.608727996	NA	NA	70841.0484956	198026.231355214	NA	NA
H01-0089	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/11/21 8:00	12/12/21 8:00	2.2	12/17/21	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5474.010604	5474.010604	5474.010604	45587.0238570728	45587.0238570728	45587.0238570728	41510.7720768	98412.5160690269	303485.770886683	585682.578276566	38883.3633954	103974.350729009	277978.072374351	602253.816642629	36255.954714	109828.354361181	252470.37386202	625861.180098171
A03-0329	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	5/2/22 6:00	5/2/22 14:00	NA	5/5/22	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1292	714	1003	NA	NA	NA	1499.9806034	1891.69628521973	NA	NA	1384.4806034	1493.065550216	NA	NA	1268.9806034	1588.80986662874	NA	NA
N03-0065	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	4/25/22 7:30	4/26/22 7:30	0.54635	4/27/22	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	295	2780.862059	1537.9310295	610.1068322825	5751.26420959688	3180.68552093969	3392.0643912	9397.86828785104	6499.63110504988	15571.5865444533	4389.1943185	12967.338620333	8117.23170658708	21238.013349177	5386.3242458	16702.4748819289	9734.83230812427	27487.7264444021
N03-0028	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	2/24/22 7:30	2/25/22 7:35	0.69283	3/9/22	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	385053.978	436124.9399	410589.45895	1009860.12513025	1143801.15917109	1076830.64215067	157375.27304	263685.780826732	391229.537774859	686317.66372883	160057.991622	282775.91423613	398968.990806692	741590.002115814	162740.710204	306083.582070896	406708.443838526	805436.928261169
A1049	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	5/16/21 0:00	5/16/21 23:59	7.808	6/4/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1054	265	659.5	31152.53126912	7832.4675392	19492.49940416	3868.6	7483.81077747624	163728.633024254	340072.403580477	4136.5	7126.03018091308	175196.469402907	325099.41850096	4404.4	7327.93520271497	186664.30578156	330564.817714402
A01-0233	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	4/20/22 0:00	4/21/22 0:00	10.6	4/25/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	59775.42803	48273.53194	54024.479985	2398509.73200185	1936992.17173455	2167750.9518682	45436.542918	44933.3149536028	1780043.28842922	1265735.23873461	44651.733974	38654.4356474746	1767288.37794706	1020936.56401539	43866.92503	32772.2717329411	1754533.46746491	808953.811724235
B01-0032	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	12/12/21 7:00	12/13/21 7:00	7.114	12/15/21	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7030.995442	10546.93563	8788.965536	189340.536044704	284022.719440868	236681.627742786	9643.0531298	14987.5809171368	249023.16759666	362626.762707927	9848.5668448	17288.3796336516	261297.079980137	473037.539554894	10054.0805598	27080.6093269718	273570.992363614	750408.255668375
N03-0032	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	3/7/22 7:30	3/8/22 7:30	0.74587	3/9/22	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	69096.72931	73707.23337	71401.98134	195089.347044123	208106.753737489	201598.050390806	67098.750786	24608.0016125678	154951.084618442	82111.3964623843	66335.213688	33243.5719020447	154313.683503422	99514.3215173496	65571.67659	42544.154574991	153676.282388401	117817.176535456
A03-0262	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	3/7/22 6:00	3/7/22 14:00	NA	3/7/22	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2172	292	1232	NA	NA	NA	23683.132626	87794.0584433528	NA	NA	23420.932626	88073.4901710977	NA	NA	23158.732626	88359.8813640187	NA	NA
G01-0043	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	1/8/22 9:00	1/9/22 8:00	0.98	1/14/22	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	44270.94474	6987.040741	25628.9927405	164232.003389679	25919.837613561	95075.9205016198	12861.757751	32962.4265771308	58872.0558172024	114879.142467909	9723.2382617	17502.10728812	46899.9459151511	56433.1674139183	6584.7187724	10502.0936007932	34927.8360130997	57980.4160424987
B01-0096	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	1/20/22 7:00	1/21/22 7:00	20.941	2/2/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	228610.1881	164004.0493	196307.1187	18121991.520612	13000645.4019476	15561318.4612798	62447.2306254	171985.340170017	4644259.08554329	13901611.4738384	53452.9527612	147209.190132484	4065954.49421595	11857366.827203	44458.674897	124321.910676313	3487649.90288862	9929505.49072834
O01-0033	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	3/9/22 6:15	3/10/22 6:15	2.1	3/16/22	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7340.063872	14681.41347	11010.738671	58348.8174815858	116707.855663293	87528.3365724392	22047.4536146	38842.2971222677	147352.572459422	268542.285642477	18313.2560452	20194.5428213073	122938.244875003	141963.600543009	14579.0584758	8803.83926347901	98523.9172905839	70968.6454235546
A03-0183	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	1/19/22 6:00	1/19/22 14:00	NA	1/20/22	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2369.167898	2369.167898	2369.167898	NA	NA	NA	1484.0335796	2143.90463391432	NA	NA	4253.0695539	9014.51298845881	NA	NA	7022.1055282	16473.9095558868	NA	NA
A02-0138	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	9/29/21 10:58	10/1/21 10:58	NA	10/1/21	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1892	4231.591951	3061.7959755	NA	NA	NA	4175.6444628	7797.4970558399	NA	NA	3837.522462	4405.7648666689	NA	NA	3499.4004612	4144.61178505626	NA	NA
H01-0199	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	4/25/22 8:00	4/26/22 8:00	1.9	4/29/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17342.79944	2889.968455	10116.3839475	124734.252213524	20785.4594295589	72759.8558215414	16024.7724172	13079.322368434	121069.164618094	103880.621848735	12050.6944051	9702.7144139043	91000.5187467304	76375.8629743026	8076.616393	10391.3089330896	60931.8728753672	79189.7235915884
B01-0049	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	1/11/22 7:00	1/12/22 7:00	14.392	1/14/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	36221.38672	7241.773624	21731.580172	1973327.41045804	394529.08037562	1183928.24541683	20016.6668374	18478.6823615746	1133705.21743101	1027128.20850017	17356.5877361	9123.74236189555	1070213.2749759	934213.862384432	14696.5086348	18648.0497942673	1006721.33252079	1714545.88891573
A02-0119	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	9/20/21 9:16	9/22/21 9:16	NA	9/22/21	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8782.715723	10539.62935	9661.1725365	NA	NA	NA	17015.5700128	47906.2198842656	NA	NA	16608.4992501	47420.3861046052	NA	NA	16201.4284874	47057.6545056957	NA	NA
L01-0020	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	1/19/22 9:00	1/20/22 9:00	0.515	2/2/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	998258.1103	933511.3335	965884.7219	1946090.36015502	1819867.41552628	1882978.88784065	1675218.2916	1837389.40610365	2138137.94340817	2000636.56492715	1690942.20005	1877358.8768574	2152671.97415288	2037077.38000203	1706666.1085	1918352.59284043	2167206.00489758	2076751.37223618
K01-0031	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	2/14/22 6:21	2/15/22 6:26	5.97	2/23/22	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	226620.3949	45798.95452	136209.67471	5121371.1210787	1035005.88796443	3078188.50452157	164790.446886	115911.24413062	4957313.43646439	3752456.48099715	133002.309996	76280.8116528958	4081700.23034046	3083009.14158106	101214.173106	82167.1435226397	3206087.02421653	3094558.60781096
A01-0145	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	1/5/22 0:00	1/6/22 0:00	9.5	1/10/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	70239.27547	87817.49904	79028.387255	2525902.32969048	3158039.77088956	2841971.05029002	42299.084232	40500.9147399483	1842405.3170302	1403351.77325779	46623.268542	44792.9700763321	2028349.36577726	1499683.27916487	50947.452852	49218.2254761334	2214293.41452432	1603255.69773731
C01-0131	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	3/21/22 7:00	3/22/22 7:00	7.149	3/29/22	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8848.678367	14748.8351	11798.7567335	239462.014501585	399131.442924745	319296.728713165	8834.3610272	3544.99585680972	279223.638268526	108900.810655968	8511.8464397	5445.53981868674	265552.922404509	143938.950872187	8189.3318522	9818.70837667688	251882.206540492	271279.053608119
A02-0425	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	3/28/22 9:00	3/30/22 9:00	NA	3/30/22	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1993	736	1364.5	NA	NA	NA	1041.8	1830.28053197864	NA	NA	1323.9	878.362457379394	NA	NA	1606	1694.94995349078	NA	NA
A02-0177	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	10/18/21 9:28	10/20/21 9:28	NA	10/20/21	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1232	1321	1276.5	NA	NA	NA	70552.6159846	183843.368146348	NA	NA	59014.4646053	131667.725501421	NA	NA	47476.313226	99498.3109919325	NA	NA
A04-0066	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	4/28/22 8:00	4/29/22 8:00	0.626	4/29/22	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	264060.1337	169363.1253	216711.6295	625734.495064032	401334.151456813	513534.323260423	189682.482856	201751.882962469	466293.911936195	455296.30471604	182616.5182227	214491.611261139	445672.718400804	497546.750380488	175550.5535894	237348.335679693	425051.524865413	563182.261262119
N03-0054	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	4/12/22 7:30	4/13/22 7:30	0.6052	4/20/22	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	66	2441	1253.5	151.201388712	5592.160452212	2871.680920462	9514.163494	35647.2316320631	25118.3308190569	92768.256795172	8129.120538	29487.0272746735	21416.8533549568	76765.0993082689	6744.077582	23382.2532858866	17715.3758908567	60871.9877172111
A01-0154	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	1/17/22 0:00	1/18/22 0:00	8.8	1/25/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1112654.35	1264993	1188823.675	37064305.5466948	42138950.938744	39601628.2427194	464708.88792	682661.788036372	16534064.2426398	21377499.6012728	380885.03541	838500.144584003	13280547.1156434	27233649.4880511	297061.1829	999183.108397956	10027029.9886469	33144595.7945417
B01-0168	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	3/27/22 7:00	3/28/22 7:00	8.88	3/30/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5937.351538	2637	4287.175769	199580.75178289	88641.2803896	144111.016086245	6460.839277	2317.40978097991	175296.053620365	142629.430204881	5703.752994	4394.36673989653	178389.790488525	181387.354886315	4946.666711	6885.77563469937	181483.527356686	252895.371297672
