assay_id	sample_id	collection_start_datetime	collection_end_datetime	event_type	sample_flow	sample_qc	location_id	target	target_genetic_locus	lab_id	target_copies_per_l	target_copies_per_ld	target_copies_per_ldcap	target_copies_flownorm	target_copies_fn_per_cap	target_per_capita_basis	nc_copies_per_rxn	pc_copies_per_rxn	target_result_validated
4995	4995	12/03/2023 23:40	12/04/2023 23:40	Routine Surveillance	6.09	Pass	HSB	SARS-CoV-2	N1	MUIDSL	906150.5556	906150.5556	1618.12599214286	20889621.8717634	37302.8961995775	100	0	NA	yes
5446	5446	03/13/2024 8:45	03/14/2024 8:45	Routine Surveillance	0.757	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	136553.9163	136553.9163	1950.77023285714	391302.808147996	5590.04011639994	100	0	NA	yes
7045	7045	03/22/2025 8:0	03/23/2025 8:0	Routine Surveillance	1.112	Pass	DUN	SARS-CoV-2	N1	MUIDSL	60233.75988	60233.75988	669.263998666667	253546.538409934	2817.18376011038	100	0	NA	yes
4213_16_29_30	4213_16_29_30	06/21/2023 23:40	06/22/2023 23:40	Routine Surveillance	8.08	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	31000	31000	55.3571428571429	948169.4968	1693.15981571429	100	0	NA	yes
5997	5997	07/16/2024 0:0	07/17/2024 0:0	Routine Surveillance	6.65	Pass	HSB	SARS-CoV-2	N2	MUIDSL	444836.3304	444836.3304	794.35059	11197854.4915054	19996.1687348311	100	0	NA	yes
3270_91_92	3270_91_92	01/10/2023 6:0	01/13/2023 6:0	Routine Surveillance	2.363333333	Pass	HRSB	Influenza Virus A (FluA)	M	MUIDSL	0	0	0	0	0	100	0	NA	yes
7105	7105	04/07/2025 9:0	04/08/2025 9:0	Routine Surveillance	3.276	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes
4757	4757	10/10/2023 8:30	10/11/2023 8:30	Routine Surveillance	0.461	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	169627.9287	169627.9287	2355.94345416667	296013.289744503	4111.29569089588	100	0	NA	yes
5615	5615	04/17/2024 8:30	04/18/2024 8:30	Routine Surveillance	0.139	Pass	SRO	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes
1743	1743	06/05/2022 0:0	06/08/2022 0:0	Routine Surveillance	1.94	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	417607.72	139202.573333333	484.031340913569	3066783.89236849	10663.7361951684	100	0	NA	yes
4090_4105_11_24	4090_4105_11_24	05/31/2023 9:0	06/01/2023 9:0	Routine Surveillance	0.559	Pass	PRPSD	Influenza Virus A (FluA)	M	MUIDSL	0	0	0	0	0	100	0	NA	yes
6508	6508	10/24/2024 0:0	10/25/2024 0:0	Routine Surveillance	5.61	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	124282.3601	124282.3601	221.932785892857	2639278.85386585	4712.99795333188	100	0	NA	yes
7363	7363	06/15/2025 0:0	06/16/2025 0:0	Routine Surveillance	13.73	Pass	HSB	SARS-CoV-2	N2	MUIDSL	7945.811749	7945.811749	14.1889495517857	412973.071620698	737.45191360839	100	0	NA	yes
2856	2856	11/06/2022 7:0	11/07/2022 7:0	Routine Surveillance	5.298	Pass	CSB	SARS-CoV-2	N2	MUIDSL	548236.1794	548236.1794	1107.54783717172	10994932.5966398	22211.9850437168	100	0	NA	yes
5823_24	5823_24	06/04/2024 7:0	06/05/2024 7:0	Routine Surveillance	10.71	Pass	CSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	3259.806708	3259.806708	6.5854680969697	132158.239591779	266.986342609655	100	0	NA	yes
5503_04_28_29	5503_04_28_29	03/26/2024 7:0	03/27/2024 7:0	Routine Surveillance	11.0075	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	27366.21717	27366.21717	55.2852872121212	1140292.81615342	2303.62185081499	100	0	NA	yes
2860	2860	11/07/2022 8:45	11/08/2022 8:45	Routine Surveillance	0.556	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	138093.555	138093.555	1972.76507142857	290643.842562098	4152.05489374425	100	0	NA	yes
4188	4188	06/19/2023 9:0	06/20/2023 9:0	Routine Surveillance	0.632	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	611798.29	611798.29	8739.97557142857	1463653.45464771	20909.3350663958	100	0	NA	yes
4115	4115	06/05/2023 9:0	06/08/2023 9:0	Routine Surveillance	2.25	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	34949.34	11649.78	40.5082930560868	297669.55754115	1035.04835891773	100	0	NA	yes
7196	7196	05/04/2025 0:0	05/05/2025 0:0	Routine Surveillance	9.87	Pass	HSB	SARS-CoV-2	N2	MUIDSL	8938.4377	8938.4377	15.9614958928571	333957.879850556	596.353356875992	100	0	NA	yes
6448	6448	10/14/2024 7:0	10/15/2024 7:0	Routine Surveillance	4.881	Pass	CSB	SARS-CoV-2	N2	MUIDSL	90799.47472	90799.47472	183.433282262626	1677664.3224868	3389.22085350868	100	0	NA	yes
7053	7053	03/25/2025 7:0	03/26/2025 7:0	Routine Surveillance	11.152	Pass	CSB	SARS-CoV-2	N1	MUIDSL	88376.4267	88376.4267	178.538235757576	3730801.33676687	7536.97239750883	100	0	NA	yes
5661	5661	04/29/2024 8:30	04/30/2024 8:30	Routine Surveillance	0.131	Pass	SRO	SARS-CoV-2	N2	MUIDSL	10640.60703	10640.60703	262.731037777778	5276.55689372363	130.285355400583	100	0	NA	yes
5591_92_5601_02	5591_92_5601_02	04/12/2024 0:0	04/13/2024 0:0	Routine Surveillance	21.2075	Pass	HSB	Influenza Virus A (FluA)	M	MUIDSL	0	0	0	0	0	100	0	NA	yes
5597	5597	04/15/2024 8:30	04/16/2024 8:30	Routine Surveillance	0.165	Pass	SRO	SARS-CoV-2	N2	MUIDSL	11216.21914	11216.21914	276.943682469136	7005.56803563332	172.976988534156	100	0	NA	yes
3812	3812	04/12/2023 8:45	04/13/2023 8:45	Routine Surveillance	0.58	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	196277.165	196277.165	2803.9595	430933.935034337	6156.1990719191	100	0	NA	yes
3908	3908	04/26/2023 9:0	04/29/2023 9:0	Routine Surveillance	1.8	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	226002.8839	75334.2946333333	261.950327317825	1539924.43813902	5354.58269807371	100	0	NA	yes
3614	3614	03/08/2023 10:35	03/09/2023 10:35	Routine Surveillance	0.663	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	80886.22	80886.22	1155.51742857143	203002.316511283	2900.03309301832	100	0	NA	yes
5708	5708	05/07/2024 8:30	05/08/2024 8:30	Routine Surveillance	0.228	Pass	SRO	SARS-CoV-2	N2	MUIDSL	24032.51007	24032.51007	593.39531037037	20741.8220992499	512.143755537036	100	0	NA	yes
6813	6813	01/23/2025 0:0	01/24/2025 0:0	Routine Surveillance	-	Pass	HSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	NA	NA	100	0	NA	yes
6699	6699	12/15/2024 0:0	12/16/2024 0:0	Routine Surveillance	15.59	Pass	HSB	SARS-CoV-2	N1	MUIDSL	265265.6078	265265.6078	473.688585357143	15654528.3261421	27954.5148681108	100	0	NA	yes
2939	2939	11/16/2022 9:0	11/19/2022 9:0	Routine Surveillance	2.75	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	74000	24666.6666666667	85.7702516313734	770330.935	2678.57343788032	100	0	NA	yes
2766	2766	10/22/2022 9:0	10/23/2022 9:0	Routine Surveillance	0.982	Pass	DUN	SARS-CoV-2	N1	MUIDSL	372640	372640	4140.44444444444	1385204.4691168	15391.1607679644	100	0	NA	yes
6694	6694	12/12/2024 0:0	12/13/2024 0:0	Routine Surveillance	8.02	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	8507.112414	8507.112414	15.1912721678571	258267.325392699	461.191652486963	100	0	NA	yes
2638_49_63_64	2638_49_63_64	10/06/2022 0:0	10/07/2022 0:0	Routine Surveillance	6.18	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	245633.1253	245633.1253	438.630580892857	5746300.50904278	10261.250909005	100	0	NA	yes
5301_07_08	5301_07_08	02/11/2024 0:0	02/12/2024 0:0	Routine Surveillance	13.00333333	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	46408.97512	46408.97512	82.8731698571429	2284386.57002643	4079.26173219005	100	0	NA	yes
5414	5414	03/06/2024 8:45	03/07/2024 8:45	Routine Surveillance	0.821	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	26742.14914	26742.14914	371.418738055556	83109.8289951349	1154.30318048798	100	0	NA	yes
5054_56_64_65	5054_56_64_65	12/13/2023 23:40	12/14/2023 23:40	Routine Surveillance	7.5625	Pass	HSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	29433.99251	29433.99251	52.5607009107143	842611.705003798	1504.66375893535	100	0	NA	yes
6690	6690	12/10/2024 7:15	12/12/2024 7:15	Routine Surveillance	0.3	Pass	PUT	SARS-CoV-2	N1	MUIDSL	2021622.467	1010811.2335	20628.8006836735	2295800.97084194	46853.0810375906	100	0	NA	yes
6346	6346	09/23/2024 0:0	09/24/2024 0:0	Routine Surveillance	5.82	Pass	HSB	SARS-CoV-2	N1	MUIDSL	2596570.778	2596570.778	4636.73353214286	57205274.6345191	102152.27613307	100	0	NA	yes
4625	4625	09/13/2023 23:40	09/14/2023 23:40	Routine Surveillance	5.97	Pass	HSB	SARS-CoV-2	N1	MUIDSL	322547.5788	322547.5788	575.977819285714	7289219.73668389	13016.4638155069	100	0	NA	yes
3014	3014	11/29/2022 8:30	11/30/2022 8:30	Routine Surveillance	0.138	Pass	SRO	SARS-CoV-2	N1	MUIDSL	29000	29000	716.049382716049	15149.21082	374.054588148148	100	0	NA	yes
2954	2954	11/20/2022 7:0	11/21/2022 7:0	Routine Surveillance	6.731	Pass	CSB	SARS-CoV-2	N1	MUIDSL	223000	223000	450.505050505051	5681949.62033	11478.6861016768	100	0	NA	yes
2214	2214	08/08/2022 0:0	08/11/2022 0:0	Routine Surveillance	2.31	Pass	HRSB	SARS-CoV-2	del69/70	MUIDSL	121036.0765	40345.3588333333	140.287766728097	1058375.41273433	3680.15373529792	100	0	NA	yes
5178	5178	01/16/2024 0:0	01/17/2024 0:0	Routine Surveillance	10.96	Pass	HSB	SARS-CoV-2	N2	MUIDSL	658794.1647	658794.1647	1176.41815125	27332113.9682074	48807.346371799	100	0	NA	yes
5279	5279	02/05/2024 0:0	02/06/2024 0:0	Routine Surveillance	6.87	Pass	HSB	SARS-CoV-2	N2	MUIDSL	263887.2206	263887.2206	471.227179642857	6862589.49403503	12254.6240964911	100	0	NA	yes
5970_71	5970_71	07/09/2024 7:0	07/10/2024 7:0	Routine Surveillance	5.5	Pass	CSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	3641.436994	3641.436994	7.35643837171717	75813.8260630165	153.15924457175	100	0	NA	yes
4251	4251	06/28/2023 23:40	06/29/2023 23:40	Routine Surveillance	6.84	Pass	HSB	SARS-CoV-2	N1	MUIDSL	28192	28192	50.3428571428571	729953.0264448	1303.48754722286	100	0	NA	yes
3388	3388	01/30/2023 23:40	01/31/2023 23:40	Routine Surveillance	15.4	Pass	HSB	SARS-CoV-2	N1	MUIDSL	292646.4319	292646.4319	522.582914107143	17059915.6385901	30464.1350689109	100	0	NA	yes
7616	7616	08/27/2025 7:0	08/28/2025 7:0	Routine Surveillance	4.8	Pass	CSB	SARS-CoV-2	N2	MUIDSL	32969.3079	32969.3079	66.6046624242424	599051.269525147	1210.20458489929	100	0	NA	yes
2040	2040	07/13/2022 0:1	07/14/2022 0:1	Routine Surveillance	7.34	Pass	HSB	SARS-CoV-2	N2	MUIDSL	876937.4847	876937.4847	1565.95979410714	24365628.5618534	43510.0510033096	100	0	NA	yes
3096	3096	12/13/2022 9:0	12/14/2022 9:0	Routine Surveillance	0.598	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	720000	720000	10285.7142857143	1629846.1296	23283.5161371429	100	0	NA	yes
4702	4702	10/02/2023 8:30	10/03/2023 8:30	Routine Surveillance	0.476	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	48425.85623	48425.85623	672.581336527778	87256.3789254436	1211.89415174227	100	0	NA	yes
4250_51_54_62_63	4250_51_54_62_63	06/27/2023 23:40	06/28/2023 23:40	Routine Surveillance	7.546	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes
7192	7192	04/29/2025 7:10	05/01/2025 7:10	Routine Surveillance	0.129	Pass	PUT	SARS-CoV-2	N1	MUIDSL	65552.03795	32776.018975	668.898346428571	32010.2328569439	653.270058304978	100	0	NA	yes
1743_44_59_60	1743_44_59_60	06/06/2022 8:0	06/09/2022 8:0	Routine Surveillance	2.265	Pass	HRSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	8531.331271	2843.77709033333	9.88830310627398	73147.2388903496	254.345557531032	100	0	NA	yes
6795	6795	01/20/2025 0:0	01/21/2025 0:0	Routine Surveillance	10.14	Pass	HSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
2953	2953	11/19/2022 23:40	11/20/2022 23:40	Routine Surveillance	5.38	Pass	HSB	SARS-CoV-2	N2	MUIDSL	107749.4979	107749.4979	192.409817678571	2194373.02442954	3918.52325790989	100	0	NA	yes
7636	7636	09/01/2025 16:55	09/02/2025 16:55	Routine Surveillance	0.612	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
4504	4504	08/21/2023 23:40	08/22/2023 23:40	Routine Surveillance	6.39	Pass	HSB	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes
4329	4329	07/18/2023 12:11	07/19/2023 12:11	Routine Surveillance	2.451	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	238620.591	238620.591	3408.86558571429	2213931.36664579	31627.5909520827	100	0	NA	yes
7524	7524	07/30/2025 7:0	07/31/2025 7:0	Routine Surveillance	10.632	Pass	CSB	SARS-CoV-2	N1	MUIDSL	8077.455312	8077.455312	16.3180915393939	325089.136557141	656.745730418467	100	0	NA	yes
3162	3162	12/21/2022 23:40	12/22/2022 23:40	Routine Surveillance	7.89	Pass	HSB	SARS-CoV-2	N1	MUIDSL	473000	473000	844.642857142857	14127036.5577	25226.8509958929	100	0	NA	yes
7704	7704	09/23/2025 0:0	09/24/2025 0:0	Routine Surveillance	19.27	Pass	HSB	SARS-CoV-2	N2	MUIDSL	22737.9173	22737.9173	40.60342375	1658613.98267745	2961.81068335258	100	0	NA	yes
6842	6842	01/29/2025 7:0	01/30/2025 7:0	Routine Surveillance	10.713	Pass	CSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes
4923	4923	11/15/2023 8:30	11/16/2023 8:30	Routine Surveillance	0.089	Pass	SRO	SARS-CoV-2	N2	MUIDSL	213221.6871	213221.6871	5264.73301481481	71834.7040843038	1773.6963971433	100	0	NA	yes
7162	7162	04/22/2025 8:30	04/23/2025 8:30	Routine Surveillance	0.569	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	53990.44156	53990.44156	749.867243888889	116289.919752429	1615.13777433929	100	0	NA	yes
7693	7693	09/22/2025 7:0	09/23/2025 7:0	Routine Surveillance	9.299	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
6603	6603	11/17/2024 0:0	11/18/2024 0:0	Routine Surveillance	5.91	Pass	HSB	SARS-CoV-2	N1	MUIDSL	0	0	0	0	0	100	0	NA	yes
2307	2307	08/21/2022 0:1	08/22/2022 0:1	Routine Surveillance	7.97	Pass	HSB	SARS-CoV-2	N2	MUIDSL	173027.0147	173027.0147	308.976811964286	5220176.18797275	9321.74319280848	100	0	NA	yes
6025	6025	07/20/2024 8:30	07/21/2024 8:30	Routine Surveillance	0.81	Pass	DUN	SARS-CoV-2	N2	MUIDSL	2830930.519	2830930.519	31454.7835444444	8680148.48370151	96446.0942633501	100	0	NA	yes
6215	6215	08/28/2024 8:30	08/29/2024 8:30	Routine Surveillance	0.601	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	1091447.449	1091447.449	15158.9923472222	2483077.22883937	34487.1837338802	100	0	NA	yes
4881	4881	11/06/2023 8:30	11/07/2023 8:30	Routine Surveillance	0.092	Pass	SRO	SARS-CoV-2	N2	MUIDSL	362268.8532	362268.8532	8944.90995555556	126162.924842447	3115.13394672708	100	0	NA	yes
2804	2804	10/30/2022 7:0	10/31/2022 7:0	Routine Surveillance	5.635	Pass	CSB	SARS-CoV-2	N1	MUIDSL	550000	550000	1111.11111111111	11731931.9425	23700.8726111111	100	0	NA	yes
6033	6033	07/23/2024 7:0	07/24/2024 7:0	Routine Surveillance	6.698	Pass	CSB	SARS-CoV-2	N1	MUIDSL	598936.8916	598936.8916	1209.97351838384	15185850.9387738	30678.4867449975	100	0	NA	yes
5810	5810	06/02/2024 7:0	06/03/2024 7:0	Routine Surveillance	12.488	Pass	CSB	SARS-CoV-2	N1	MUIDSL	73353.25778	73353.25778	148.188399555556	3467569.87829598	7005.19167332521	100	0	NA	yes
2761	2761	10/24/2022 8:30	10/25/2022 8:30	Routine Surveillance	0.51	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	391000	391000	5430.55555555556	754848.6081	10484.0084458333	100	0	NA	yes
6374	6374	09/30/2024 8:0	10/01/2024 8:0	Routine Surveillance	0.861	Pass	PRPSD	SARS-CoV-2	del69/70	MUIDSL	0	0	0	0	0	100	0	NA	yes
5968	5968	07/09/2024 8:0	07/10/2024 8:0	Routine Surveillance	0.557	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	3112055.969	3112055.969	44457.9424142857	6561687.13658605	93738.387665515	100	0	NA	yes
6538	6538	10/29/2024 7:15	10/31/2024 7:15	Routine Surveillance	0.114	Pass	PUT	SARS-CoV-2	N1	MUIDSL	7665.914297	3832.9571485	78.2236152755102	3308.12366484677	67.5127278540158	100	0	NA	yes
1318	1318	04/13/2022 0:1	04/14/2022 0:1	Routine Surveillance	15.82	Pass	HSB	SARS-CoV-2	N2	MUIDSL	64904.24871	64904.24871	115.900444125	3886803.01916946	6940.71967708832	100	0	NA	yes
6622	6622	11/19/2024 7:10	11/21/2024 7:10	Routine Surveillance	0.158	Pass	PUT	SARS-CoV-2	N2	MUIDSL	208548.0213	104274.01065	2128.04103367347	124731.482918859	2545.54046773181	100	0	NA	yes
6840	6840	01/27/2025 8:45	01/28/2025 8:45	Routine Surveillance	0.826	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	136205.9236	136205.9236	1945.79890857143	425881.689100362	6084.02413000518	100	0	NA	yes
5397	5397	03/04/2024 8:30	03/05/2024 8:30	Routine Surveillance	0.62	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	106866.7889	106866.7889	1484.26095694444	250811.459049368	3483.49248679678	100	0	NA	yes
3934	3934	05/01/2023 23:40	05/02/2023 23:40	Routine Surveillance	9.47	Pass	HSB	SARS-CoV-2	N2	MUIDSL	55270.3738	55270.3738	98.6970960714286	1981323.11324886	3538.0769879444	100	0	NA	yes
3693	3693	03/21/2023 8:30	03/22/2023 8:30	Routine Surveillance	0.562	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	132887.34	132887.34	1845.6575	282704.582928683	3926.45254067615	100	0	NA	yes
3213	3213	01/03/2023 9:15	01/04/2023 9:15	Routine Surveillance	1.461	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	590000	590000	8428.57142857143	3262985.5659	46614.0795128571	100	0	NA	yes
5905	5905	06/24/2024 0:0	06/25/2024 0:0	Routine Surveillance	9.5	Pass	HSB	SARS-CoV-2	N2	MUIDSL	106215.8823	106215.8823	189.671218392857	3819671.29866381	6820.8416047568	100	0	NA	yes
6117_28	6117_28	08/12/2024 9:0	08/13/2024 9:0	Routine Surveillance	0.5985	Pass	PRPSD	Influenza Virus A (FluA)	M	MUIDSL	0	0	0	0	0	100	0	NA	yes
7447	7447	07/07/2025 9:15	07/08/2025 9:15	Routine Surveillance	0.745	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
6521	6521	10/28/2024 8:30	10/29/2024 8:30	Routine Surveillance	0.084	Pass	SRO	SARS-CoV-2	N2	MUIDSL	211725.6165	211725.6165	5227.793	67323.3343402423	1662.30455161092	100	0	NA	yes
1923	1923	06/28/2022 0:0	07/01/2022 0:0	Routine Surveillance	2.09	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	75432.9145	25144.3048333333	87.431081864228	596788.02355386	2075.13482232991	100	0	NA	yes
5058	5058	12/18/2023 7:0	12/19/2023 7:0	Routine Surveillance	9.98	Pass	CSB	SARS-CoV-2	N1	MUIDSL	1624069.548	1624069.548	3280.94858181818	61354735.6947929	123948.960999582	100	0	NA	yes
6754	6754	01/06/2025 0:0	01/07/2025 0:0	Routine Surveillance	11.55	Pass	HSB	Influenza Virus A (FluA)	M	MUIDSL	226173.3693	226173.3693	403.881016607143	9888635.68633609	17658.2780113145	100	0	NA	yes
4555	4555	08/30/2023 8:30	08/31/2023 8:30	Routine Surveillance	0.109	Pass	SRO	SARS-CoV-2	N2	MUIDSL	90386.09862	90386.09862	2231.75552148148	37294.1801319076	920.843953874263	100	0	NA	yes
6673	6673	12/09/2024 8:30	12/10/2024 8:30	Routine Surveillance	1.314	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
3410	3410	02/02/2023 8:30	02/03/2023 8:30	Routine Surveillance	0.841	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	990000	990000	14142.8571428571	3151694.5119	45024.2073128572	100	0	NA	yes
5527	5527	03/31/2024 0:0	04/01/2024 0:0	Routine Surveillance	14.29	Pass	HSB	SARS-CoV-2	N1	MUIDSL	137395.075	137395.075	245.348348214286	7432181.71232867	13271.7530577298	100	0	NA	yes
1952	1952	07/02/2022 9:0	07/03/2022 9:0	Routine Surveillance	1.3	Pass	DUN	SARS-CoV-2	N2	MUIDSL	366058.5642	366058.5642	4067.31738	1801386.27436082	20015.4030484535	100	0	NA	yes
5311	5311	02/13/2024 7:30	02/14/2024 7:30	Routine Surveillance	1.171	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	355112.8149	355112.8149	5073.04021285714	1574113.94036186	22487.3420051695	100	0	NA	yes
2732	2732	10/19/2022 9:15	10/20/2022 9:15	Routine Surveillance	0.501	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	228480	228480	3173.33333333333	433310.1288768	6018.1962344	100	0	NA	yes
5416	5416	03/06/2024 8:45	03/07/2024 8:45	Routine Surveillance	0.107	Pass	SRO	SARS-CoV-2	N1	MUIDSL	29023.11087	29023.11087	716.620021481481	11755.4880306695	290.258963720235	100	0	NA	yes
5542_43_61_62	5542_43_61_62	04/02/2024 7:0	04/03/2024 7:0	Routine Surveillance	14.81175	Pass	CSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	19084.53405	19084.53405	38.5546142424242	1070042.08610146	2161.70118404336	100	0	NA	yes
4510_11_34_35	4510_11_34_35	08/22/2023 7:0	08/23/2023 7:0	Routine Surveillance	6.99925	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	233520	233520	471.757575757576	6187119.6256926	12499.2315670558	100	0	NA	yes
5475	5475	03/19/2024 8:30	03/20/2024 8:30	Routine Surveillance	0.644	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	124270.0785	124270.0785	1725.9733125	302946.099418417	4207.58471414468	100	0	NA	yes
5684_87_96_97	5684_87_96_97	05/02/2024 0:0	05/03/2024 0:0	Routine Surveillance	6.07	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	77655.36308	77655.36308	138.670291214286	1784321.34489694	3186.2881158874	100	0	NA	yes
6097_112	6097_112	08/07/2024 8:0	08/08/2024 8:0	Routine Surveillance	0.5985	Pass	PRPSD	Influenza Virus A (FluA)	M	MUIDSL	18476.46212	18476.46212	263.949458857143	41859.679207491	597.995417249872	100	0	NA	yes
4839	4839	10/30/2023 8:30	10/31/2023 8:30	Routine Surveillance	0.536	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	313157.5584	313157.5584	4349.41053333333	635390.347684618	8824.86594006414	100	0	NA	yes
6672	6672	12/09/2024 7:0	12/10/2024 7:0	Routine Surveillance	10.752	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	19638.6355	19638.6355	39.6740111111111	799306.768061007	1614.76114759799	100	0	NA	yes
6391	6391	10/02/2024 7:0	10/03/2024 7:0	Routine Surveillance	6.505	Pass	CSB	SARS-CoV-2	N2	MUIDSL	570758.4381	570758.4381	1153.04734969697	14054408.3180886	28392.7440769467	100	0	NA	yes
3931	3931	04/29/2023 9:0	04/30/2023 9:0	Routine Surveillance	1.424333333	Pass	DUN	SARS-CoV-2	N1	MUIDSL	85616.02235	85616.02235	951.289137222222	461614.67843577	5129.05198261967	100	0	NA	yes
7325	7325	06/02/2025 9:0	06/03/2025 9:0	Routine Surveillance	0.527	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	15389.51099	15389.51099	219.850157	30700.7058358377	438.581511940538	100	0	NA	yes
6841	6841	01/28/2025 7:0	01/29/2025 7:0	Routine Surveillance	10.332	Pass	CSB	SARS-CoV-2	N2	MUIDSL	218262.1956	218262.1956	440.933728484848	8536421.3285469	17245.2956132261	100	0	NA	yes
1043	1043	03/12/2022 0:1	03/13/2022 0:1	Routine Surveillance	22.11	Pass	HSB	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes
7029	7029	03/19/2025 7:0	03/20/2025 7:0	Routine Surveillance	7.525	Pass	CSB	SARS-CoV-2	N2	MUIDSL	99989.0089	99989.0089	201.997997777778	2848207.94120562	5753.95543677903	100	0	NA	yes
7019	7019	03/17/2025 8:30	03/18/2025 8:30	Routine Surveillance	0.112	Pass	SRO	SARS-CoV-2	N1	MUIDSL	208707.7856	208707.7856	5153.27865679012	88484.9883330668	2184.81452674239	100	0	NA	yes
5978	5978	07/10/2024 8:30	07/11/2024 8:30	Routine Surveillance	0.127	Pass	SRO	SARS-CoV-2	N2	MUIDSL	53637.29596	53637.29596	1324.37767802469	25785.9728754928	636.690688283774	100	0	NA	yes
5424	5424	03/07/2024 0:0	03/08/2024 0:0	Routine Surveillance	14.09	Pass	HSB	SARS-CoV-2	N2	MUIDSL	130298.8529	130298.8529	232.676523035714	6949675.2428547	12410.1343622405	100	0	NA	yes
4305_18_22_29	4305_18_22_29	07/12/2023 8:45	07/13/2023 8:45	Routine Surveillance	1.3205	Pass	PRPSD	Influenza Virus A (FluA)	M	MUIDSL	496833.5066	496833.5066	7097.62152285714	2483488.8112308	35478.4115890114	100	0	NA	yes
3768_69_90_91	3768_69_90_91	04/04/2023 7:0	04/05/2023 7:0	Routine Surveillance	9.03975	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
3464	3464	02/13/2023 7:0	02/14/2023 7:0	Routine Surveillance	7.69	Pass	CSB	SARS-CoV-2	N1	MUIDSL	1091000	1091000	2204.0404040404	31758794.9639	64159.1817452525	100	0	NA	yes
7093	7093	04/06/2025 0:0	04/07/2025 0:0	Routine Surveillance	25.01	Pass	HSB	SARS-CoV-2	N2	MUIDSL	8675.804734	8675.804734	15.4925084535714	821365.364733255	1466.7238655951	100	0	NA	yes
