Asset Tag ID,Site,Location,Category,Department,Sample Collection Method,Sample Collection By,Sample Retrieved Date/Time,Sample Collection Start,Sample Collection End,Sample Received By,Sample Received Date,Comments,Sample QC Check,Sample Flow (MGD),Event Type
T01-0399,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,11/03/2025 07:35 AM,11/02/2025 07:35 AM,11/03/2025 07:35 AM,LS,11/06/2025,,Pass,0.14,Routine Surveillance
T01-0398,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,11/10/2025 07:00 AM,11/09/2025 07:00 AM,11/10/2025 07:00 AM,LS,11/13/2025,,Pass,0.1,Routine Surveillance
T01-0395,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,03/11/2025 07:00 AM,03/10/2025 07:00 AM,03/11/2025 07:00 AM,AJ,03/13/2025,,Pass,0.12,Routine Surveillance
T01-0394,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,03/04/2025 07:00 AM,03/03/2025 07:00 AM,03/04/2025 07:00 AM,AJ,03/13/2025,,Pass,0.11,Routine Surveillance
T01-0393,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,01/21/2025 10:50 AM,01/20/2025 10:45 AM,01/21/2025 10:45 AM,AJ,01/23/2025,,Fail: Arrived Frozen,0.28,Routine Surveillance
T01-0392,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,02/25/2025 07:00 AM,02/24/2025 07:00 AM,02/25/2025 07:00 AM,AJ,02/27/2025,,Pass,0.16,Routine Surveillance
T01-0391,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,02/11/2025 07:00 AM,02/10/2025 07:00 AM,02/11/2025 07:00 AM,AJ,02/13/2025,,Pass,0.25,Routine Surveillance
T01-0390,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,02/04/2025 07:00 AM,02/03/2025 07:00 AM,02/04/2025 07:00 AM,AJ,02/06/2025,,Pass,0.27,Routine Surveillance
T01-0389,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,01/28/2025 07:00 AM,01/27/2025 07:00 AM,01/28/2025 07:00 AM,AJ,01/29/2025,,Pass,0.29,Routine Surveillance
T01-0388,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,01/14/2025 07:00 AM,01/13/2025 07:00 AM,01/14/2025 07:00 AM,,,,,0.16,Routine Surveillance
T01-0387,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,12/31/2024 07:00 AM,12/30/2024 07:00 AM,12/31/2024 07:00 AM,AJ,01/09/2025,,Pass,0.29,Routine Surveillance
T01-0386,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,12/24/2024 07:00 AM,12/23/2024 07:00 AM,12/24/2024 07:00 AM,AJ,01/09/2025,,Pass,0.12,Routine Surveillance
T01-0385,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,12/17/2024 07:00 AM,12/16/2024 07:00 AM,12/17/2024 07:00 AM,AJ,12/18/2024,,Pass,0.30,Routine Surveillance
T01-0384,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,12/03/2024 07:00 AM,12/02/2024 07:00 AM,12/03/2024 07:00 AM,AJ,12/05/2024,,Pass,0.06,Routine Surveillance
T01-0383,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,11/04/2024 07:45 AM,11/03/2024 07:45 AM,11/04/2024 07:45 AM,AJ,11/07/2024,,Pass,0.10,Routine Surveillance
T01-0382,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,11/26/2024 07:00 AM,11/25/2024 07:00 AM,11/26/2024 07:00 AM,AJ,12/02/2024,,Pass,0.08,Routine Surveillance
T01-0381,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,11/19/2024 07:00 AM,11/18/2024 07:00 AM,11/19/2024 07:00 AM,AJ,12/02/2024,,Pass,0.08,Routine Surveillance
T01-0380,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,10/29/2024 07:00 AM,10/28/2024 07:00 AM,10/29/2024 07:00 AM,AJ,10/30/2024,,Pass,0.09,Routine Surveillance
T01-0379,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,10/14/2024 09:15 AM,10/13/2024 09:00 AM,10/14/2024 09:00 AM,AJ,10/16/2024,,Pass,0.16,Routine Surveillance
T01-0378,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,10/22/2024 07:00 AM,10/21/2024 07:00 AM,10/22/2024 07:00 AM,AJ,10/22/2024,,Pass,0.07,Routine Surveillance
T01-0377,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,10/08/2024 07:00 AM,10/07/2024 07:00 AM,10/08/2024 07:00 AM,AJ,10/08/2024,,Pass,0.11,Routine Surveillance
T01-0376,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,10/01/2024 07:00 AM,09/30/2024 07:00 AM,10/01/2024 07:00 AM,AJ,10/02/2024,,Pass,0.3,Routine Surveillance
T01-0325,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,09/22/2025 07:00 AM,09/21/2025 07:00 AM,09/22/2025 07:00 AM,LS,09/25/2025,,Pass,0.19,Routine Surveillance
T01-0324,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,09/08/2025 07:20 AM,09/07/2025 07:00 AM,09/08/2025 07:20 AM,LS,09/11/2025,,Pass,0.21,Routine Surveillance
T01-0323,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,02/02/2026 07:30 AM,02/01/2026 07:30 AM,02/02/2026 07:30 AM,LS,02/26/2026,,Pass,0.21,Routine Surveillance
T01-0320,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,09/02/2025 07:00 AM,09/01/2025 07:00 AM,09/02/2025 07:00 AM,AJ,09/04/2025,,Pass,0.8,Routine Surveillance
T01-0319,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,03/25/2025 07:00 AM,03/24/2025 07:00 AM,03/25/2025 07:00 AM,AJ,03/27/2025,,Pass,0.24,Routine Surveillance
T01-0315,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,05/05/2025 12:20 PM,05/04/2025 12:20 PM,05/05/2025 12:20 PM,AJ,05/08/2025,,Pass,0.05,Routine Surveillance
T01-0314,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,04/21/2025 09:30 AM,04/20/2025 09:30 AM,04/21/2025 09:30 AM,AJ,04/24/2025,,Pass,0.38,Routine Surveillance
T01-0313,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,04/14/2025 06:50 AM,04/13/2025 06:50 AM,04/14/2025 06:50 AM,AJ,04/24/2025,,Pass,0.17,Routine Surveillance
T01-0312,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,03/18/2025 07:00 AM,03/17/2025 07:00 AM,03/18/2025 07:00 AM,AJ,03/20/2025,,Pass,0.14,Routine Surveillance
T01-0311,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,04/07/2025 07:00 AM,04/06/2025 07:00 AM,04/07/2025 07:00 AM,AJ,04/11/2025,,Pass,0.53,Routine Surveillance
T01-0308,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,06/09/2025 06:30 AM,06/08/2025 06:30 AM,06/09/2025 06:30 AM,ID,06/10/2025,,Pass,0.29,Routine Surveillance
T01-0307,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,05/19/2025 07:30 AM,05/19/2025 07:25 AM,05/19/2025 07:30 AM,EM,05/21/2025,,Pass,0.25,Routine Surveillance
T01-0306,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,05/12/2025 07:20 AM,05/11/2025 07:20 AM,05/12/2025 07:20 AM,AJ,05/15/2025,,Pass,0.18,Routine Surveillance
T01-0282,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,09/24/2024 07:00 AM,09/23/2024 07:00 AM,09/24/2024 07:00 AM,AJ,09/25/2024,,Pass,0.17,Routine Surveillance
T01-0281,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,09/17/2024 07:00 AM,09/16/2024 07:00 AM,09/17/2024 07:00 AM,AJ,09/19/2024,,Pass,0.03,Routine Surveillance
T01-0280,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,09/03/2024 07:00 AM,09/02/2024 07:00 AM,09/03/2024 07:00 AM,AJ,09/04/2024,,Pass,0.04,Routine Surveillance
T01-0279,Mason,PointPleasantWWTP-01,Sample,WWTP,,,08/27/2024 07:00 AM,08/26/2024 07:00 AM,08/27/2024 07:00 AM,AJ,08/28/2024,,Pass,0.14,Routine Surveillance
T01-0278,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,08/19/2024 10:31 AM,08/18/2024 10:33 AM,08/19/2024 10:31 AM,AJ,08/20/2024,EMPTY TUBE,Fail: Volume Below Min,0.30,Routine Surveillance
T01-0277,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,08/13/2024 07:00 AM,08/12/2024 07:00 AM,08/13/2024 07:00 AM,AJ,08/13/2024,EMTY TUBE,Fail: Volume Below Min,0.22,Routine Surveillance
T01-0276,Mason,PointPleasantWWTP-01,Sample,WWTP,Composite,,08/06/2024 07:00 AM,08/05/2024 07:00 AM,08/06/2024 07:00 AM,AJ,08/07/2024,,Pass,0.21,Routine Surveillance
R02-1014,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,02/23/2026 08:00 AM,02/22/2026 08:00 AM,02/23/2026 08:00 AM,LS,02/26/2026,,Pass,3.35,Routine Surveillance
R02-1013,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,02/16/2026 08:00 AM,02/15/2026 08:00 AM,02/16/2026 08:00 AM,LS,02/19/2026,,Pass,2.5,Routine Surveillance
R02-1012,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,02/09/2026 08:00 AM,02/08/2026 08:00 AM,02/09/2026 08:00 AM,LS,02/12/2026,,Pass,2.1,Routine Surveillance
R02-1011,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,02/02/2026 08:00 AM,02/01/2026 08:00 AM,02/02/2026 08:00 AM,LS,02/05/2026,,Pass,2.57,Routine Surveillance
R02-1010,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,01/27/2026 08:00 AM,01/26/2026 08:00 AM,01/27/2026 08:00 AM,LS,01/29/2026,,Pass,2.55,Routine Surveillance
R02-1009,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,01/20/2026 08:00 AM,01/19/2026 08:00 AM,01/20/2026 08:00 AM,LS,01/29/2026,,Pass,2.48,Routine Surveillance
R02-1008,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,01/12/2026 08:00 AM,01/11/2026 08:00 AM,01/12/2026 08:00 AM,LS,01/15/2026,,Pass,4.45,Routine Surveillance
R02-1007,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,01/05/2026 08:00 AM,01/04/2026 08:00 AM,01/05/2026 08:00 AM,LS,01/15/2026,,Pass,2.75,Routine Surveillance
R02-1006,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,12/22/2025 08:00 AM,12/21/2025 08:00 AM,12/22/2025 08:00 AM,LS,01/15/2026,,Pass,2.78,Routine Surveillance
R02-1005,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,12/29/2025 08:00 AM,12/28/2025 08:00 AM,12/29/2025 08:00 AM,LS,01/15/2026,,Pass,3.12,Routine Surveillance
R02-1004,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,12/15/2025 08:00 AM,12/14/2025 08:00 AM,12/15/2025 08:00 AM,LS,12/18/2025,,Pass,2.15,Routine Surveillance
R02-1003,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,12/08/2025 08:00 AM,12/07/2025 08:00 AM,12/08/2025 08:00 AM,LS,12/11/2025,,Pass,2.1,Routine Surveillance
R02-1002,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,12/01/2025 08:00 AM,11/30/2025 08:00 AM,12/01/2025 08:00 AM,AJ,12/04/2025,,Pass,2.19,Routine Surveillance
R02-1001,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,11/25/2025 08:00 AM,11/24/2025 08:00 AM,11/25/2025 08:00 AM,LS,11/26/2025,Unreadable flow,Pass,2.68,Routine Surveillance
R02-1000,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,11/17/2025 08:00 AM,11/16/2025 08:00 AM,11/17/2025 08:00 AM,LS,11/20/2025,,Pass,2.57,Routine Surveillance
R02-0560,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,10/13/2025 08:00 AM,10/12/2025 08:00 AM,10/13/2025 08:00 AM,LS,10/16/2025,,Pass,0.15,Routine Surveillance
R02-0559,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,09/02/2025 08:00 AM,09/01/2025 08:00 AM,09/02/2025 08:00 AM,AJ,09/04/2025,,Pass,1.57,Routine Surveillance
R02-0558,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,11/10/2025 08:00 AM,11/09/2025 08:00 AM,11/10/2025 08:00 AM,LS,11/13/2025,,Pass,1.93,Routine Surveillance
R02-0557,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,10/27/2025 08:00 AM,10/26/2025 08:00 AM,10/27/2025 08:00 AM,AJ,10/30/2025,,Pass,1.59,Routine Surveillance
R02-0556,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,09/22/2025 08:05 AM,09/21/2025 08:00 AM,09/22/2025 08:00 AM,LS,09/25/2025,,Pass,2.08,Routine Surveillance
R02-0555,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,08/18/2025 08:00 AM,08/17/2025 08:00 AM,08/18/2025 08:00 AM,AJ,08/21/2025,,Pass,1.67,Routine Surveillance
R02-0554,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,09/08/2025 08:05 AM,09/07/2025 08:00 AM,09/08/2025 08:00 AM,LS,09/11/2025,,Pass,3.73,Routine Surveillance
R02-0553,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,09/29/2025 08:00 AM,09/28/2025 08:00 AM,09/29/2025 08:00 AM,LS,10/02/2025,,Pass,0.1,Routine Surveillance
R02-0552,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,11/03/2025 08:00 AM,11/02/2025 08:00 AM,11/03/2025 08:00 AM,LS,11/06/2025,,Pass,1.69,Routine Surveillance
R02-0551,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,10/06/2025 08:00 AM,10/05/2025 08:00 AM,10/06/2025 08:00 AM,LS,10/09/2025,,Pass,0.08,Routine Surveillance
R02-0550,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,09/15/2025 08:00 AM,09/14/2025 08:00 AM,09/15/2025 08:00 AM,LS,09/18/2025,,Pass,1.58,Routine Surveillance
R02-0549,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,07/21/2025 08:00 AM,07/20/2025 08:00 AM,07/21/2025 08:00 AM,AJ,07/22/2025,,Pass,8.60,Routine Surveillance
R02-0548,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,07/07/2025 08:00 AM,07/06/2025 08:00 AM,07/07/2025 08:00 AM,AJ,07/09/2025,,Pass,3.42,Routine Surveillance
R02-0547,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,06/16/2025 08:00 AM,06/15/2025 08:00 AM,06/16/2025 08:00 AM,AJ,06/19/2025,,Pass,3.895,Routine Surveillance
R02-0546,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,08/04/2025 08:00 AM,08/03/2025 08:00 AM,08/04/2025 08:00 AM,ID,08/06/2025,,Pass,1.27,Routine Surveillance
R02-0545,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,06/09/2025 08:00 AM,06/08/2025 08:00 AM,06/09/2025 08:00 AM,ID,06/10/2025,,Pass,6.21,Routine Surveillance
R02-0544,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,06/23/2025 08:00 AM,06/22/2025 08:00 AM,06/23/2025 08:00 AM,AJ,06/26/2025,,Pass,3.55,Routine Surveillance
R02-0543,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,06/30/2025 08:00 AM,06/29/2025 08:00 AM,06/30/2025 08:00 AM,AJ,07/02/2025,,Pass,3.01,Routine Surveillance
R02-0542,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,08/11/2025 08:00 AM,08/10/2025 08:00 AM,08/11/2025 08:00 AM,AJ,08/14/2025,,Pass,1.86,Routine Surveillance
R02-0541,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,07/14/2025 08:00 AM,07/13/2025 08:00 AM,07/14/2025 08:00 AM,BB,07/16/2025,"last digit of sample flow smeared (hundredths place), think it was 1 ",Pass,1.81,Routine Surveillance
R02-0540,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,07/28/2025 08:00 AM,07/27/2025 08:00 AM,07/28/2025 08:00 AM,ID,07/30/2025,,Pass,1.88,Routine Surveillance
R02-0539,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,05/05/2025 08:00 AM,05/04/2025 08:00 AM,05/05/2025 08:00 AM,AJ,05/08/2025,,Pass,6.7,Routine Surveillance
R02-0538,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,05/19/2025 08:00 AM,05/18/2025 08:00 AM,05/19/2025 08:00 AM,EM,05/21/2025,,Pass,3.85,Routine Surveillance
R02-0537,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,04/21/2025 08:00 AM,04/20/2025 07:00 AM,04/21/2025 07:00 AM,AJ,04/24/2025,,Pass,3.65,Routine Surveillance
R02-0536,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,04/14/2025 08:00 AM,04/13/2025 08:00 AM,04/14/2025 08:00 AM,AJ,04/17/2025,,Pass,3.97,Routine Surveillance
R02-0535,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,06/02/2025 08:00 AM,06/01/2025 08:00 AM,06/02/2025 08:00 AM,BB,06/04/2025,,Pass,4.69,Routine Surveillance
R02-0534,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,04/28/2025 08:00 AM,04/27/2025 08:00 AM,04/28/2025 08:00 AM,AJ,05/01/2025,,Pass,4.72,Routine Surveillance
R02-0533,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,05/12/2025 08:00 AM,05/11/2025 08:00 AM,05/12/2025 08:00 AM,AJ,05/15/2025,,Pass,3.88,Routine Surveillance
R02-0532,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,05/27/2025 08:00 AM,05/26/2025 08:00 AM,05/27/2025 08:00 AM,BB,05/29/2025,,Fail: Missing Required Data,,Routine Surveillance
R02-0531,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,04/07/2025 08:00 AM,04/06/2025 08:00 AM,04/07/2025 08:00 AM,AJ,04/11/2025,,Pass,3.95,Routine Surveillance
R02-0529,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,03/03/2025 08:00 AM,03/02/2025 08:00 AM,03/03/2025 08:00 AM,AJ,03/06/2025,,Pass,2.82,Routine Surveillance
R02-0528,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,03/10/2025 08:00 AM,03/09/2025 08:00 AM,03/10/2025 08:00 AM,AJ,03/13/2025,,Pass,3.56,Routine Surveillance
R02-0527,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,03/17/2025 08:00 AM,03/16/2025 08:00 AM,03/17/2025 08:00 AM,AJ,03/20/2025,,Pass,2.82,Routine Surveillance
R02-0526,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,03/24/2025 08:00 AM,03/23/2025 08:00 AM,03/24/2025 08:00 AM,AJ,03/27/2025,,Pass,2.36,Routine Surveillance
R02-0525,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,02/24/2025 08:00 AM,02/23/2025 08:00 AM,02/24/2025 08:00 AM,AJ,02/27/2025,,Pass,3.2,Routine Surveillance
R02-0524,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,08/25/2025 08:00 AM,08/24/2025 08:00 AM,08/25/2025 08:00 AM,AJ,08/28/2025,,Pass,1.76,Routine Surveillance
R02-0523,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,02/17/2025 08:00 AM,02/16/2025 08:00 AM,02/17/2025 08:00 AM,AJ,02/20/2025,,Pass,4.62,Routine Surveillance
R02-0522,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,01/13/2025 08:00 AM,01/12/2025 08:00 AM,01/13/2025 08:00 AM,AJ,01/16/2025,,Pass,5.91,Routine Surveillance
R02-0521,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,12/30/2024 08:00 AM,12/29/2024 08:00 AM,12/30/2024 08:00 AM,AJ,01/09/2025,,Pass,5.266,Routine Surveillance
R02-0519,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,02/10/2025 08:00 AM,02/09/2025 08:00 AM,02/10/2025 08:00 AM,AJ,02/13/2025,,Pass,4.12,Routine Surveillance
R02-0518,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,01/21/2025 08:00 AM,01/20/2025 08:00 AM,01/21/2025 08:00 AM,AJ,01/23/2025,,Pass,2.14,Routine Surveillance
R02-0517,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,01/27/2025 08:00 AM,01/26/2025 08:00 AM,01/27/2025 08:00 AM,AJ,01/29/2025,,Pass,3.0,Routine Surveillance
R02-0516,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,01/06/2025 08:00 AM,01/05/2025 08:00 AM,01/06/2025 08:00 AM,AJ,01/16/2025,,Pass,4.02,Routine Surveillance
R02-0515,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,02/03/2025 08:00 AM,02/02/2025 08:00 AM,02/03/2025 08:00 AM,AJ,02/06/2025,,Pass,8.12,Routine Surveillance
R02-0514,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,12/10/2024 08:00 AM,12/09/2024 08:00 AM,12/10/2024 08:00 AM,AJ,12/11/2024,,Pass,2.7,Routine Surveillance
R02-0513,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,11/18/2024 08:00 AM,11/17/2024 08:00 AM,11/18/2024 08:00 AM,AJ,11/21/2024,,Pass,3.40,Routine Surveillance
R02-0512,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,12/03/2024 08:00 AM,12/02/2024 08:00 AM,12/03/2024 08:00 AM,AJ,12/05/2024,,Pass,4.11,Routine Surveillance
R02-0511,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,11/12/2024 08:00 AM,11/11/2024 08:00 AM,11/12/2024 08:00 AM,AJ,11/14/2024,,Pass,1.70,Routine Surveillance
R02-0510,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,11/04/2024 08:00 AM,11/03/2024 08:00 AM,11/04/2024 08:00 AM,AJ,11/07/2024,,Pass,2.98,Routine Surveillance
R02-0509,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,12/16/2024 08:00 AM,12/15/2024 08:00 AM,12/16/2024 08:00 AM,AJ,12/18/2024,,Pass,1.99,Routine Surveillance
R02-0508,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,12/23/2024 08:00 AM,12/22/2024 08:00 AM,12/23/2024 08:00 AM,AJ,01/09/2025,,Pass,5.53,Routine Surveillance
R02-0507,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,11/25/2024 08:00 AM,11/24/2024 08:00 AM,11/25/2024 08:00 AM,AJ,12/02/2024,,Pass,6.43,Routine Surveillance
R02-0506,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,10/14/2024 08:00 AM,10/13/2024 08:00 AM,10/14/2024 08:00 AM,AJ,10/16/2024,,Pass,0.85,Routine Surveillance
R02-0505,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,10/28/2024 06:00 AM,10/27/2024 06:00 AM,10/28/2024 06:00 AM,AJ,10/30/2024,,Pass,1.456,Routine Surveillance
R02-0504,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,10/07/2024 08:00 AM,10/06/2024 07:00 AM,10/07/2024 08:00 AM,AJ,10/08/2024,,Pass,1.02,Routine Surveillance
R02-0503,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,10/21/2024 08:00 AM,10/20/2024 08:00 AM,10/21/2024 08:00 AM,AJ,10/23/2024,,Pass,2.63,Routine Surveillance
R02-0502,Randolph,ElkinsWWTP-01,Sample,WWTP,,,,,,AJ,10/08/2024,DATES DONT MAKE SENSE,Fail: Missing Required Data,1.07,Routine Surveillance
R02-0470,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,08/12/2024 08:00 AM,08/11/2024 08:00 AM,08/12/2024 08:00 AM,AJ,08/13/2024,,Pass,1.28,Routine Surveillance
R02-0463,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,08/26/2024 08:00 AM,08/25/2024 08:00 AM,08/26/2024 08:00 AM,AJ,08/28/2024,,Pass,0.80,Routine Surveillance
R02-0462,Randolph,ElkinsWWTP-01,Sample,WWTP,,,09/16/2024 08:45 AM,09/15/2024 08:00 AM,09/16/2024 08:00 AM,AJ,09/19/2024,,Pass,1.62,Routine Surveillance
R02-0458,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,08/05/2024 08:00 AM,08/04/2024 08:00 AM,08/05/2024 08:00 AM,AJ,08/07/2024,,Pass,0.44,Routine Surveillance
R02-0457,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,08/19/2024 08:00 AM,08/18/2024 08:00 AM,08/19/2024 08:00 AM,AJ,08/20/2024,,Pass,1.42,Routine Surveillance
R02-0455,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,09/23/2024 08:00 AM,09/22/2024 08:00 AM,09/23/2024 08:00 AM,AJ,09/25/2024,,Pass,0.78,Routine Surveillance
R02-0453,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,09/09/2024 08:00 AM,09/08/2024 08:00 AM,09/09/2024 08:00 AM,AJ,09/11/2024,,Pass,0.65,Routine Surveillance
R02-0452,Randolph,ElkinsWWTP-01,Sample,WWTP,Composite,,09/02/2024 08:00 AM,09/01/2024 08:00 AM,09/02/2024 08:00 AM,AJ,09/05/2024,,Pass,2.6,Routine Surveillance
R01-0480,Randolph,HuttonsvilleWWTP-01,Sample,WWTP,Composite,,07/31/2024 09:00 AM,07/30/2024 09:00 AM,07/31/2024 09:00 AM,AJ,08/07/2024,,Pass,0.203,Routine Surveillance
Q01-1013,Boone,MadisonWWTP-01,Sample,WWTP,Composite,,02/17/2026 08:00 AM,02/11/2026 08:00 AM,02/17/2026 08:00 AM,LS,02/26/2026,,Pass,0.760,Routine Surveillance
Q01-1012,Boone,MadisonWWTP-01,Sample,WWTP,Composite,,02/02/2026 08:00 AM,01/28/2026 08:00 AM,02/02/2026 08:00 AM,LS,02/12/2026,,Pass,0.355,Routine Surveillance
Q01-1011,Boone,MadisonWWTP-01,Sample,WWTP,Composite,,02/09/2026 08:00 AM,02/04/2026 08:00 AM,02/09/2026 08:00 AM,LS,02/12/2026,,Pass,0.30,Routine Surveillance
Q01-1010,Boone,MadisonWWTP-01,Sample,WWTP,Composite,,01/27/2026 12:00 AM,01/20/2026 12:00 AM,01/26/2026 12:00 AM,LS,01/29/2026,Frozen,Fail: Arrived Frozen,0.7887,Routine Surveillance
Q01-1009,Boone,MadisonWWTP-01,Sample,WWTP,Composite,,01/20/2026 08:00 AM,01/19/2026 08:00 AM,01/20/2026 08:00 AM,bb,01/22/2026,,Pass,0.293,Routine Surveillance
