assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
A01-0041.a3	A01-0041.e1	A01-0041	AP10	A02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	13981	0	1.094430447	
A01-0042.a1	A01-0042.e1	A01-0042	AP10	A03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	10961	0	6.24180889	
A01-0042.a2	A01-0042.e1	A01-0042	AP10	A03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	10961	0	81.4287796	
A01-0042.a3	A01-0042.e1	A01-0042	AP10	A03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	10961	0	1.718573213	
A01-0043.a1	A01-0043.e1	A01-0043	AP11	E04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11800	0	9.68914318	
A01-0043.a2	A01-0043.e1	A01-0043	AP11	E04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11800	0	1.932562948	
A01-0043.a3	A01-0043.e1	A01-0043	AP11	E04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11800	0	1.328355193	
A01-0044.a1	A01-0044.e1	A01-0044	AP10	A05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	10597	0	3.001343966	
A01-0044.a2	A01-0044.e1	A01-0044	AP10	A05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	10597	0	4.560616017	
A01-0044.a3	A01-0044.e1	A01-0044	AP10	A05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	10597	0	1.221845627	
A01-0045.a1	A01-0045.e1	A01-0045	AP11	H01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15418	0	50.5592041	
A01-0045.a2	A01-0045.e1	A01-0045	AP11	H01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15418	0	51.88467025	
A01-0045.a3	A01-0045.e1	A01-0045	AP11	H01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15418	0	1.607004166	
A01-0046.a1	A01-0046.e1	A01-0046	AP0.5	B04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16779	0	4.034883023	
A01-0046.a2	A01-0046.e1	A01-0046	AP0.5	B04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16779	0	3.605102062	
A01-0046.a3	A01-0046.e1	A01-0046	AP0.5	B04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16779	0	1.372307062	
A01-0047.a1	A01-0047.e1	A01-0047	AP11	F04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17426	0	8.79430294	
A01-0047.a2	A01-0047.e1	A01-0047	AP11	F04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17426	0	3.789540768	
A01-0047.a3	A01-0047.e1	A01-0047	AP11	F04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17426	0	1.015830159	
A01-0048.a1	A01-0048.e1	A01-0048	AP11	E01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11184	0	13.70515919	
A01-0048.a2	A01-0048.e1	A01-0048	AP11	E01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11184	0	6.832240105	
A01-0048.a3	A01-0048.e1	A01-0048	AP11	E01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11184	0	0.619444371	
A01-0049.a1	A01-0049.e1	A01-0049	AP11	F01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11160	0	23.69491577	
A01-0049.a2	A01-0049.e1	A01-0049	AP11	F01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11160	0	18.74283791	
A01-0049.a3	A01-0049.e1	A01-0049	AP11	F01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11160	0	0.540761531	
A01-0050.a1	A01-0050.e1	A01-0050	AP11	G01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	10558	0	2.429139614	
A01-0050.a2	A01-0050.e1	A01-0050	AP11	G01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	10558	0	2.650221825	
A01-0050.a3	A01-0050.e1	A01-0050	AP11	G01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	10558	0	0.993126571	
A01-0051.a1	A01-0051.e1	A01-0051	AP12	F01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15165	0	16.10383988	
A01-0051.a2	A01-0051.e1	A01-0051	AP12	F01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15165	0	17.64644051	
A01-0051.a3	A01-0051.e1	A01-0051	AP12	F01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15165	0	1.737434387	
A01-0052.a1	A01-0052.e1	A01-0052	AP12	G01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15426	0	9.21498394	
A01-0052.a2	A01-0052.e1	A01-0052	AP12	G01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15426	0	13.70891857	
A01-0052.a3	A01-0052.e1	A01-0052	AP12	G01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15426	0	4.314244747	
A01-0053.a1	A01-0053.e1	A01-0053	AP12	H01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15194	0	9.196894645	
A01-0053.a2	A01-0053.e1	A01-0053	AP12	H01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15194	0	7.980404855	
A01-0053.a3	A01-0053.e1	A01-0053	AP12	H01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15194	0	2.274097204	
A01-0054.a1	A01-0054.e1	A01-0054	AP13	H03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16239	0	6.197755335	
A01-0054.a2	A01-0054.e1	A01-0054	AP13	H03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16239	0	5.45486355	
A01-0054.a3	A01-0054.e1	A01-0054	AP13	H03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16239	0	3.36397624	
A01-0055.a1	A01-0055.e1	A01-0055	AP13	A04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15213	0	5.174191	
A01-0055.a2	A01-0055.e1	A01-0055	AP13	A04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15213	0	6.782385825	
A01-0055.a3	A01-0055.e1	A01-0055	AP13	A04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15213	0	10.81313229	
A01-0056.a1	A01-0056.e1	A01-0056	AP12	F04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	7390	0	4.968243122	
A01-0056.a2	A01-0056.e1	A01-0056	AP12	F04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	7390	0	4.394089699	
A01-0056.a3	A01-0056.e1	A01-0056	AP12	F04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	7390	0	2.290859699	
A01-0057.a1	A01-0057.e1	A01-0057	AP12	G04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	9226	0	12.58628464	
A01-0057.a2	A01-0057.e1	A01-0057	AP12	G04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	9226	0	4.624948502	
A01-0057.a3	A01-0057.e1	A01-0057	AP12	G04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	9226	0	2.806327343	
A01-0058.a1	A01-0058.e1	A01-0058	AP12	H04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11474	0	6.05007744	
A01-0058.a2	A01-0058.e1	A01-0058	AP12	H04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11474	0	3.956762314	
A01-0058.a3	A01-0058.e1	A01-0058	AP12	H04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11474	0	3.956762314	
A01-0059.a1	A01-0059.e1	A01-0059	AP14	E05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	10172	0	1.73614657	
A01-0059.a2	A01-0059.e1	A01-0059	AP14	E05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	10172	0	0.578430891	
A01-0059.a3	A01-0059.e1	A01-0059	AP14	E05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	10172	0	0.115663432	
A01-0060.a1	A01-0060.e1	A01-0060	AP14	F05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15183	0	2.171612263	
A01-0060.a2	A01-0060.e1	A01-0060	AP14	F05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15183	0	2.482169867	
A01-0060.a3	A01-0060.e1	A01-0060	AP14	F05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15183	0	2.171612263	
A01-0061.a1	A01-0061.e1	A01-0061	AP14	G05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11182	0	5.378039835	
A01-0061.a2	A01-0061.e1	A01-0061	AP14	G05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11182	0	7.07034731	
A01-0061.a3	A01-0061.e1	A01-0061	AP14	G05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11182	0	2.21151042	
A01-0062.a1	A01-0062.e1	A01-0062	AP14	B06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	8430	0	2.37487483	
A01-0062.a2	A01-0062.e1	A01-0062	AP14	B06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	8430	0	0.418747306	
A01-0062.a3	A01-0062.e1	A01-0062	AP14	B06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	8430	0	0.558362901	
A01-0063.a1	A01-0063.e1	A01-0063	AP14	C06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	10085	0	2.335426092	
A01-0063.a2	A01-0063.e1	A01-0063	AP14	C06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	10085	0	0.816871941	
A01-0063.a3	A01-0063.e1	A01-0063	AP14	C06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	10085	0	0.350018501	
A01-0064.a1	A01-0064.e1	A01-0064	AP14	D06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	12786	0	2.579172373	
A01-0064.a2	A01-0064.e1	A01-0064	AP14	D06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	12786	0	0.644263208	
A01-0064.a3	A01-0064.e1	A01-0064	AP14	D06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	12786	0	0.276069611	
A01-0065.a1	A01-0065.e1	A01-0065	AP14	E06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11037	0	1.706730604	
A01-0065.a2	A01-0065.e1	A01-0065	AP14	E06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11037	0	0.853055835	
A01-0065.a3	A01-0065.e1	A01-0065	AP14	E06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11037	0	0.959731341	
A01-0066.a1	A01-0066.e1	A01-0066	AP14	F06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	12829	0	1.376364827	
A01-0066.a2	A01-0066.e1	A01-0066	AP14	F06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	12829	0	1.468179584	
A01-0066.a3	A01-0066.e1	A01-0066	AP14	F06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	12829	0	1.376364827	
A01-0067.a1	A01-0067.e1	A01-0067	AP15	A01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	0.11	0	0	
A01-0067.a2	A01-0067.e1	A01-0067	AP15	A01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	0.11	0	0	
A01-0067.a3	A01-0067.e1	A01-0067	AP15	A01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	0.11	0	0	
A01-0068.a1	A01-0068.e1	A01-0068	AP15	B01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	44.8	0	0	
A01-0068.a2	A01-0068.e1	A01-0068	AP15	B01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	44.8	0	0	
A01-0068.a3	A01-0068.e1	A01-0068	AP15	B01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	44.8	0	0	
A01-0069.a1	A01-0069.e1	A01-0069	AP15	A03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM		0	0	
A01-0069.a2	A01-0069.e1	A01-0069	AP15	A03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX		0	0	
A01-0069.a3	A01-0069.e1	A01-0069	AP15	A03	5	unknown	sample	Human	RNase P	sample	RNA	HEX		0	0	
A01-0070.a1	A01-0070.e1	A01-0070	AP15	G03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM		0	0	
A01-0070.a2	A01-0070.e1	A01-0070	AP15	G03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX		0	0	
A01-0070.a3	A01-0070.e1	A01-0070	AP15	G03	5	unknown	sample	Human	RNase P	sample	RNA	HEX		0	0	
A01-0071.a1	A01-0071.e1	A01-0071	AP15	G04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM		0	0	
A01-0071.a2	A01-0071.e1	A01-0071	AP15	G04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX		0	0	
A01-0071.a3	A01-0071.e1	A01-0071	AP15	G04	5	unknown	sample	Human	RNase P	sample	RNA	HEX		0	0	
A01-0072.a1	A01-0072.e1	A01-0072	AP15	G05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM		0	0	
A01-0072.a2	A01-0072.e1	A01-0072	AP15	G05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX		0	0	
A01-0072.a3	A01-0072.e1	A01-0072	AP15	G05	5	unknown	sample	Human	RNase P	sample	RNA	HEX		0	0	
A01-0073.a1	A01-0073.e1	A01-0073	AP16	A04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15317	0	5.929143905	
A01-0073.a2	A01-0073.e1	A01-0073	AP16	A04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15317	0	4.617539406	
A01-0073.a3	A01-0073.e1	A01-0073	AP16	A04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15317	0	1.306463838	
A01-0074.a1	A01-0074.e1	A01-0074	AP16	A05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	13106	0	1.796687246	
A01-0074.a2	A01-0074.e1	A01-0074	AP16	A05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	13106	0	0.269328237	
A01-0074.a3	A01-0074.e1	A01-0074	AP16	A05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	13106	0	0.987838447	
A01-0075.a1	A01-0075.e1	A01-0075	AP16	A06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	10153	0	1.507329583	
A01-0075.a2	A01-0075.e1	A01-0075	AP16	A06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	10153	0	1.27530694	
A01-0075.a3	A01-0075.e1	A01-0075	AP16	A06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	10153	0	0.347673923	
A01-0076.a1	A01-0076.e1	A01-0076	AP16	D01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16995	0	5.27286148	
A01-0076.a2	A01-0076.e1	A01-0076	AP16	D01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16995	0	4.994752407	
A01-0076.a3	A01-0076.e1	A01-0076	AP16	D01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16995	0	2.355990887	
A01-0077.a1	A01-0077.e1	A01-0077	AP16	D02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	12345	0	6.498270035	
A01-0077.a2	A01-0077.e1	A01-0077	AP16	D02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	12345	0	2.671412707	
A01-0077.a3	A01-0077.e1	A01-0077	AP16	D02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	12345	0	0.476593286	
A01-0078.a1	A01-0078.e1	A01-0078	AP16	D03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11032	0	2.989761591	
A01-0078.a2	A01-0078.e1	A01-0078	AP16	D03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11032	0	1.921117306	
A01-0078.a3	A01-0078.e1	A01-0078	AP16	D03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11032	0	0.85344261	
A01-0079.a1	A01-0079.e1	A01-0079	AP20	B01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11681	0	1.61	
A01-0079.a2	A01-0079.e1	A01-0079	AP20	B01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11681	0	2.52	
A01-0079.a3	A01-0079.e1	A01-0079	AP20	B01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11681	0	0.81	
A01-0080.a1	A01-0080.e1	A01-0080	AP20	B02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	13478	0	3.15	
A01-0080.a2	A01-0080.e1	A01-0080	AP20	B02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	13478	0	3.06	
A01-0080.a3	A01-0080.e1	A01-0080	AP20	B02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	13478	0	0.87	
A01-0081.a1	A01-0081.e1	A01-0081	AP20	B03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14265	0	2.97	
A01-0081.a2	A01-0081.e1	A01-0081	AP20	B03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14265	0	2.97	
A01-0081.a3	A01-0081.e1	A01-0081	AP20	B03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14265	0	0.99	
A01-0082.a1	A01-0082.e1	A01-0082	AP20	C07	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15687	0	2.85	
A01-0082.a2	A01-0082.e1	A01-0082	AP20	C07	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15687	0	2.55	
A01-0082.a3	A01-0082.e1	A01-0082	AP20	C07	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15687	0	0.98	
A01-0083.a1	A01-0083.e1	A01-0083	AP20	C08	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14231	0	7.13	
A01-0083.a2	A01-0083.e1	A01-0083	AP20	C08	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14231	0	5.22	
A01-0083.a3	A01-0083.e1	A01-0083	AP20	C08	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14231	0	0.58	
A01-0084.a1	A01-0084.e1	A01-0084	AP20	E01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14854	0	4.05	
A01-0084.a2	A01-0084.e1	A01-0084	AP20	E01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14854	0	3.65	
A01-0084.a3	A01-0084.e1	A01-0084	AP20	E01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14854	0	2.7	
A01-0085.a1	A01-0085.e1	A01-0085	AP21	A01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16300	0	1.733503104	
A01-0085.a2	A01-0085.e1	A01-0085	AP21	A01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16300	0	1.87807715	
A01-0085.a3	A01-0085.e1	A01-0085	AP21	A01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16300	0	0	
A01-0088.a1	A01-0088.e1	A01-0088	AP21	C02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	13295	0	1.239508629	NO FLOW
A01-0088.a2	A01-0088.e1	A01-0088	AP21	C02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	13295	0	0.531058014	NO FLOW
A01-0088.a3	A01-0088.e1	A01-0088	AP21	C02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	13295	0	1.239508629	NO FLOW
A01-0089.a1	A01-0089.e1	A01-0089	AP21	C03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	12894	0	1.826250792	NO FLOW
A01-0089.a2	A01-0089.e1	A01-0089	AP21	C03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	12894	0	0.45629701	NO FLOW
A01-0089.a3	A01-0089.e1	A01-0089	AP21	C03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	12894	0	0.273756981	NO FLOW
A01-0090.a1	A01-0090.e1	A01-0090	AP21	C04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11354	0	1.866590977	NO FLOW
A01-0090.a2	A01-0090.e1	A01-0090	AP21	C04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11354	0	1.347796321	NO FLOW
A01-0090.a3	A01-0090.e1	A01-0090	AP21	C04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11354	0	2.697138548	NO FLOW
A01-0091.a1	A01-0091.e1	A01-0091	AP22	A06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20727	0	2.670763016	
A01-0091.a2	A01-0091.e1	A01-0091	AP22	A06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20727	0	2.443227768	
A01-0091.a3	A01-0091.e1	A01-0091	AP22	A06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	20727	0	1.81773293	
A01-0092.a1	A01-0092.e1	A01-0092	AP22	A07	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20540	0	1.432798386	
A01-0092.a2	A01-0092.e1	A01-0092	AP22	A07	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20540	0	2.063782931	
A01-0092.a3	A01-0092.e1	A01-0092	AP22	A07	5	unknown	sample	Human	RNase P	sample	RNA	HEX	20540	0	2.235928297	
A01-0093.a1	A01-0093.e1	A01-0093	AP22	A08	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15524	0	2.883321762	
A01-0093.a2	A01-0093.e1	A01-0093	AP22	A08	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15524	0	3.719288111	
A01-0093.a3	A01-0093.e1	A01-0093	AP22	A08	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15524	0	4.403702736	
A01-0094.a1	A01-0094.e1	A01-0094	AP24	C07	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16342	0	2.738828659	
A01-0094.a2	A01-0094.e1	A01-0094	AP24	C07	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16342	0	1.152414084	
A01-0094.a3	A01-0094.e1	A01-0094	AP24	C07	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16342	0	0.071992815	
A01-0095.a1	A01-0095.e1	A01-0095	AP23	C07	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14578	0	4.284988404	
A01-0095.a2	A01-0095.e1	A01-0095	AP23	C07	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14578	0	1.938438893	
A01-0095.a3	A01-0095.e1	A01-0095	AP23	C07	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14578	0	0.726540327	
A01-0096.a1	A01-0096.e1	A01-0096	AP23	C08	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14038	0	9.25498295	
A01-0096.a2	A01-0096.e1	A01-0096	AP23	C08	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14038	0	8.241804125	
A01-0096.a3	A01-0096.e1	A01-0096	AP23	C08	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14038	0	0.58678931	
A01-0097.a1	A01-0097.e1	A01-0097	AP23	D01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11651	0	2.527110577	
A01-0097.a2	A01-0097.e1	A01-0097	AP23	D01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11651	0	1.920108676	
A01-0097.a3	A01-0097.e1	A01-0097	AP23	D01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11651	0	0.302966803	
A01-0098.a1	A01-0098.e1	A01-0098	AP23	D02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	9174	0	1.283095956	
A01-0098.a2	A01-0098.e1	A01-0098	AP23	D02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	9174	0	0.641373098	
A01-0098.a3	A01-0098.e1	A01-0098	AP23	D02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	9174	0	0.12824665	
A01-0099.a1	A01-0099.e1	A01-0099	AP23	D03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	7813	0	2.411727667	
A01-0099.a2	A01-0099.e1	A01-0099	AP23	D03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	7813	0	0.60246861	
A01-0099.a3	A01-0099.e1	A01-0099	AP23	D03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	7813	0	0	
A01-0100.a1	A01-0100.e1	A01-0100	AP23	D04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	13740	0	1.542238236	
A01-0100.a2	A01-0100.e1	A01-0100	AP23	D04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	13740	0	0.770866454	
A01-0100.a3	A01-0100.e1	A01-0100	AP23	D04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	13740	0	1.45650518	
A01-0101.a1	A01-0101.e1	A01-0101	AP14	A06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	10936	0	0	
A01-0101.a2	A01-0101.e1	A01-0101	AP14	A06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	10936	0	0	
A01-0101.a3	A01-0101.e1	A01-0101	AP14	A06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	10936	0	0.107582696	
A01-0102.a1	A01-0102.e1	A01-0102	AP15	E04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM		0	0	
A01-0102.a2	A01-0102.e1	A01-0102	AP15	E04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX		0	0	
A01-0102.a3	A01-0102.e1	A01-0102	AP15	E04	5	unknown	sample	Human	RNase P	sample	RNA	HEX		0	0	
A01-0103.a1	A01-0103.e1	A01-0103	AP15	E05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM		0	0	
A01-0103.a2	A01-0103.e1	A01-0103	AP15	E05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX		0	0	
A01-0103.a3	A01-0103.e1	A01-0103	AP15	E05	5	unknown	sample	Human	RNase P	sample	RNA	HEX		0	0	
A01-0111.a1	A01-0111.e1	A01-0111	AP23	D05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14138	0	28.46778298	
A01-0111.a2	A01-0111.e1	A01-0111	AP23	D05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14138	0	25.48775864	
A01-0111.a3	A01-0111.e1	A01-0111	AP23	D05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14138	0	1.24886322	
