Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day03.mean	n1.day03.ci	n1.day05.mean	n1.day05.ci	n1.day07.mean	n1.day07.ci	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.load.day03.mean	n1.load.day03.ci	n1.load.day05.mean	n1.load.day05.ci	n1.load.day07.mean	n1.load.day07.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1n2.day03.mean	n1n2.day03.ci	n1n2.day05.mean	n1n2.day05.ci	n1n2.day07.mean	n1n2.day07.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.load.day03.mean	n1n2.load.day03.ci	n1n2.load.day05.mean	n1n2.load.day05.ci	n1n2.load.day07.mean	n1n2.load.day07.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n2.day03.mean	n2.day03.ci	n2.day05.mean	n2.day05.ci	n2.day07.mean	n2.day07.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.load.day03.mean	n2.load.day03.ci	n2.load.day05.mean	n2.load.day05.ci	n2.load.day07.mean	n2.load.day07.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci
K01-0070	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	03/31/2022 06:25 AM	04/01/2022 06:25 AM	5.387	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8025.23005753756	5349.98296760021	6687.60651256889	163650.5207859	109096.872309741	136373.696547821	6394.68559529632	14902.0143672072	10800.7522048429	12374.2935514043	16836.7646933932	15351.2667112232	18600.43973336	10574.8041801508	27842.4604240406	18506.7713822577	130710.217512541	304326.873496521	245732.838337388	328555.963026057	403364.996990087	429224.345311488	451749.363884038	291652.076990692	853739.812206477	675566.184639344	6388.44651402905	3888.41441421762	8771.66832564399	6154.34064632634	12716.1670299912	10410.4073504968	16229.2617706116	10274.5284304949	25764.6205879947	17846.9163715441	130619.602552519	79160.3101556644	195954.13701551	173657.11195802	305401.918519246	318275.153973455	399175.710619149	288957.419824893	807260.016486705	665086.53282193	6382.20743276178	7287.75082914816	6742.5844464451	2989.37600485515	8595.56936658918	7744.40814689253	13858.0838078633	12536.321405239	23686.7807519489	18292.3263315894	130528.987592497	149912.694628583	146175.435693633	64094.308609773	207438.840048404	242631.881291709	346602.05735426	338425.968883442	760780.220766933	681113.188063198
C01-0159	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	04/21/2022 07:00 AM	04/22/2022 07:00 AM	10.351	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2774.78670235723	5549.75708015262	4162.27189125492	108723.853880871	217454.904675827	163089.379278349	544118.661270477	4376402.88736005	329291.584714316	1333115.67712243	236886.219162095	793561.438062336	167866.517701652	498920.948084298	125636.001005883	334760.195097613	20696986.6318539	166157303.814955	12514400.5335906	50640722.4252857	9008855.61456224	30142167.7511465	6401258.58381241	18945964.3502597	4893626.8098945	12704146.7979068	545923.234538641	4369103.93842007	331077.782245819	1331272.65558417	238162.07454174	792830.181216005	168394.00916297	498739.614473934	123577.156389557	335085.100540578	20784556.39691	165803734.313271	12600238.7963238	50552561.9074546	9070168.65937164	30107246.4273037	6426983.52669011	18937210.014371	4771265.83703935	12716609.8110019	547727.807806805	4361813.76892659	332863.979777321	1329436.36135211	239437.929921385	792105.016013241	168921.500624289	498567.148349289	121518.311773231	335510.503305307	20872126.1619661	165450954.391123	12686077.0590569	50464873.0223148	9131481.70418104	30072729.9816815	6452708.4695678	18929006.0101044	4648904.86418419	12739261.3800408
L01-0085	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	04/27/2022 09:00 AM	04/28/2022 09:00 AM	0.299	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2688	2404	2546	3042.37944192	2720.93756636	2881.65850414	1689.33333333333	5259.15820605316	1621	1541.39719745348	1667.05510576282	1036.53917767711	1740.38699626625	707.018811467885	3388.83477717957	2342.57327324231	2013.51005113333	5897.50076406548	1861.98261244	1752.94915531525	1842.85063719762	1354.93926834972	1987.60105780213	970.681820105166	3686.7520260714	2427.14947608006	1981.66833461076	2394.62967307086	1591.10100076646	1189.37218643095	1633.98439202458	887.917007876505	1743.66328553334	586.94702501041	3005.9108797663	1675.3992629549	2397.7445617781	2105.69267234115	1871.67682131186	1450.40004474689	1843.38962620894	1244.17641011699	2003.04107746966	826.327947428925	3299.31652724655	1746.62680532352	2274.00333588819	2007.34058178646	1561.20200153291	1927.041047016	1600.91367828633	1258.06002332415	1746.93957480043	863.563393060904	2622.98698235303	1362.66574691174	2781.97907242286	2647.63300681553	1881.37103018372	2428.89697445331	1843.92861522027	1684.51196725959	2018.48109713719	1107.01041864171	2911.88102842169	1477.52369936303
K01-0035	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	02/07/2022 06:25 AM	02/08/2022 06:23 AM	9.554	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	223994.5284	144214.8024	184104.6654	8100942.91452965	5215644.73033161	6658293.82243063	384835.662533333	674438.332129717	490384.16772	334519.320179835	508592.749014286	202847.465753047	721167.92635	407448.979355758	633892.200405714	342980.219718869	9138343.5572299	5055956.51579602	11156513.7150307	5629064.43747618	11727952.0725516	3557529.31982927	19868041.9982377	14081239.0819569	16667671.2914374	10711894.008483	383603.269016667	817335.007020446	482290.36197	340722.363849956	493657.616528571	201881.047609522	712951.95712	417261.685926654	633412.40226	348168.055139837	8910981.48797211	9281443.23524133	10856702.2997423	5706638.95264149	11298739.0928806	3473393.50428036	19664763.193621	14538253.7160015	16635203.5763029	10930422.9932324	382370.8755	967383.714956944	474196.55622	355798.659134699	478722.484042857	207505.599872024	704735.98789	428499.089281158	632932.604114286	354541.296356601	8683619.41871432	14062770.2492179	10556890.8844539	6179893.66567553	10869526.1132096	3642951.21719497	19461484.3890042	15021831.4859824	16602735.8611683	11174075.5070604
D01-0048	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	05/01/2022 07:30 AM	05/02/2022 07:30 AM	1.27	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	204822.719693184	213378.759026527	209100.739359855	984679.223619295	1025812.13202239	1005245.67782084	321554.229259491	1059784.42318676	234094.197303057	368754.412100208	173852.508493832	250581.671959846	157333.79868418	162350.960428027	119879.620919509	118048.987153335	1550977.96094979	5164359.57326923	1118909.47646307	1805365.90240286	829784.042824325	1220003.59193242	744384.2681953	788025.356465361	567714.794690246	570336.016808088	304345.97402811	953653.827704863	221522.840470075	337980.793922174	164617.800701942	231687.651566722	146484.038421884	150375.268312672	111604.475568171	109452.316580256	1467838.19725409	4649386.30080747	1058802.096302	1655684.50557841	785650.630354144	1128257.33671083	693469.408584823	730307.617365303	528699.908089167	529103.92359545	287137.718796729	850042.403355409	208951.483637094	308052.067619836	155383.092910051	213309.076275387	135634.278159588	139112.738855842	103329.330216833	101338.522590244	1384698.43355839	4146392.58993139	998694.716140934	1509990.06245443	741517.217883962	1038928.49350248	642554.548974346	675809.484391082	489685.021488087	490077.12189183
A02-0153	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	08/09/2021 09:00 AM	08/10/2021 09:00 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	940	1444.04335	1192.021675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1026	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/11/2021 12:00 PM	04/12/2021 12:00 PM	8.109	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10680	10680	10680	327832.1018892	327832.1018892	327832.1018892	39126	119349.59372589	51099.6	65359.1058160378	43438.2857142857	43380.3087126593	33751.8	30764.5498719752	27914.2857142857	22302.2297137912	1316793.3282656	4107391.87335665	1713712.75122348	2173838.19776058	1478995.68084137	1436634.16710236	1159087.00394517	1018176.12720416	958320.400882578	738668.830524521	32735	91036.2836542272	47271	68315.82081326	39000	43853.6298200018	30931.5	29783.7600953995	26310.7142857143	20794.4363149139	1100508.1740924	3165306.48471234	1583459.99558034	2268327.78148217	1325649.66809387	1442238.08982578	1064061.98352641	977248.565739662	905028.894361503	683996.287086461	26344	63579.77826736	43442.4	72903.8932358914	34561.7142857143	46315.4007785192	28111.2	30216.1736151188	24707.1428571429	20550.2455864371	884223.0199192	2254627.44361836	1453207.2399372	2418505.60863839	1172303.65534637	1523988.05232906	969036.96310764	990633.958776427	851737.387840427	674996.006938654
C01-0131	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	03/21/2022 07:00 AM	03/22/2022 07:00 AM	7.149	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8848.67836721241	14748.8350979984	11798.7567326054	239462.014507333	399131.442870578	319296.728688955	9082.1866504848	3977.81416746974	8834.36102606357	3544.99585428529	12162.8914301452	9476.99956714115	37366.3399291017	72197.3236617031	29657.2032355012	48826.8401246901	262071.662382383	98444.4893608389	279223.63823407	108900.810581983	408829.58114317	344768.05251159	1748040.76275419	3717169.60457009	1387122.75613495	2504186.87999998	9649.50827648863	12417.1211989406	8511.84643898159	5445.53981839084	11199.3739531072	6839.49261338563	29739.071375125	57224.4605790752	24522.1936556607	38524.0307041381	279593.811614798	374827.796550687	265552.922383694	143938.950866624	374914.691673338	257227.946310464	1372904.69111095	2952815.87197344	1135835.64795823	1979656.00117689	10216.8299024925	28325.1770336217	8189.33185189961	9818.70837560141	10235.8564760692	7887.49978459381	22111.8028211484	42699.1615860493	19387.1840758203	28605.5198264335	297115.960847214	824273.723188753	251882.206533318	271279.053584352	340999.802203506	283527.108211385	997768.619467718	2202350.41611161	884548.539781503	1469151.73880145
A01-0236	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/25/2022 12:00 AM	04/25/2022 11:59 PM	8.6	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	40068.612098694	35057.9397752881	37563.275936991	1304414.67435085	1141294.61192105	1222854.64313595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O01-0003	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	04/07/2022 06:00 AM	04/08/2022 06:00 AM	2.94	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	926	148	537	10305.5516004	1647.1075992	5976.3295998	3917.40298849841	18916.5127900376	5150.76309733839	8292.06805005955	7196.20321890606	10135.1461876213	5286.84225323424	6914.72141355924	10542.6361828079	13517.2894508854	40477.815732573	216761.656789644	44706.8379559317	75653.6587337083	55373.9378094059	70869.1147306929	40626.6500593141	49361.4631880969	74627.2592149425	87144.889949027	3722.90298849841	19773.293602179	4305.3413907446	7132.87487821354	5641.31278636254	7050.94630953739	4762.77886794694	4602.69297077624	8915.84492644562	11603.8500857027	38548.808650673	225145.753590108	38264.3728132562	71236.6109324315	44500.8401172886	53845.6436902991	36857.0393829534	35465.9432892949	63192.1134496892	74620.1212784046	3528.40298849841	20634.6321138441	3459.91968415081	6475.45216563476	4086.42235381901	4501.61066582124	4238.71548265964	3150.4557017089	7289.0536700833	10050.4341470619	36619.801568773	233683.610395654	31821.9076705807	70159.6066095152	33627.7424251713	42730.7604507393	33087.4287065926	27850.5186702624	51756.967684436	64910.9785503506
N03-0037	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	03/03/2022 07:30 AM	03/04/2022 07:30 AM	0.56463	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	74817.64376	70538.74925	72678.196505	159911.943409991	150766.422349005	155339.182879498	88896.6159666667	101178.930264711	87386.84831	75512.9591660594	126585.429385714	154501.637197032	127477.572812	98673.7320351107	108306.068967857	71354.1254631525	207957.545016033	291602.936211741	219423.537492185	225037.759117827	333426.056035447	408010.558581411	323262.274253563	257055.476572164	368278.988176863	319607.614082377	87806.9216066667	96567.8062632231	88471.868594	80274.6305777476	131990.55373	166127.338425636	130541.915288	104657.107861249	107631.621531429	76605.9607928816	205480.959389013	281908.538144441	222900.177967917	241418.966008607	348954.375727697	439103.617169786	333091.61335125	274709.337337259	331729.350783914	242166.522005023	86717.2272466667	92788.9033947388	89556.888878	85587.7834178361	137395.678074286	177912.325760176	133606.257764	112210.369997344	106957.174095	83186.6949849039	203004.373761993	273853.697862499	226376.81844365	258806.722328628	364482.695419947	470569.952154653	342920.952448938	295612.884931718	295179.713390966	213392.594126684
C01-0028	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	10/26/2021 07:00 AM	10/27/2021 07:00 AM	NA	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24119.63388	1854.530703	12987.0822915	NA	NA	NA	24764.6399833333	49869.2575091527	23551.632254	15921.172340954	25144.3878657143	10662.4074310468	26206.991709	8130.68411686635	32070.9168521429	11364.427943248	814650.437096962	1768389.59436891	705804.806177049	625706.282386592	668360.652928731	531171.622507793	699806.908425547	450608.559882384	699806.908425547	450608.559882384	18342.6657538333	34654.0172567258	19143.1722403	12514.7669286366	20709.9639080714	8610.46443349844	26165.18716065	11762.0744774191	34227.8342336786	14899.5338055667	946068.727421248	1936229.87978722	842134.534004001	663617.620628924	862418.412804722	681009.998669932	850430.954948735	563815.490102505	850430.954948735	563815.490102505	11920.6915243333	41006.1534634909	14734.7122266	15772.0004498633	16275.5399504286	9948.33288338171	26123.3826123	18400.0146916244	36384.7516152143	19992.3553352208	1077487.01774553	2320433.52847419	978464.261830953	753954.31766211	1056476.17268071	877162.562878612	1001055.00147192	746816.115933702	1001055.00147192	746816.115933702
E01-0065	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	02/16/2022 09:15 AM	02/17/2022 10:15 AM	2.122	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	379737.1835	481004.8038	430370.99365	3050292.09726418	3863738.43681613	3457015.26704016	415829.3009	218409.244795012	414751.4348	63631.2166171223	369211.966257143	107886.358078381	337610.342183	108224.282725944	393066.394879286	307720.876072036	3646331.2544304	2695027.95951358	3927549.07891029	1147757.7762089	3682211.91399431	856613.014200202	3557628.1432057	832796.03033931	4108089.91014212	2985152.34571765	449388.795216667	239520.510107059	413110.38459	114599.022698928	375852.212842857	105923.978933048	339068.812654	108830.304168982	382229.434740357	269233.785832891	3932470.39385632	2614500.36838133	3869287.6022425	853951.990945725	3736068.10717874	583228.79542203	3556231.1567204	713664.854384008	4003382.71221467	2568208.78498318	482948.289533333	291456.643383681	411469.33438	198403.889158722	382492.459428571	131013.295390326	340527.283125	120669.896052997	371392.474601429	234186.837367422	4218609.53328224	2745664.75208014	3811026.12557471	1323415.25440836	3789924.30036317	780464.222406193	3554834.1702351	773657.866377003	3898675.51428722	2179949.9554189
A01-0033	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	09/11/2021 12:00 AM	09/11/2021 11:55 PM	8.33	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	119265.9634	115800.9648	117533.4641	3760749.85238157	3651489.90426252	3706119.87832205	125963.4435	130685.651210665	111341.332604	58196.1539796749	102631.865988571	38794.9443292044	92891.701633	29313.1303625873	125527.969766429	75083.1479422603	4278185.84681907	4102938.01139945	3835097.67184407	1788905.94311383	3631131.65873455	1138485.47806769	3443952.21964105	862668.734078213	4513581.48278378	2450808.74792586	134432.716166667	161697.747662687	117761.424534	68900.2640975681	107362.59296	45838.3169178818	95641.1611025	34137.1994355367	115488.683701429	53407.067631934	4576144.92580268	5393740.76562337	4060062.78387419	2204461.81590428	3796235.91691624	1396358.04207285	3522168.45290471	990641.848803098	4156113.00745213	1711914.87821338	142901.988833333	198308.749265049	124181.516464	80732.1744496175	112093.319931429	53787.4933133512	98390.620572	40980.2696704335	105449.397636429	41043.2399370475	4874104.00478628	6786011.85186106	4285027.89590432	2645020.46646178	3961340.17509794	1686460.59342777	3600384.68616837	1244080.2804182	3798644.53212048	1318029.97417233
E02-0072	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	02/22/2022 08:00 AM	02/23/2022 08:00 AM	0.175	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	222013.7385	344352.1804	283182.95945	147072.279524675	228114.982761394	187593.631143034	477192.650166667	1051926.99271369	5998732.5893	20640515.6830218	4349064.28403429	12421276.9195205	3083885.582043	7877518.93963664	2295759.39393571	5311671.98481942	199325.974162449	257646.254120452	2557106.77318769	8741592.80938577	1865070.67393059	5256550.98294124	1333953.59156869	3332057.18057963	1031615.18847549	2239448.49183502	525564.595333333	989930.791613137	6243349.9006	21406011.4008682	4506828.09843429	12898382.9110596	3188723.888304	8181802.64618304	2377732.41224607	5515282.46951299	222951.796786287	190982.072538452	2663229.77527292	9063524.5357396	1930855.8568775	5459495.6484923	1375998.53264303	3461941.07348895	1064237.25368656	2326409.71224342	573936.5405	931865.276550701	6487967.2119	22171592.0591341	4664591.91283429	13375923.6003149	3293562.194565	8486359.71524727	2459705.43055643	5719106.58013575	246577.619410125	129546.630365672	2769352.77735815	9385531.14224466	1996641.0398244	5662793.76150264	1418043.47371737	3592059.32628448	1096859.31889763	2413585.48822236
H01-0060	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/01/2022 08:00 AM	01/02/2022 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5994.24527	23982.12824	14988.186755	NA	NA	NA	375662.497973333	2907451.5114546	226108.3440366	892790.829996068	162704.530419857	532329.476750187	117338.3472079	334390.263644766	90190.2758649286	224085.465587817	29107.8704587941	101836.383551983	45501.3924927518	92690.0330320161	63106.6207557575	66080.2626339489	68047.2826711931	43538.5548217087	115198.34713226	97503.8387485966	415747.329615	3167477.26438704	250383.6195264	975243.913291329	180644.741197786	581772.681485161	130171.03380245	365757.077843333	101095.416638536	244973.675248424	51929.5061880213	112641.210364244	56515.2373890449	77354.0618497073	76466.8771442216	62922.3219571403	85655.1829421044	48863.7468579131	113013.819836831	80325.2984047485	455832.161256667	3427526.20719685	274658.8950162	1057731.49152638	198584.951975714	631237.094582223	143003.720397	397143.824512812	112000.557412143	265893.787588942	74751.1419172485	147476.974084314	67529.082285338	76197.9220308544	89827.1335326858	66560.7985534577	103263.083213016	61956.9800908439	110829.292541401	72274.5852466188
