Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
G01-0035	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	12/06/2021 09:00 AM	12/07/2021 08:00 AM	0.649	12/09/2021	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	162644.0272	54144.57612	108394.30166	399572.638225046	133018.663508876	266295.650866961	99198.85053	80825.5337728502	228591.218622824	217847.711105099	83909.036266	60612.4244281121	192988.693369675	162452.072963253	68619.222002	70180.0118283967	157386.168116526	171213.393509683
A01-0225	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/12/2022 12:00 AM	04/12/2022 11:59 AM	11.7	04/14/2022	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	27148.44223	24432.80831	25790.62527	1202385.42101181	1082111.90378566	1142248.66239874	24232.400358	18069.1768912634	1283879.71353291	923847.427421566	25140.8607738	23976.7454728092	1307848.19256741	1097172.21322013	26049.3211896	33539.7629921881	1331816.67160192	1546101.156141
M04-0007	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	03/03/2022 02:00 AM	03/04/2022 02:00 PM	0.105	03/09/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5241.263565	5241.263565	5241.263565	2083.2348087166	2083.2348087166	2083.2348087166	5155.575923	12225.6999698863	2142.77726412232	5196.91276626306	6403.192985	16860.9808384394	2683.96374577385	7161.25555149637	7650.810047	21608.2598052085	3225.15022742538	9169.4863126632
K01-0037	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	02/21/2022 06:25 AM	02/22/2022 06:25 AM	7.462	03/02/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	78155.8992	32322.69824	55239.29872	2207648.53727919	913010.51130959	1560329.52429439	172350.59586	119288.507678845	4369209.32672889	2504186.44156973	109063.856587	71438.82759	2747168.87915726	1293013.9421018	45777.117314	33384.1746616401	1125128.43158562	455393.251160711
G01-0150	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	03/01/2022 09:00 AM	03/02/2022 08:00 AM	1.12	03/04/2022	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	22852.65382	14281.44693	18567.050375	96887.4640123782	60548.4678660863	78717.9659392322	16422.4618532	27619.4254881644	82155.6378487285	109772.500975594	15780.3930123	24146.7654955918	83409.5206737357	97197.2895818777	15138.3241714	21375.3252672377	84663.4034987429	94146.7891029813
A02-0318	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	01/29/2022 09:00 AM	01/31/2022 09:00 AM	NA	01/31/2022	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	671699.2342	635786.3331	653742.78365	NA	NA	NA	1471760.72078	2050311.50378108	NA	NA	1498686.95742	2204269.74996962	NA	NA	1525613.19406	2368619.07434017	NA	NA
A02-0467	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	04/23/2022 09:00 AM	04/25/2022 09:00 AM	NA	04/25/2022	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11973.07985	2394.342315	7183.7110825	NA	NA	NA	37129.064446	70792.6219229166	NA	NA	29505.7496656	62082.5311064607	NA	NA	21882.4348852	63560.3143806252	NA	NA
H01-0089	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/11/2021 08:00 AM	12/12/2021 08:00 AM	2.2	12/17/2021	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5474.010604	5474.010604	5474.010604	45587.0238570728	45587.0238570728	45587.0238570728	41510.7720768	98412.5160690269	303485.770886683	585682.578276566	39014.4633954	103814.312131756	278871.353426151	600888.529489989	36518.154714	109477.280863357	254256.935965619	622932.909045496
P01-0034	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	03/22/2022 11:04 AM	03/23/2022 11:04 AM	0.334	03/31/2022	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2791.233351	832	1811.6166755	3529.03152149578	1051.92001408	2290.47576778789	2748.5875698	1068.11226868705	2641.14434627789	1275.60531828845	2818.0644716	2763.72905277594	2624.23335961974	2338.37531437564	2887.5413734	4624.76264521456	2607.32237296159	4079.59383198801
C01-0163	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	04/27/2022 07:00 AM	04/28/2022 07:00 AM	7.479	05/03/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	37621.47345	34726.31324	36173.893345	1065104.59685467	983139.480512275	1024122.03868347	20720.3739976	27607.2603321242	619417.417502461	786343.640802343	21816.8555538	25912.4922885958	655577.389461195	730539.263009094	22913.33711	24687.3014176826	691737.361419929	689003.154287734
E01-0001	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	10/26/2021 08:00 AM	10/27/2021 08:00 AM	NA	10/29/2021	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	30020.01554	8335.278332	19177.646936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C01-0137	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	03/29/2022 07:00 AM	03/30/2022 07:00 AM	7.574	04/05/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	16924.92932	19746.4155	18335.67241	485249.492184753	566143.462857554	525696.477521154	9422.4285176	11974.3614532713	297706.977399273	313543.677158842	10633.6399903	11324.1104372952	338946.58363784	274061.203652489	11844.851463	11817.0540433333	380186.189876408	286863.590061327
H01-0005	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	10/02/2021 08:00 AM	10/03/2021 08:00 AM	NA	10/08/2021	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	114796.7446	17064.01542	65930.38001	NA	NA	NA	89816.613432	93816.5894002736	NA	NA	63133.03255	71225.303669945	NA	NA	36449.451668	57666.5532059738	NA	NA
P01-0048	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	04/01/2022 10:02 AM	04/02/2022 10:02 AM	0.207	04/06/2022	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3428.50537	6857.291562	5142.898466	2686.5077921189	5373.23563070406	4029.87171141148	3969.1970624	6296.43618482107	3140.07580532875	4541.91040253991	4038.4096041	6619.86070472827	3168.81214886497	4795.11177606358	4107.6221458	7582.91806298739	3197.54849240118	5639.75094607902
N02-0029	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	02/07/2022 07:00 AM	02/08/2022 07:00 AM	12.126	02/15/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	136886.4879	131712.8371	134299.6625	6283347.36843882	6045867.06166706	6164607.21505294	224117.79686	193171.878207014	7385650.11281792	4676938.72355812	228951.84391	206227.023445069	7506118.99880263	4944409.88081593	233785.89096	220056.939599357	7626587.88478735	5257530.49499828
A02-0129	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	09/25/2021 10:06 AM	09/27/2021 10:06 AM	NA	09/27/2021	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14949.91906	3736.641593	9343.2803265	NA	NA	NA	24612.711872	37479.09427013	NA	NA	24289.6991843	42786.102342464	NA	NA	23966.6864966	48920.62398189	NA	NA
N02-0044	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	02/15/2022 07:00 AM	02/16/2022 07:00 AM	NA	02/22/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	118116.8371	146289.0226	132202.92985	NA	NA	NA	91001.906642	79188.1581424274	3298284.17995114	3060617.41289495	100905.948516	88870.6139849727	3595005.40258856	3320166.56587746	110809.99039	101253.91266933	3891726.62522597	3691466.08225168
A04-0061	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	04/20/2022 08:00 AM	04/21/2022 08:00 AM	0.725	04/25/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	40631.86504	33010.38969	36821.127365	111510.994474773	90594.4479464066	101052.72121059	21719.4199	22876.5870331316	61624.3657720977	61117.7432374273	19535.7813943	19868.8617267268	56653.0957415476	56656.6822104333	17352.1428886	18779.9206310884	51681.8257109975	57100.9992251132
C01-0034	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	11/07/2021 07:00 AM	11/08/2021 07:00 AM	NA	11/12/2021	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	49286.16226	69983.49965	59634.830955	NA	NA	NA	16180.5160872	34251.9109174885	705804.806177049	625706.282386592	19480.6851712	41415.9275572468	842134.534004001	663617.620628924	22780.8542552	48703.0393908949	978464.261830953	753954.31766211
A04-0018	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	02/17/2022 08:00 AM	02/18/2022 08:00 AM	0.9	02/18/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	108462.6862	110725.3043	109593.99525	369518.163271508	377226.606735237	373372.385003372	350695.27422	452594.92583559	834788.798168057	936082.698254471	347985.024	427474.296196654	828253.766228194	872809.347056246	345274.77378	409849.021748477	821718.734288332	827497.45321065
A01-0113	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/30/2021 12:00 AM	11/30/2021 11:55 PM	NA	12/03/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	144557.4537	114948.2936	129752.87365	NA	NA	NA	291883.679694	747718.363844617	6751330.05414588	19052705.422016	260766.047597	724483.041034723	5993056.90162194	18417456.487403	229648.4155	701885.485140354	5234783.74909801	17801813.619826
A02-0410	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	03/19/2022 09:00 AM	03/21/2022 09:00 AM	NA	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2737	1165	1951	NA	NA	NA	2612.7484574	477.816131895874	NA	NA	2027.3484574	1070.46437402148	NA	NA	1441.9484574	1989.02383222572	NA	NA
A01-0210	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/25/2022 12:00 AM	03/26/2022 12:00 AM	10	03/29/2022	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	82889.67177	60769.72157	71829.69667	3137713.92414876	2300383.11728294	2719048.52071585	30879.6259296	56674.9550099349	1125463.36399517	2139231.55967655	27846.0894275	49310.8957562424	1021223.88610522	1835770.0435325	24812.5529254	43051.7287358358	916984.40821526	1572763.6562656
A02-0299	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	01/19/2022 09:00 AM	01/21/2022 09:00 AM	NA	01/21/2022	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2929236.217	3353401.809	3141319.013	NA	NA	NA	734914.278182	2268948.4770854	NA	NA	719922.891265	2494952.76853312	NA	NA	704931.504348	2726674.2591293	NA	NA
A02-0366	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	02/23/2022 09:00 AM	02/24/2022 10:52 AM	NA	02/28/2022	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12197.83595	15247.85047	13722.84321	NA	NA	NA	35468.626376	47884.3357618883	NA	NA	29935.8269448	43826.5962348692	NA	NA	24403.0275136	41090.1487394872	NA	NA
B01-0099	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	02/16/2022 07:00 AM	02/17/2022 07:00 AM	7.932	02/18/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	260701.3321	282963.7465	271832.5393	7827784.85914825	8496233.2670051	8162009.06307667	281499.76534	85485.8191298466	9290236.63817388	4890526.12787376	286311.47067	115386.958150188	9477707.01234903	5888994.07526169	291123.176	147274.091914574	9665177.38652417	6949743.40210977
P01-0036	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	03/07/2022 11:36 AM	03/08/2022 11:15 AM	0.405	03/23/2022	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	31818.1726	37605.89182	34712.03221	48780.1556404152	57653.2561765102	53216.7059084627	138431.840888	298151.22114922	124907.764595203	248858.164441901	99355.462316	176961.401626791	91719.334993727	145780.809788031	60279.083744	79980.9807057101	58530.9053922512	68181.4995160954
L01-0007	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	02/02/2022 09:00 AM	02/03/2022 09:00 AM	0.467	02/09/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	978084.8479	1063567.779	1020826.31345	1729045.16062963	1880160.72964415	1804602.94513689	2067023.51418	3176811.12349453	2619674.28803709	4130960.00177043	2192764.96557	3386345.63254908	2777166.96256078	4410282.8916373	2318506.41696	3597151.19310198	2934659.63708447	4690849.9218761
A01-0010	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	08/19/2021 12:01 AM	08/19/2021 11:59 PM	11.28	08/20/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	47941.2756	56169.02781	52055.151705	2047064.89229827	2398385.1790622	2222725.03568024	36771.838176	23132.6472421097	1472669.85913584	971187.847702966	38236.802751	26703.1279202857	1554193.66402911	1226462.43567109	39701.767326	35289.2144758835	1635717.46892237	1629395.00012277
K01-0078	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	04/28/2022 06:16 AM	04/29/2022 06:16 AM	4.784	05/04/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	33890.50081	36972.81674	35431.658775	613736.684170935	669555.580712212	641646.132441574	23211.69726	15304.5354946589	409720.984573409	251730.458845503	23460.0758228	18912.4559425606	406539.427610091	278830.953841424	23708.4543856	23500.5356329146	403357.870646773	330003.954972747
J01-0027	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	04/12/2022 07:30 AM	04/13/2022 07:30 AM	0.236	04/20/2022	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2189	48	1118.5	1955.55794764	42.88112448	999.21953606	1563.0228416	1429.39493908345	1798.10006106794	1025.76371249187	1115.4114208	807.254343403833	1362.96300372297	1085.82478373451	667.8	1527.07921672585	927.825946378	2138.27973177909
L01-0017	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	01/22/2022 09:00 AM	01/23/2022 09:00 AM	0.339	02/02/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1934352.536	1566482.255	1750417.3955	2482265.60988862	2010194.60399295	2246230.10694078	1473144.27028	2147174.67537256	2092666.71760048	2324685.88342217	1442472.46635	2150820.16142205	2051205.84363324	2333343.77343286	1411800.66242	2167173.62552408	2009744.969666	2361996.03654174
H01-0027	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	10/27/2021 08:00 AM	11/28/2021 08:00 AM	NA	10/29/2021	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8500	14662.5	11581.25	NA	NA	NA	8047.4811298	6852.7157777643	NA	NA	10930.3370709	3143.82038600385	NA	NA	13813.193012	1990.24305146202	NA	NA
A03-0298	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	04/06/2022 06:00 AM	04/06/2022 02:00 PM	NA	04/07/2022	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2022	2140	2081	NA	NA	NA	1404.4	1221.46166012265	NA	NA	1851.9	644.286135362207	NA	NA	2299.4	582.635208620255	NA	NA
A03-0121	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	01/10/2022 06:00 AM	01/10/2022 02:00 PM	NA	01/11/2022	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6208.69006	34159.18507	20183.937565	NA	NA	NA	28006.7166036	102221.356241465	NA	NA	29096.2180118	85305.6540737235	NA	NA	30185.71942	70566.3258851601	NA	NA
