Asset Tag ID	Department	Location	Description	Site	Category	Sample Collection Method	Sample Collection By	Sample Collection Date/Time	Sample Received Date	Sample Composite Start	Sample Composite End	Sample Received By	Assay Date	Comments	Sample pH (Lab)	Control, Process (Type)	Control, Internal (Type)	Sample QC Check	Assay Target 1	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	Status: NWSS	Status: WaTCH
A04-0221	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		12/02/2022 08:00 AM	12/06/2022	12/01/2022 08:00 AM	12/02/2022 08:00 AM	AJ	12/7/22					Pass	SARS-CoV-2 N1	1130290.25	SARS-CoV-2 N2	1122703.711	0.548	Processing	Complete
O01-0128	WWTP	GraftonWWTP-01	Sample	Taylor	Sample	Composite		09/05/2022 07:00 AM	09/07/2022	09/02/2022 07:00 AM	09/03/2022 07:00 AM	AJ	9/8/22					Pass	SARS-CoV-2 N1	8699.89967	SARS-CoV-2 N2	13050.52634	1.31	Processing	Complete
G01-0342	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		05/22/2023 08:00 AM	05/30/2023	05/21/2023 08:00 AM	05/22/2023 08:00 AM	LW	2023-06-02					Pass	SARS-CoV-2 N1	9636.32483035327	SARS-CoV-2 N2	7227.04933024944	0.81	Processing	Complete
S01-0025	WWTP	FollansbeeWWTP-01	S01-0025	Brooke	Sample	Composite		05/03/2022 06:00 AM	05/19/2022	05/02/2022 06:00 AM	05/03/2022 07:00 AM	JL	5/20/22		6.89			Pass	SARS-CoV-2 N1	212274.532	SARS-CoV-2 N2	187488.1241	0.726	Processing	Complete
R02-0425	WWTP	ElkinsWWTP-01	Sample	Randolph	Sample	Composite		09/12/2023 06:00 AM	09/14/2023	09/11/2023 06:00 AM	09/12/2023 06:00 AM	GC	2023-09-18					Pass	SARS-CoV-2 N1	17434.6159212291	SARS-CoV-2 N2	10895.840395242	3.3818	Processing	Complete
J01-0091	WWTP	AlpineLakeWWTP-01	Sample	Preston	Sample	Composite		07/15/2022 07:30 AM	07/20/2022	07/14/2022 07:30 AM	07/15/2022 07:30 AM	AJ	7/25/22					Pass	SARS-CoV-2 N1	99256.78834	SARS-CoV-2 N2	99256.78834	0.049	Processing	Complete
Q01-0270	WWTP	MadisonWWTP-01	Sample	Boone	Sample	Composite		02/04/2023 08:00 AM	02/20/2023	02/03/2023 08:00 AM	02/04/2023 08:00 AM	AJ	2/21/23					Pass	SARS-CoV-2 N1	56089.65866	SARS-CoV-2 N2	47455.91506	0.546	Processing	Complete
H01-0634	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		07/03/2023 08:00 AM	07/07/2023	07/02/2023 08:00 AM	07/03/2023 08:00 AM	SB	2023-07-13					Pass	SARS-CoV-2 N1	16233.8849902153	SARS-CoV-2 N2	23193.0649280548	2	Processing	Complete
G01-0364	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		06/06/2023 09:00 AM	06/08/2023	06/05/2023 08:00 AM	06/06/2023 08:00 AM	LW	2023-06-16					Pass	SARS-CoV-2 N1	314294.639825821	SARS-CoV-2 N2	300875.367522239	0.68	Processing	Complete
E02-0111	WWTP	AthensWWTP-01	E02-0111	Mercer	Sample	Composite		04/20/2022 08:00 AM	04/22/2022	04/20/2022 08:00 AM	04/21/2022 08:00 AM	JL	4/25/22	COMPOSITE LABEL HAD NO DATA -- DATES AREW ASSUMED BASED ON PREVIOUSLY RECEIVED SAMPLES	6.65			Pass	SARS-CoV-2 N1	2380.065531	SARS-CoV-2 N2	2380.065531	0.138	Processing	Complete
A01-0070	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	10/23/2021 11:55 PM	10/27/2021	10/23/2021 12:00 AM	10/23/2021 11:55 PM	JL	11/1/21		6.84			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2		9.596	Processing	Confirming
N03-0297	WWTP	SalemWWTP-01	Sample	Harrison	Sample	Composite		03/20/2023 07:30 AM	03/22/2023	03/19/2023 07:30 AM	03/20/2023 07:30 AM	AJ	2023-03-24					Pass	SARS-CoV-2 N1	7337.49719336628	SARS-CoV-2 N2	9783.59749540687	0.42888	Processing	Complete
A1009	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	03/18/2021 11:59 AM	03/19/2021	03/18/2021 12:01 PM	03/18/2021 11:59 AM	JL	3/22/21					Pass	SARS-CoV-2 N1	30639	SARS-CoV-2 N2	34062	9.989	Processing	Complete
C01-0075	WWTP	WheelingWWTP-01	G	Ohio	Sample	Composite	GZ	01/06/2022 07:00 AM	01/11/2022	01/05/2022 07:00 AM	01/06/2022 07:00 AM	AJ	1/13/22	11.475	7.06			Pass	SARS-CoV-2 N1	50299.15564	SARS-CoV-2 N2	12569.13001	15.315	Processing	Complete
A04-0480	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		08/08/2023 08:00 AM	08/09/2023	08/07/2023 08:00 AM	08/08/2023 08:00 AM	AJ	2023-08-14					Pass	SARS-CoV-2 N1	88105.8163940908	SARS-CoV-2 N2	76189.4975602626	0.714	Processing	Complete
Q01-0294	WWTP	MadisonWWTP-01	Sample	Boone	Sample	Composite		03/07/2023 08:00 AM	03/10/2023	03/06/2023 08:00 AM	03/07/2023 08:00 AM	AJ	2023-03-15					Pass	SARS-CoV-2 N1	62738.1149679424	SARS-CoV-2 N2	70272.6003527642	0.523	Processing	Complete
O01-0185	WWTP	GraftonWWTP-01	Sample	Taylor	Sample	Composite		12/14/2022 06:00 AM	12/21/2022	12/13/2022 06:00 AM	12/14/2022 06:00 AM	AJ	12/29/22					Pass	SARS-CoV-2 N1	28724.09295	SARS-CoV-2 N2	35355.52584	1.77	Processing	Complete
N02-0007	WWTP	ClarksburgWWTP-01	N02-0007	Harrison	Sample	Composite		03/17/2022 07:00 AM	03/23/2022	03/16/2022 07:00 AM	03/17/2022 07:00 AM	AJ	3/29/22		6.89			Pass	SARS-CoV-2 N1	9440.649971	SARS-CoV-2 N2	12588.00505	12.13	Processing	Complete
B01-0136	WWTP	CharlestonWWTP-01	B01-0136	Kanawha	Sample	Composite		04/11/2022 08:00 AM	04/12/2022	04/10/2022 07:00 AM	04/11/2022 07:00 AM	JL	4/14/22		7.18			Pass	SARS-CoV-2 N1	36671.42339	SARS-CoV-2 N2	19554.09776	10.793	Processing	Complete
C01-0106	WWTP	WheelingWWTP-01	G	Ohio	Sample	Composite	GZ	01/14/2022 07:00 AM	01/19/2022	01/13/2022 07:00 AM	01/14/2022 07:00 AM	AJ	1/24/22		6.85			Pass	SARS-CoV-2 N1	254645.606	SARS-CoV-2 N2	244531.1496	8.363	Processing	Complete
E01-0079	WWTP	PrincetonWWTP-01	E01-0079	Mercer	Sample	Composite		03/16/2022 08:00 AM	03/17/2022	03/15/2022 08:15 AM	03/16/2022 08:15 AM	JL	3/28/22		6.72			Pass	SARS-CoV-2 N1	38744.41199	SARS-CoV-2 N2	29054.94869	3.344	Processing	Complete
O01-083			Sample		Sample																			Processing	Processing
R01-0299	WWTP	HuttonsvilleWWTP-01	Sample	Randolph	Sample	Composite		06/01/2023 09:00 AM	06/07/2023	05/31/2023 09:00 AM	06/01/2023 09:00 AM	LW	2023-06-09					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.222	Processing	Complete
A02-0750	WVU Morgantown	MtValley-01	Sample	Monongalia	Sample	Composite	GZ	11/02/2022 09:00 AM	11/02/2022	10/31/2022 09:00 AM	11/02/2022 09:00 AM	LW	11/4/22					Pass	SARS-CoV-2 N1	39296.5807	SARS-CoV-2 N2	45194.24826		Processing	Complete
A01-0549	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		05/01/2023 12:00 AM	05/03/2023	04/30/2023 12:00 AM	05/01/2023 12:00 AM	AJ	2023-05-09					Pass	SARS-CoV-2 N1	68807.2738051416	SARS-CoV-2 N2	68807.2738051416	11	Processing	Complete
A01-0094	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		11/21/2021 12:00 AM	11/30/2021	11/20/2021 12:00 AM	11/20/2021 11:55 PM	AJ	12/6/21		6.82			Pass	SARS-CoV-2 N1	97570.77098	SARS-CoV-2 N2	41054.75172	6.561	Processing	Complete
N02-0378	WWTP	ClarksburgWWTP-01	Sample	Harrison	Sample	Composite		08/28/2023 07:00 AM	09/05/2023	08/27/2023 07:00 AM	08/28/2023 07:00 AM	GC	2023-09-08					Pass	SARS-CoV-2 N1	16771.1515724659	SARS-CoV-2 N2	0	9.186	Processing	Complete
A02-0390	WVU Morgantown	NorthHighSt-02 (MUB)	A02-0390	Monongalia	Sample	Composite	GZ	03/11/2022 10:51 AM	03/11/2022	03/09/2022 09:00 AM	03/11/2022 09:00 AM	AJ	3/14/22		7.16			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
B01-0261	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		10/27/2022 07:00 AM	10/28/2022	10/26/2022 07:00 AM	10/27/2022 07:00 AM	AJ	11/4/22					Pass	SARS-CoV-2 N1	373116.374	SARS-CoV-2 N2	362821.4443	5.9	Processing	Complete
N03-0407	WWTP	SalemWWTP-01	Sample	Harrison	Sample	Composite		08/13/2023 07:30 AM	08/23/2023	08/12/2023 07:30 AM	08/13/2023 07:30 AM	AJ	2023-08-25					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2222.06722944975	0.76187	Processing	Complete
R02-0096	WWTP	ElkinsWWTP-01	Sample	Randolph	Sample	Composite		08/16/2022 06:00 AM	08/17/2022	08/15/2022 06:00 AM	08/16/2022 06:00 AM	AJ	8/18/22					Pass	SARS-CoV-2 N1	27869.95545	SARS-CoV-2 N2	23223.67609	4.39	Processing	Complete
H01-0279	WWTP	MoundsvilleWWTP-01	H01-0279	Marshall	Sample	Composite		07/14/2022 08:00 AM	07/15/2022	07/13/2022 08:00 AM	07/14/2022 08:00 AM	AJ	7/18/22		7.17			Pass	SARS-CoV-2 N1	125472.2974	SARS-CoV-2 N2	137634.737	1.4	Processing	Complete
U01-0007	WWTP	White Oaks	Sample	Raleigh	Sample	Composite		08/10/2023 08:00 AM	09/13/2023	08/09/2023 08:00 AM	08/10/2023 08:00 AM	GC						Pass					0.212	Processing	Processing
H01-0129	WWTP	MoundsvilleWWTP-01	H01-0129	Marshall	Sample	Composite		02/16/2022 08:15 AM	02/18/2022	02/15/2022 08:00 AM	02/16/2022 08:00 AM	AJ	2/22/22		6.69			Pass	SARS-CoV-2 N1	39176.91775	SARS-CoV-2 N2	39176.91775	1.9	Processing	Complete
A02-0374	WVU Morgantown	OaklandE-02	A02-0374	Monongalia	Sample	Composite	GZ	03/04/2022 09:24 AM	03/04/2022	03/02/2022 09:00 AM	03/04/2022 09:00 AM	AJ	3/9/22		7.08			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
E02-0126	WWTP	AthensWWTP-01	E02-0126	Mercer	Sample	Composite		05/13/2022 08:00 AM	05/20/2022	05/12/2022 08:00 AM	05/13/2022 08:00 AM	AJ	5/24/22		6.87			Pass	SARS-CoV-2 N1	84900.45279	SARS-CoV-2 N2	75955.45471	0.093	Processing	Complete
O01-0432	WWTP	GraftonWWTP-01	Sample	Taylor	Sample	Composite		08/25/2023 07:00 AM	08/30/2023	08/24/2023 07:00 AM	08/25/2023 07:00 AM	AJ	2023-09-01					Pass	SARS-CoV-2 N1	7883.53401236236	SARS-CoV-2 N2	10511.6869322956	1.38	Processing	Complete
H01-0396	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		11/07/2022 08:00 AM	11/14/2022	11/06/2022 08:00 AM	11/07/2022 08:00 AM	AJ	11/21/22					Pass	SARS-CoV-2 N1	144898.2024	SARS-CoV-2 N2	134226.8506	1.6	Processing	Complete
C01-0013	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	MVC	10/04/2021 07:05 AM	10/08/2021	10/03/2021 07:00 AM	10/04/2021 07:00 AM	JL	10/11/21	FLOW: 6.08	6.92			Pass	SARS-CoV-2 N1	41038.78587	SARS-CoV-2 N2	38105.01397	6.08	Processing	Complete
Q01-0404	WWTP	MadisonWWTP-01	Sample	Boone	Sample	Composite		06/30/2023 08:00 AM	07/06/2023	06/29/2023 08:00 AM	06/30/2023 08:00 AM	GC	2023-07-13					Pass	SARS-CoV-2 N1	15097.3056256771	SARS-CoV-2 N2	12580.7355344295	0.34	Processing	Complete
B01-0145	WWTP	CharlestonWWTP-01	B01-0145	Kanawha	Sample	Composite		05/20/2022 07:00 AM	05/24/2022	05/19/2022 07:00 AM	05/20/2022 07:00 AM	AJ	5/26/22		6.85			Pass	SARS-CoV-2 N1	325850.6066	SARS-CoV-2 N2	357230.0667	7.783	Processing	Complete
A0039	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	DW	12/13/2020 12:00 AM	12/14/2020	12/13/2020 12:00 PM	12/13/2020 11:59 AM	TD	2/22/21					Pass	SARS-CoV-2 N1	108552	SARS-CoV-2 N2	99864	6.302	Rejected: No NTC	Complete
N03-0289	WWTP	SalemWWTP-01	Sample	Harrison	Sample	Composite		03/26/2023 07:30 AM	04/03/2023	03/25/2023 07:30 AM	03/26/2023 07:30 AM	AJ	2023-04-07					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.77312	Processing	Complete
B01-0379	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		01/30/2023 07:00 AM	02/06/2023	01/29/2023 07:00 AM	01/30/2023 07:00 AM	AJ	2/7/23					Pass	SARS-CoV-2 N1	66520.89894	SARS-CoV-2 N2	85545.01981	16.7	Processing	Complete
N03-0348	WWTP	SalemWWTP-01	Sample	Harrison	Sample	Composite		05/07/2023 07:00 AM	05/10/2023	05/06/2023 07:00 AM	05/07/2023 07:00 AM	LW	2023-05-12					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	6.4514	Processing	Complete
N03-0137	WWTP	SalemWWTP-01	Sample	Harrison	Sample	Composite		07/16/2022 07:30 AM	07/20/2022	07/15/2022 07:30 AM	07/16/2022 07:30 AM	AJ	7/25/22					Pass	SARS-CoV-2 N1	87145.32763	SARS-CoV-2 N2	89711.17795	0.43288	Processing	Complete
H01-0361	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		10/03/2022 08:00 AM	10/07/2022	10/02/2022 08:00 AM	10/03/2022 08:00 AM	AJ	10/17/22					Pass	SARS-CoV-2 N1	10938.73551	SARS-CoV-2 N2	8750.760248	1.3	Processing	Complete
A04-0216	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		11/22/2022 08:00 AM	11/30/2022	11/21/2022 08:00 AM	11/22/2022 08:00 AM	AJ	12/2/22					Pass	SARS-CoV-2 N1	513276.3702	SARS-CoV-2 N2	577081.9473	0.53	Processing	Complete
G01-0427	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		08/26/2023 08:00 AM	09/01/2023	08/25/2023 08:00 AM	08/26/2023 08:00 AM	GC	2023-09-08					Pass	SARS-CoV-2 N1	71613.3418679239	SARS-CoV-2 N2	0	0.622	Processing	Complete
T01-0107	WWTP	PointPleasantWWTP-01	Sample	Mason	Sample	Composite		02/08/2023 07:00 AM	02/20/2023	02/07/2023 07:00 AM	02/08/2023 07:00 AM	AJ	2/21/23					Pass	SARS-CoV-2 N1	440201.9316	SARS-CoV-2 N2	384573.8482	0.43	Processing	Complete
A02-0895	WVU Morgantown	Seneca-01	Sample	Monongalia	Sample	Composite	GZ	01/11/2023 11:45 AM	01/11/2023	01/09/2023 09:00 AM	01/11/2023 09:00 AM	AJ	1/12/23					Pass	SARS-CoV-2 N1	885741.4162	SARS-CoV-2 N2	983732.9292		Processing	Complete
H01-0620	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		06/19/2023 08:00 AM	06/26/2023	06/18/2023 08:00 AM	06/19/2023 08:00 AM	LW	2023-07-03					Pass	SARS-CoV-2 N1	14925.497956574	SARS-CoV-2 N2	12437.5695548952	1.5	Processing	Complete
Q01-0134	WWTP	MadisonWWTP-01	Sample	Boone	Sample	Composite		09/23/2022 08:00 AM	10/03/2022	09/22/2022 08:00 AM	09/23/2022 08:00 AM	AJ	10/6/22					Pass	SARS-CoV-2 N1	141600.9629	SARS-CoV-2 N2	129087.4971	0.284	Processing	Complete
A0239	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	02/10/2021 08:00 AM	02/11/2021	02/10/2021 12:00 PM	02/10/2021 11:55 AM	TD	3/11/21					Pass	SARS-CoV-2 N1	86880	SARS-CoV-2 N2	106950	8.969	Rejected: No NTC	Complete
B01-0296	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		12/06/2022 07:00 AM	12/19/2022	12/05/2022 07:00 AM	12/06/2022 07:00 AM	AJ	12/20/22					Pass	SARS-CoV-2 N1	346054.7179	SARS-CoV-2 N2	343658.3501	6.9	Processing	Complete
A01-0440	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		12/19/2022 12:00 AM	12/28/2022	12/18/2022 12:00 AM	12/19/2022 12:00 AM	AJ	12/29/22					Pass	SARS-CoV-2 N1	458744.7846	SARS-CoV-2 N2	463267.2179	8.2	Processing	Complete
A01-0168	WWTP	StarCityWWTP-01	G	Monongalia	Sample	Composite		02/03/2022 12:00 AM	02/04/2022	02/02/2022 12:00 AM	02/03/2022 12:00 AM	AJ	2/10/22		7.42			Pass	SARS-CoV-2 N1	117034.889	SARS-CoV-2 N2	114371.3786	19.1	Processing	Complete
A02-0626	WVU Morgantown	TowersBB-01	Sample	Monongalia	Sample	Composite	Gz	09/19/2022 10:29 AM	09/21/2022	09/17/2022 09:00 AM	09/19/2022 09:00 AM	AJ	9/22/22					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	10111.64714		Processing	Complete
R01-0139	WWTP	HuttonsvilleWWTP-01	Sample	Randolph	Sample	Composite		09/20/2022 08:45 AM	09/21/2022	09/19/2022 09:00 AM	09/20/2022 08:30 AM	AJ	9/22/22					Pass	SARS-CoV-2 N1	271045.0834	SARS-CoV-2 N2	258496.6493	0.176	Processing	Complete
J01-0057	WWTP	AlpineLakeWWTP-01	J01-0057	Preston	Sample	Composite		05/26/2022 07:30 AM	06/02/2022	05/25/2022 07:30 AM	05/26/2022 07:30 AM	AJ	6/6/22		7.26			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.093	Processing	Complete
C01-0445	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		06/16/2023 07:00 AM	06/22/2023	06/15/2023 07:00 AM	06/16/2023 07:00 AM	LW	2023-07-03					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	5.873	Processing	Complete
A03-0362	K-12	NorthES-01	A03-0362	Monongalia	Sample	Composite	GZ	05/19/2022 09:09 AM	05/19/2022	05/18/2022 06:00 AM	05/18/2022 02:00 PM	AJ	5/20/22		7.03			Pass	SARS-CoV-2 N1	3317770.014	SARS-CoV-2 N2	3356994.967		Processing	Complete
C01-0350	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		02/06/2023 07:00 AM	02/27/2023	02/05/2023 07:00 AM	02/06/2023 07:00 AM	AJ	2023-02-28					Pass	SARS-CoV-2 N1	21698.645465076	SARS-CoV-2 N2	16875.8168444037	9.023	Processing	Complete
H01-0504	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		02/23/2023 09:00 AM	02/27/2023	02/22/2023 08:00 AM	02/23/2023 08:00 AM	AJ	2023-02-28					Pass	SARS-CoV-2 N1	86003.1594336033	SARS-CoV-2 N2	93382.5463056565	2.1	Processing	Complete
A03-0344	K-12	SuncrestES-01	A03-0344	Monongalia	Sample	Composite	GZ	05/17/2022 09:44 AM	05/17/2022	05/16/2022 06:00 AM	05/16/2022 02:00 PM	AJ	5/18/22		8.63			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
N03-0251	WWTP	SalemWWTP-01	Sample	Harrison	Sample	Composite		02/27/2023 07:30 AM	03/01/2023	02/26/2023 07:30 AM	02/27/2023 07:30 AM	AJ	2023-03-03					Pass	SARS-CoV-2 N1	50225.6514877081	SARS-CoV-2 N2	72845.568358898	0.53218	Processing	Complete
O01-0102	WWTP	GraftonWWTP-01	Sample	Taylor	Sample	Composite		07/21/2022 07:00 AM	07/27/2022	07/20/2022 07:00 AM	07/21/2022 07:00 AM	AJ	7/28/22					Pass	SARS-CoV-2 N1	15999.91009	SARS-CoV-2 N2	13713.83462	1.76	Processing	Complete
R01-0287	WWTP	HuttonsvilleWWTP-01	Sample	Randolph	Sample	Composite		04/05/2023 09:00 AM	04/12/2023	04/04/2023 09:00 AM	04/05/2023 09:00 AM	AJ	2023-04-14					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.254	Processing	Complete
A01-0355	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		09/11/2022 12:00 AM	09/13/2022	09/10/2022 12:00 AM	09/11/2022 12:00 AM	AJ	9/14/22					Pass	SARS-CoV-2 N1	213314.2582	SARS-CoV-2 N2	186865.9464	14.5	Processing	Complete
J01-0010	WWTP	AlpineLakeWWTP-01	J01-0010	Preston	Sample	Composite		03/19/2022 09:00 AM	03/23/2022	03/18/2022 09:00 AM	03/19/2022 09:00 AM	AJ	3/29/22		7.26			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.122	Processing	Complete
M03-0029	WWTP	ManningtonWWTP-01	M03-0029	Marion	Sample	Composite		04/13/2022 09:30 AM	04/20/2022	04/12/2022 09:30 AM	04/13/2022 09:30 AM	AJ	4/21/22		7.15			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.251	Processing	Complete
C01-0494	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		08/24/2023 07:00 AM	08/30/2023	08/23/2023 07:00 AM	08/24/2023 07:00 AM	AJ	2023-09-01					Pass	SARS-CoV-2 N1	26723.7782478332	SARS-CoV-2 N2	35635.247603059	11.987	Processing	Complete
J01-0298	WWTP	AlpineLakeWWTP-01	Sample	Preston	Sample	Composite		06/27/2023 08:00 AM	06/28/2023	06/26/2023 08:00 AM	06/27/2023 08:00 AM	GC	2023-07-03					Pass	SARS-CoV-2 N1	119182.34154582	SARS-CoV-2 N2	141107.489615679	0.088	Processing	Complete
E02-0190	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Composite		08/30/2022 08:00 AM	09/06/2022	08/29/2022 08:00 AM	08/30/2022 08:00 AM	AJ	9/8/22					Pass	SARS-CoV-2 N1	826591.6908	SARS-CoV-2 N2	892930.7914	0.191	Processing	Complete
B01-0459	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		07/31/2023 07:00 AM	08/14/2023	07/30/2023 08:00 AM	07/31/2023 07:00 AM	JL	2023-08-21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	8.4	Processing	Complete
H01-0320	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		08/23/2022 08:00 AM	08/31/2022	08/22/2022 08:00 AM	08/23/2022 08:00 AM	AJ	9/1/22					Pass	SARS-CoV-2 N1	343365.047	SARS-CoV-2 N2	356296.1715	1.6	Processing	Complete
H01-0661	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		07/28/2023 07:00 AM	08/07/2023	07/27/2023 08:00 AM	07/28/2023 07:00 AM	JL	2023-08-14					Pass	SARS-CoV-2 N1	24738.3762896061	SARS-CoV-2 N2	24738.3762896061	1.3	Processing	Complete
C01-0317	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		11/30/2022 07:00 AM	12/07/2022	11/29/2022 07:00 AM	11/30/2022 07:00 AM	AJ	12/7/22					Pass	SARS-CoV-2 N1	145620.2486	SARS-CoV-2 N2	201319.4919	8.009	Processing	Complete
A02-1039	WVU Morgantown	UPlace-01	Sample	Monongalia	Sample	Composite	GZ	02/13/2023 11:41 AM	02/15/2023	02/11/2023 09:00 AM	02/13/2023 09:00 AM	AJ	2/17/23					Pass	SARS-CoV-2 N1	7414.796418	SARS-CoV-2 N2	9886.667021		Processing	Complete
E02-0224	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Composite		11/09/2022 08:00 AM	11/11/2022	11/08/2022 08:00 AM	11/09/2022 08:00 AM	AJ	11/21/22					Pass	SARS-CoV-2 N1	26658.0373	SARS-CoV-2 N2	2665.040628	0.192	Processing	Complete
G01-0331	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		05/24/2023 09:00 AM	05/30/2023	05/23/2023 08:00 AM	05/24/2023 08:00 AM	LW	2023-06-02					Pass	SARS-CoV-2 N1	16810.8116649091	SARS-CoV-2 N2	12607.5181737542	0.778	Processing	Complete
D01-0277	WWTP	CharlesTownWWTP-01	Sample	Jefferson	Sample			03/01/2023 07:00 AM	03/08/2023	02/28/2023 07:00 AM	03/01/2023 07:00 AM	AJ	2023-03-10					Pass	SARS-CoV-2 N1	190826.337039471	SARS-CoV-2 N2	125138.071775436	1	Processing	Complete
E02-0174	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Composite		08/05/2022 08:00 AM	08/16/2022	08/04/2022 08:00 AM	08/05/2022 08:00 AM	AJ	8/17/22					Pass	SARS-CoV-2 N1	122483.9893	SARS-CoV-2 N2	153161.0066	0.167	Processing	Complete
A01-0475	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		01/29/2023 12:00 AM	01/30/2023	01/28/2023 12:00 AM	01/29/2023 12:00 AM	AJ	2/1/23					Pass	SARS-CoV-2 N1	424089.1832	SARS-CoV-2 N2	463318.1798	11.7	Processing	Complete
S01-0012	WWTP	FollansbeeWWTP-01	S01-0012	Brooke	Sample	Composite		05/30/2022 06:00 AM	06/02/2022	05/29/2022 06:00 AM	05/30/2022 06:00 AM	AJ	6/6/22		6.8			Pass	SARS-CoV-2 N1	73632.29379	SARS-CoV-2 N2	79091.68839	0.701	Processing	Complete
A02-0326	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	Gz	02/04/2022 11:02 AM	02/04/2022	02/02/2022 09:00 AM	02/04/2022 09:00 AM	AJ	2/16/22		7.14			Pass	SARS-CoV-2 N1	4255.217635	SARS-CoV-2 N2	0		Processing	Complete
C01-0470	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		07/21/2023 07:00 AM	07/26/2023	07/20/2023 07:00 AM	07/21/2023 07:00 AM	AJ	2023-07-28					Pass	SARS-CoV-2 N1	32325.1210525632	SARS-CoV-2 N2	22376.4481768012	6.114	Processing	Complete
G01-0052	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	TD	10/13/2021 08:00 AM	10/15/2021	10/12/2021 09:00 AM	10/13/2021 08:00 AM	JL	10/20/21		7.2			Pass	SARS-CoV-2 N1	82535.56371	SARS-CoV-2 N2	55681.60415		Rejected: No Flow	Complete
B01-0481	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		05/22/2023 07:00 AM	06/05/2023	05/21/2023 07:00 AM	05/22/2023 07:00 AM	LW	2023-06-09					Pass	SARS-CoV-2 N1	142864.378094673	SARS-CoV-2 N2	179302.697181702	6.465	Processing	Complete
M04-0186	WWTP	FarmingtonWWTP-01	Sample	Marion	Sample	Composite		02/11/2023 12:00 AM	02/22/2023	02/10/2023 12:00 AM	02/11/2023 12:00 AM	AJ	2/24/23					Pass	SARS-CoV-2 N1	22704.22284	SARS-CoV-2 N2	13621.15284	0.082	Processing	Complete
