"capacity_mgd","concentration_method","county_names","extraction_method","flow_rate","inhibition_adjust","inhibition_detect","inhibition_method","institution_type","lab_id","lod_ref","lod_sewage","ntc_amplify","num_no_target_control","other_jurisdiction","pcr_gene_target","pcr_gene_target_ref","pcr_target","pcr_target_avg_conc","pcr_target_units","pcr_type","population_served","quant_stan_type","rec_eff_percent","rec_eff_spike_conc","rec_eff_spike_matrix","rec_eff_target_name","reporting_jurisdiction","sample_collect_date","sample_collect_time","sample_id","sample_location","sample_location_specify","sample_matrix","sample_type","stan_ref","test_result_date","wwtp_jurisdiction","wwtp_name","zipcode"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.384","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","0","copies/L wastewater","ddpcr","48328","rna","-1","","","","WV","2021-06-06","12:00","A1064","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2021-07-07","WV","StarCityWWTP-01","26505"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.276","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","10752.1202","copies/L wastewater","ddpcr","564","rna","-1","","","","WV","2022-04-15","09:00","L01-0077","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-04-21","WV","WestUnionWWTP-01","26456"
"0.4","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.60378","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","33559.35842","copies/L wastewater","ddpcr","1853","rna","-1","","","","WV","2022-07-31","10:00","N03-0143","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-08-04","WV","SalemWWTP-01","26426"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.114","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","0","copies/L wastewater","ddpcr","2391","rna","-1","","","","WV","2022-04-26","08:00","E02-0115","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-05-02","WV","AthensWWTP-01","24740"
"0.525","Ceres Nanotrap","54073","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.284","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","20198.43969","copies/L wastewater","ddpcr","2892","rna","-1","","","","WV","2022-02-10","11:03","P01-0009","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-02-22","WV","StMarysWWTP-01","26170"
"0.25","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","53351.37002","copies/L wastewater","ddpcr","1091","rna","-1","","","","WV","2022-08-23","11:00","M03-0113","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-09-01","WV","ManningtonWWTP-01","26582"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","5.079","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","158394.1895","copies/L wastewater","ddpcr","48050","rna","-1","","","","WV","2022-09-27","06:03","K01-0161","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-10-06","WV","ParkersburgWWTP-01","26101"
"0.41","Ceres Nanotrap","54083","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.177","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","249051.9691","copies/L wastewater","ddpcr","2101","rna","-1","","","","WV","2022-09-12","09:00","R01-0141","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-09-15","WV","HuttonsvilleWWTP-01","26273"
"0.5","Ceres Nanotrap","54005","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.298","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","234764.5426","copies/L wastewater","ddpcr","4555","rna","-1","","","","WV","2022-06-05","08:00","Q01-0033","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-13","WV","MadisonWWTP-01","25053"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","18.33","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","41638.24506","copies/L wastewater","ddpcr","50000","rna","-1","","","","WV","2023-01-12","08:00","B01-0346","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2023-01-26","WV","CharlestonWWTP-01","25312"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.295","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","yes","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","988762.536","copies/L wastewater","ddpcr","564","rna","-1","","","","WV","2022-06-05","09:00","L01-0127","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-09","WV","WestUnionWWTP-01","26456"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.6","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","45183.24897","copies/L wastewater","ddpcr","12000","rna","-1","","","","WV","2022-09-15","08:00","H01-0344","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-09-27","WV","MoundsvilleWWTP-01","26041"
"8","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","9.356","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","54155.93639","copies/L wastewater","ddpcr","26498","rna","-1","","","","WV","2022-08-17","07:00","N02-0146","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-08-23","WV","ClarksburgWWTP-01","26301"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.965","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","148371.3287","copies/L wastewater","ddpcr","36000","rna","-1","","","","WV","2022-10-12","08:02","E01-0190","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-10-25","WV","PrincetonWWTP-01","24740"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.42","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","116381.2338","copies/L wastewater","ddpcr","6071","rna","-1","","","","WV","2022-06-15","06:01","O01-0092","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-23","WV","GraftonWWTP-01","26354"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","4.165","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","237388.3706","copies/L wastewater","ddpcr","48050","rna","-1","","","","WV","2022-10-20","06:04","K01-0151","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-10-31","WV","ParkersburgWWTP-01","26101"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.149","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","4815.783659","copies/L wastewater","ddpcr","2391","rna","-1","","","","WV","2022-04-19","08:00","E02-0110","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-04-25","WV","AthensWWTP-01","24740"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.706","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","281957.995","copies/L wastewater","ddpcr","8168","rna","-1","","","","WV","2022-11-04","09:00","G01-0215","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-11-15","WV","KeyserWWTP-01","26726"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.142","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","110254.0505","copies/L wastewater","ddpcr","8168","rna","-1","","","","WV","2022-07-25","09:00","G01-0248","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-08-01","WV","KeyserWWTP-01","26726"
"0.15","Ceres Nanotrap","54077","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.4","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","8488.887912","copies/L wastewater","ddpcr","700","rna","-1","","","","WV","2023-01-03","07:03","J01-0203","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2023-01-12","WV","AlpineLakeWWTP-01","26764"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","4.9","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","13022.14159","copies/L wastewater","ddpcr","12000","rna","-1","","","","WV","2022-05-07","08:00","H01-0212","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-05-16","WV","MoundsvilleWWTP-01","26041"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.53","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","522033.2336","copies/L wastewater","ddpcr","2000","rna","-1","","","","WV","2022-07-22","08:00","A04-0120","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-07-28","WV","CheatLakeWWTP-01","26508"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","9.994","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","43394.41158","copies/L wastewater","ddpcr","48050","rna","-1","","","","WV","2022-03-08","06:03","K01-0047","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","ParkersburgWWTP-01","26101"
"0.41","Ceres Nanotrap","54083","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.126","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","yes","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","0","copies/L wastewater","ddpcr","2101","rna","-1","","","","WV","2022-05-31","09:00","R01-0067","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-09","WV","HuttonsvilleWWTP-01","26273"
"0.5","Ceres Nanotrap","54005","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.2598","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","977802.1109","copies/L wastewater","ddpcr","4555","rna","-1","","","","WV","2022-10-22","08:00","Q01-0154","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-11-04","WV","MadisonWWTP-01","25053"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.153","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","463768.8875","copies/L wastewater","ddpcr","564","rna","-1","","","","WV","2022-08-21","09:00","L01-0219","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-08-25","WV","WestUnionWWTP-01","26456"
"4.99","Ceres Nanotrap","54083","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","3.981","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","8734.80225","copies/L wastewater","ddpcr","13156","rna","-1","","","","WV","2022-12-15","06:00","R02-0209","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-12-29","WV","ElkinsWWTP-01","26241"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.43","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","2085.52551","copies/L wastewater","ddpcr","6071","rna","-1","","","","WV","2022-08-24","06:00","O01-0148","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-09-01","WV","GraftonWWTP-01","26354"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.59","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","2478.153259","copies/L wastewater","ddpcr","6071","rna","-1","","","","WV","2022-07-14","07:00","O01-0115","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-07-25","WV","GraftonWWTP-01","26354"
"2.5","Ceres Nanotrap","54041","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.7","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","671262.9998","copies/L wastewater","ddpcr","10364","rna","-1","","","","WV","2022-07-20","11:03","F01-0029","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-08-04","WV","WestonWWTP-01","26452"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","5.785","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","198092.6818","copies/L wastewater","ddpcr","50000","rna","-1","","","","WV","2022-09-25","07:00","B01-0209","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-10-17","WV","CharlestonWWTP-01","25312"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","480067.3413","copies/L wastewater","ddpcr","48328","rna","-1","","","","WV","2022-07-12","12:00","A01-0304","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-07-18","WV","StarCityWWTP-01","26505"
"0.7","Ceres Nanotrap","54053","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.25","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","94104.47359","copies/L wastewater","ddpcr","5515","rna","-1","","","","WV","2022-08-29","07:00","T01-0022","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-09-07","WV","PointPleasantWWTP-01","25550"
"0.41","Ceres Nanotrap","54083","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.124","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","6533.909719","copies/L wastewater","ddpcr","2101","rna","-1","","","","WV","2022-06-16","09:00","R01-0057","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-23","WV","HuttonsvilleWWTP-01","26273"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.27","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","289804.3209","copies/L wastewater","ddpcr","17000","rna","-1","","","","WV","2022-07-04","07:03","D01-0121","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-07-07","WV","CharlesTownWWTP-01","25414"
