"county"	"target"	"epi_year"	"epi_week"	"abundance_per_person"	"total_abundance"	"county_fips"	"abundance_alert_level"	"trend_alert_level"
"Boone"	"SARS-CoV-2"	2023	28	124.638949877094	567730.416690164	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	29	32.3072252426012	147159.410980049	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	30	42.7579542464316	194762.481592496	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	31	72.2906646417493	329283.977443169	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	32	16.9851760259387	77367.476798151	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	33	51.1341408947433	232916.011775556	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	34	128.052950810517	583281.190941907	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	35	49.8808114515532	227207.096161825	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	38	97.5930421007592	444536.306768957	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	39	52.2156890683878	237842.463706507	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	40	35.236737707558	160503.340257927	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	41	340.940041713592	1552981.89000541	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	42	41.1748607319361	187551.490633969	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	43	0.611991514581778	2787.62134892	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	45	125.311113325574	570792.121197992	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	46	488.703566868133	2226044.74708434	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	47	236.39079333569	1076760.06364407	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	48	8.39543503463342	38241.2065827552	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	49	40.8912822167615	186259.790497348	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2023	50	24.1413142148416	109963.686248604	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	1	222.581745498051	1013859.85074362	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	4	12.182174648405	55489.805523485	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	8	104.118808096656	474261.170880267	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	9	36.936603252652	168246.22781583	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	10	20.6752889845552	94175.941324649	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	11	17.4987304161918	79706.7170457539	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	12	4.86834355271327	22175.3048826089	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	13	20.645973002385	94042.4070258638	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	14	5.14039894586773	23414.5171984275	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	15	27.7440584078999	126374.186047984	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	19	7.38466428431106	33637.1458150369	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	20	46.1693909748529	210301.575890455	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	22	15.9591744654426	72694.0396900909	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	28	9.00218206206664	41004.9392927135	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	30	18.3973074537579	83799.7354518673	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	31	32.7275812755008	149074.132709906	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	32	225.544205449284	1027353.85582149	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	34	81.0607649170429	369231.78419713	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	37	111.817781439306	509329.994456039	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	38	33.6237347428031	153156.111753468	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	39	12.9545388890748	59007.9246397357	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	41	1.00948703811405	4598.21345860952	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	42	1.96140916981884	8934.2187685248	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	43	14.0063456371899	63798.9043773999	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	44	3.75876663718575	17121.1820323811	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	45	5.63048480427109	25646.8582834548	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	47	0.983650426750339	4480.52769384779	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	49	0.160990038463227	733.3096252	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	50	0.79286929107135	3611.51962083	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	51	0.959423175846323	4370.17256598	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2024	52	3.66057951540135	16673.9396926531	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	1	74.9902208402342	341580.455927267	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	2	318.714753984676	1451745.7044002	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	6	2.6897375881974	12251.7547142392	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	8	53.8628184764124	245345.138160059	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	9	49.5445022554564	225675.207773604	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	11	10.5404925783826	48011.9436945328	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	12	16.2282492294736	73919.6752402521	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	13	14.9696518445089	68186.7641517381	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	14	70.2774111824441	320113.607936033	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	15	37.6786007690845	171626.02650318	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	16	6.78084498895168	30886.7489246749	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	17	7.47536820539643	34050.3021755808	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	18	0.602825088171241	2745.86827662	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	19	0.895317195167947	4078.16982399	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	21	2.38042464885824	10842.8342755493	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	22	0.487141130272228	2218.92784839	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	23	1.38540955702391	6310.54053224393	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	24	19.107550483491	87034.8924523015	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	25	9.85158643857416	44873.9762277053	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	27	0.681835861023052	3105.76234696	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	28	1.83997513563631	8381.0867428234	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	29	1.68415974401787	7671.3476340014	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	30	1.47556195949506	6721.1847255	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	31	2.5375672677175	11558.6189044532	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	32	4.23285880802776	19280.6718705665	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	33	10.6528637819982	48523.7945270018	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	34	5.78629366755271	26356.5676557026	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	35	8.77279375190023	39960.0755399056	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	36	0.00324938597145993	14.8009531	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	37	0.435183365484083	1982.26022978	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	38	2.25540843028483	10273.3853999474	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	39	0.448682860553238	2043.75042982	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	40	1.83893764271532	8376.36096256827	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	41	25.4470368588269	115911.252891957	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	42	1.83809536241745	8372.5243758115	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	45	0.5013245753809	2283.53344086	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	46	1.36436712010341	6214.69223207105	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	47	0.861521087929748	3924.22855552	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	49	0.302649970098793	1378.5706138	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	50	7.58180093421066	34535.1032553296	54005	"VERY HIGH"	"INCREASING"
"Boone"	"SARS-CoV-2"	2025	51	11.0715933626341	50431.1077667982	54005	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2022	44	52.9708413377565	370795.889364296	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2022	45	65.047761221264	455334.328548848	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2022	46	74.7484126207722	523238.888345406	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2022	47	137.137836018361	959964.852128525	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2022	48	100.04602808082	700322.19656574	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2022	49	28.7307474445164	201115.232111615	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2022	51	21.7393637912523	152175.546538766	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2022	52	33.1778446631669	232244.912642168	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	2	30.9003875784095	216302.713048866	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	3	13.7330113122482	96131.0791857375	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	4	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	5	130.704561239679	914931.928677752	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	6	5.070982553625	35496.877875375	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	7	63.963412052076	447743.884364532	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	8	159.833234563187	1118832.64194231	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	9	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	10	11.595135419323	81165.9479352607	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	11	9.21521477642787	64506.5034349951	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	12	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	13	5.4517995313875	38162.5967197125	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	14	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	15	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	16	21.9275183313414	153492.62831939	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	17	24.6788566238091	172751.996366664	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	18	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	19	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	20	5.5346716198125	38742.7013386875	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	21	4.65639540100357	32594.767807025	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	22	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	23	71.1456879128625	498019.815390038	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	24	66.2489058716411	463742.341101488	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	25	52.5539643027518	367877.750119263	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	26	118.656653996049	830596.577972342	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	27	28.6644965679198	200651.475975438	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	28	354.784115890114	2483488.8112308	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	29	128.525201255589	899676.408789121	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	30	133.919337798935	937435.364592544	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	31	673.032981640307	4711230.87148215	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	32	284.604888309301	1992234.21816511	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	33	72.1194853926608	504836.397748626	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	34	31.9150560127339	223405.392089137	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	35	4.4417413928238	31092.1897497666	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	36	42.7205639105198	299043.947373639	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	37	25.772554478508	180407.881349556	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	38	49.2798591941411	344959.014358988	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	39	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	40	4.4454956005125	31118.4692035875	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	41	3.705566239575	25938.963677025	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	42	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	43	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	44	4.5872462683576	32110.7238785032	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	45	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	46	13.9382960151	97568.0721057	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	47	16.2962957689278	114074.070382494	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	48	9.569753068125	66988.271476875	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	49	13.6541631405	95579.1419835	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	50	52.4925742282259	367448.019597581	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	51	12.3938353258867	86756.8472812068	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2023	52	61.1639698993962	428147.789295773	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	1	8.14588772244585	57021.2140571209	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	2	64.5663274629404	451964.292240583	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	3	158.597391060419	1110181.73742293	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	4	99.9169009911034	699418.306937724	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	5	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	6	362.225812144414	2535580.6850109	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	7	279.739820839234	1958178.74587464	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	8	50.2744667851207	351921.267495845	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	9	47.1970422631085	330379.295841759	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	10	171.14826705687	1198037.86939809	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	11	10.0854209037658	70597.9463263608	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	12	33.0776565168015	231543.59561761	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	13	11.62571304618	81379.9913232606	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	14	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	15	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	16	14.1654719946227	99158.3039623589	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	17	5.22915502994672	36604.0852096271	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	18	35.7986322101111	250590.425470778	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	19	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	20	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	21	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	22	4.88096594617752	34166.7616232426	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	23	294.931448894052	2064520.14225837	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	24	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	25	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	26	2.60376435300368	18226.3504710258	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	27	2.14794137706865	15035.5896394805	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	28	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	29	5.5753106517831	39027.1745624816	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	30	4.94513736023752	34615.9615216626	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	31	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	32	5.73386306026326	40137.0414218428	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	33	3.73823344256223	26167.6340979357	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	34	2.76322510528365	19342.5757369856	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	35	140.761286585065	985329.006095454	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	36	141.103730743412	987726.115203885	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	38	49.8314313940733	348820.019758514	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	39	56.8464169529695	397924.918670787	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	40	4.368542946975	30579.800628825	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	41	2.69351321557258	18854.5925090081	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	42	2.6184444413003	18329.111089102	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	43	2.86505720092657	20055.400406486	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	44	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	45	8.75385036577074	61276.9525603952	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	46	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	47	6.73475667809033	47143.2967466323	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	48	26.5239570412589	185667.699288812	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	49	36.9545594017948	258681.915812564	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	50	59.806917654049	418648.423578344	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	51	99.326345058629	695284.415410402	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2024	52	64.7639283694352	453347.498586047	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	1	56.6059952882227	396241.967017559	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	3	86.9122986555618	608386.090588933	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	4	142.855860547997	999991.023835978	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	5	96.68764264128	676813.49848896	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	6	129.64295216161	907500.66513127	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	8	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	9	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	10	244.157828394359	1709104.79876051	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	11	97.3873905747737	681711.734023415	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	14	21.3297755353826	149308.428747678	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	16	8.27239077966045	57906.7354576232	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	17	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	18	24.4759907361321	171331.935152925	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	19	28.6290888426039	200403.621898227	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	20	6.23736278036276	43661.5394625393	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	25	15.7014412593325	109910.088815328	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	26	30.0980410216488	210686.287151541	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	27	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	28	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	29	0	0	54011	"VERY HIGH"	"INCREASING"
"Cabell"	"Influenza Virus A (FluA)"	2025	30	0	0	54011	"VERY HIGH"	"INCREASING"
