Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
A01-0032	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	9/9/21 0:00	9/9/21 23:55	9.799	9/13/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	101988.9289	121158.2518	111573.59035	3783099.06129267	4494151.21421519	4138625.13775393	104605.360088	60857.3179233322	3756045.39537365	1831935.75495197	110401.581227	75365.8472047548	3953778.77325846	2317361.63458426	116197.802366	90365.0419633938	4151512.15114326	2831186.51246499
H01-0191	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	4/14/22 8:00	4/15/22 8:00	2.3	4/22/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2169	2068	2118.5	18884.274867	18004.924124	18444.5994955	2196.573986	3372.26765438601	21105.0044380606	31778.2394828148	1950.9093067	1694.42213945358	18795.7170856384	15346.2965608134	1705.2446274	1321.63985711367	16486.4297332162	12105.6718401927
L01-0018	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	1/21/22 9:00	1/22/22 9:00	0.398	1/26/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	194667.154	191415.2876	193041.2208	293284.20658641	288384.966845899	290834.586716154	1498294.99528	2172426.41918054	2078151.40703065	2315121.77515372	1511307.46695	2210453.12241598	2091965.2867376	2353733.88575718	1524319.93862	2249200.34584176	2105779.16644456	2394949.40115883
H01-0131	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	2/17/22 8:00	2/18/22 8:00	3.3	2/25/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	48652.73148	40966.96973	44809.850605	607762.769696632	511753.36372261	559758.066709621	32579.1773644	39030.0499987513	314526.085826768	387449.603486829	34323.8591412	45581.1765593992	302252.467945718	407161.933841577	36068.540918	54166.8025722646	289978.850064669	466585.728738913
O01-0002	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	4/14/22 6:15	4/15/22 6:15	1.39	4/20/22	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7225.543298	7225.543298	7225.543298	38018.7849593982	38018.7849593982	38018.7849593982	5142.428487	7835.49931393806	35970.3813472158	45736.2654678355	5713.2394284	9946.35625688531	39665.5867388448	60295.259273623	6284.0503698	12166.6696878342	43360.7921304737	75415.937553592
A02-0404	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	3/16/22 9:00	3/18/22 9:00	NA	3/18/22	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	367	2121	1244	NA	NA	NA	3589.4380156	6919.4375896045	NA	NA	3764.7380156	6593.51805155148	NA	NA	3940.0380156	6515.72415424067	NA	NA
P01-0015	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	1/27/22 10:15	1/28/22 9:50	0.185	2/2/22	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1170942.75	1221503.141	1196222.9455	820012.203126337	855419.68791997	837715.945523154	1216770.76822	1412341.64623565	1054369.64141683	1255123.62558395	1053463.55754	1159738.49811581	913365.502748035	993831.059606055	890156.34686	982900.315201154	772361.364079245	792362.675088193
A01-0028	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	9/5/21 0:00	9/5/21 23:55	10.388	9/7/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	85586.10082	75882.39431	80734.247565	3365488.47002952	2983911.18045724	3174699.82524338	74442.070662	24991.7842454558	3052806.76743804	1215085.66154325	73520.897671	21413.5946035532	2984274.12193523	751568.818003841	72599.72468	36376.5368246	2915741.47643242	1205636.25185026
A1048	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	5/13/21 12:00	5/13/21 11:59	9.878	5/14/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6510	6510	6510	243423.7426698	243423.7426698	243423.7426698	4667.8	6814.35803785534	204563.679047284	310933.826837844	5133.2	5896.39187389901	224486.030683994	271778.730132071	5598.6	5109.03680679776	244408.382320704	237425.664518831
B01-0065	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	11/25/21 7:00	11/26/21 7:00	10.588	11/30/21	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2581.488742	7744.943993	5163.2163675	103465.865048268	310416.74400846	206941.304528364	9020.9034704	11921.2649340179	240942.42229915	284743.737395328	11504.7124612	11649.4585986664	314448.354955126	271102.322255527	13988.521452	12522.685534473	387954.287611102	297812.587262823
A1045	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	5/6/21 0:00	5/6/21 23:55	12.281	5/7/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9720	9720	9720	451869.3884412	451869.3884412	451869.3884412	5584.4	7835.07487432101	256757.231615888	362873.985573547	5003.1	6906.61029155123	230790.598484468	322048.034357112	4421.8	6549.23353476146	204823.965353048	306705.504093488
A02-0260	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	12/6/21 9:00	12/8/21 9:00	NA	12/8/21	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2692.779335	1617	2154.8896675	NA	NA	NA	39087.070175	150260.935269357	NA	NA	42045.1179531	162187.893846486	NA	NA	45003.1657312	174122.791318493	NA	NA
C01-0075	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	1/5/22 7:00	1/6/22 7:00	15.315	1/11/22	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	50299.15564	12569.13001	31434.142825	2916020.82319482	728677.139253125	1822348.98122397	31727.3625588	43052.6057687576	1566907.81709077	2057955.22084276	23846.8325043	34083.6745917615	1159915.08355594	1463408.69879837	15966.3024498	36161.9384665613	752922.350021108	1455693.2742298
H01-0104	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	1/20/22 8:00	1/21/22 8:00	2.2	1/28/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	614581.5325	662232.4705	638407.0015	5118174.77366982	5515007.11554189	5316590.94460585	1016983.31198	1091597.04046668	6890770.43823039	9276962.08307117	1001674.1303	1070866.2211268	7179491.65365574	9753740.79400874	986364.94862	1092631.12367054	7468212.86908109	10231138.9995961
C01-0132	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	3/27/22 7:00	3/28/22 7:00	8.146	3/29/22	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14848.1122	11878.06869	13363.090445	457855.643314854	366271.530558476	412063.586936665	7237.6476146	9091.12835960988	228406.908180229	250320.371746929	8129.398397	7967.01177697524	258866.099481229	198377.864288765	9021.1491794	8441.01624812161	289325.290782229	215076.400348567
B01-0087	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	1/31/22 7:00	2/1/22 7:00	8.691	2/2/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	498128.0261	512697.3742	505412.70015	16387913.0888275	16867230.0473472	16627571.5680874	650624.62448	292251.064824433	23890889.6163097	11860514.8690488	624551.40638	382928.939417712	22717820.7972367	14019624.7931	598478.18828	510908.708556554	21544751.9781636	18486433.6554741
H01-0127	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	2/12/22 8:00	2/13/22 8:00	2.2	2/18/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	32934.39902	8231.173754	20582.786387	274274.447467456	68548.4083682841	171411.42791787	34038.87277	39814.3180082562	243746.981721375	353195.812339042	31157.7588514	46602.3466816842	222929.06740852	395828.063956014	28276.6449328	55051.7507504038	202111.153095665	455231.296908882
O01-0038	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	3/1/22 6:15	3/2/22 6:15	1.67	3/9/22	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5967.361769	2983.574714	4475.4682415	37723.4812263638	18861.069442065	28292.2753342144	31037.8096618	31098.6341932234	205607.654301401	224771.152943765	33121.1828503	39176.5463061533	219227.424270209	273008.652145948	35204.5560388	48321.6567880766	232847.194239017	328053.300857008
A01-0051	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	9/29/21 0:00	9/29/21 23:55	7.542	10/1/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	342206.5973	374986.8608	358596.72905	9769848.54171083	10705710.7140921	10237779.6279015	452592.09878	706210.8705934	13869686.4672987	25881404.3818796	434028.421917	728123.318969064	13433376.3766113	26679793.3295626	415464.745054	757106.338613004	12997066.2859239	27602201.6948428
H01-0062	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	1/3/22 8:00	1/4/22 8:00	2.4	1/12/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1179	3820.754089	2499.8770445	10711.196136	34711.4897664996	22711.3429512498	225885.498784	893026.433952403	23786.2055588765	31707.3674833424	250290.8731779	975343.918959665	41230.0777720628	41471.3385858828	274696.2475718	1057691.09346199	58673.949985249	57693.5718192645
H01-0132	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	2/13/22 8:00	2/14/22 0:00	2.2	2/24/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3044.917532	1494	2269.458766	25357.7748045779	12441.885588	18899.8301962889	20669.9303504	23499.3882567879	137702.957465257	187260.911729532	16597.3314536	18588.3747454522	107354.790347265	129812.048887884	12524.7325568	17215.9164649339	77006.6232292729	101575.459482398
M03-0069	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	5/2/22 11:00	5/3/22 11:00	0.243	5/4/22	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	15202.4975	24326.64391	19764.570705	13984.0877129384	22376.9760329748	18180.5318729566	27171.0516684	59277.8127037077	18114.4201860927	34193.0345433962	28991.6796918	63071.2299381592	19396.6521838564	36498.7330749778	30812.3077152	67339.5579214739	20678.88418162	39285.3376253304
D01-0017	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	1/10/22 7:00	1/11/22 7:00	NA	1/12/22	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	864248.9862	975689.9071	919969.44665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
M03-0027	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	3/16/22 11:00	3/17/22 11:00	0.29	3/23/22	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5977.148591	2988.467594	4482.8080925	6561.52783387862	3280.64678335103	4921.08730861482	8579.1243416	24090.5442004054	11413.1278263092	32707.8300487299	8339.2146896	21463.0725113437	11493.7850564613	29014.6237137684	8099.3050376	19247.2419697413	11574.4422866133	26328.7991552446
A03-0168	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	1/12/22 6:00	1/12/22 14:00	NA	1/13/22	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	52238.90416	67176.27414	59707.58915	NA	NA	NA	13727.4947756	39802.0939905732	NA	NA	19475.7977568	43717.1834676489	NA	NA	25224.100738	49722.1167222268	NA	NA
J01-0025	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	4/7/22 8:00	4/8/22 8:00	0.418	4/13/22	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2293	2842	2567.5	3628.21706434	4496.90052196	4062.55879315	1980.6	1505.05068435291	1937.203251632	1901.14512617508	1780.8	945.570726032925	1937.19870914	2287.47054326361	1581	1801.88302638821	1937.194166648	3136.26875848016
A03-0338	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	4/29/22 6:00	4/29/22 12:15	NA	4/29/22	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2044	2622	2333	NA	NA	NA	36704.7721416	143663.609748066	NA	NA	39028.7155158	146363.323727495	NA	NA	41352.65889	149224.589449265	NA	NA
L01-0069	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	3/17/22 9:00	3/18/22 9:00	0.334	3/23/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	51	2928.946931	1489.9734655	64.48067394	3703.14651069362	1883.81359231681	9194.013077	20429.2134206062	13471.4121811855	30251.56357795	9400.8590442	17498.4727098257	13762.5707533051	26238.1363817626	9607.7050114	15774.1602056995	14053.7293254247	24007.9839498685
H01-0100	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/22/21 8:00	12/23/21 8:00	NA	12/28/21	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	18443.02062	46122.77962	32282.90012	NA	NA	NA	18964.121958	23800.8917544248	169671.476639477	348084.497947731	24387.238275	24912.4596906634	174735.308333301	276161.771912086	29810.354592	29020.2075200217	179799.140027125	220325.253219386
C01-0035	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	11/8/21 7:00	11/9/21 7:00	NA	11/12/21	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11626.55532	7265.963145	9446.2592325	NA	NA	NA	16503.4242792	34030.4733475791	705804.806177049	625706.282386592	19200.6282287	41678.6642660662	842134.534004001	663617.620628924	21897.8321782	49682.1016423357	978464.261830953	753954.31766211
P01-0069	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	5/3/22 9:30	5/4/22 9:30	0.252	5/11/22	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	405	2221	1313	386.3389446	2118.66369372	1252.50131916	63016.415086	134054.864532427	52620.5905867699	111711.91405754	56700.081334	114699.443139937	47527.3473579748	95702.715847981	50383.747582	96815.9965927657	42434.1041291798	80961.5513916059
B01-0022	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	10/11/21 7:00	10/12/21 7:30	NA	10/13/21	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	22246.11908	29664.72194	25955.42051	NA	NA	NA	37334.100186	33906.5882033756	NA	NA	32800.969399	11656.4293714662	NA	NA	28267.838612	20682.793326158	NA	NA
A01-0206	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	3/20/22 0:00	3/21/22 0:00	8.5	3/22/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	33394.62172	36431.81719	34913.219455	1074504.84754339	1172229.60342818	1123367.22548579	36232.790304	26500.3135249965	1256213.51956075	783971.320814627	37494.509975	20534.2906742136	1306612.02049621	562448.787157248	38756.229646	15052.5496331371	1357010.52143167	364547.226844485
R01-0020	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	4/27/22 9:00	4/28/22 8:30	0.158	5/4/22	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2542	1746	2144	1520.35693076	1044.27348588	1282.31520832	1372.8	1671.77086508616	980.157725464	1099.40133528124	1266.3	928.001865495987	953.209770215	665.095178633184	1159.8	1314.41121492496	926.261814966	906.445036661626
L01-0027	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	2/16/22 9:00	2/17/22 9:00	0.53129	2/23/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	64258.51867	23662.73046	43960.624565	129233.550596575	47589.3116967106	88411.4311466429	317602.343554	430987.559201497	346777.845983721	394658.672055173	305326.926717	435627.562907102	328891.620780449	417072.045420372	293051.50988	453309.770343801	311005.395577176	454617.271630712
A03-0115	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	12/6/21 6:00	12/6/21 14:00	NA	12/14/21	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12723.28254	10178.31707	11450.799805	NA	NA	NA	4555.0654816	9023.54109398462	NA	NA	4441.7689346	7840.82298029709	NA	NA	4328.4723876	6682.61267166971	NA	NA
